step,time,phase_name,qpos_pelvis_tx,qpos_pelvis_ty,qpos_pelvis_tilt,qpos_hip_flexion_r,qpos_knee_r_translation1,qpos_knee_r_translation2,qpos_knee_angle_r,qpos_ankle_angle_r,qpos_rect_fem_r_rect_fem_r-P3_x,qpos_rect_fem_r_rect_fem_r-P3_y,qpos_vasti_r_vas_int_r-P4_x,qpos_vasti_r_vas_int_r-P4_y,qpos_vasti_r_vas_int_r-P3_y,qpos_vasti_r_vas_int_r-P3_z,qpos_gastroc_r_med_gas_r-P2_x,qpos_gastroc_r_med_gas_r-P2_y,qpos_gastroc_r_med_gas_r-P2_z,qpos_hip_flexion_l,qpos_knee_l_translation1,qpos_knee_l_translation2,qpos_knee_angle_l,qpos_ankle_angle_l,qpos_rect_fem_l_rect_fem_l-P3_x,qpos_rect_fem_l_rect_fem_l-P3_y,qpos_vasti_l_vas_int_l-P4_x,qpos_vasti_l_vas_int_l-P4_y,qpos_vasti_l_vas_int_l-P3_y,qpos_vasti_l_vas_int_l-P3_z,qpos_gastroc_l_med_gas_l-P2_x,qpos_gastroc_l_med_gas_l-P2_y,qpos_gastroc_l_med_gas_l-P2_z,qpos_lumbar_extension,qpos_iliopsoas_r_psoas_r-P3_x,qpos_iliopsoas_r_psoas_r-P3_y,qpos_iliopsoas_r_psoas_r-P3_z,qpos_iliopsoas_l_psoas_l-P3_x,qpos_iliopsoas_l_psoas_l-P3_y,qpos_iliopsoas_l_psoas_l-P3_z,qvel_dof_0,qvel_dof_1,qvel_dof_2,qvel_dof_3,qvel_dof_4,qvel_dof_5,qvel_dof_6,qvel_dof_7,qvel_dof_8,qvel_dof_9,qvel_dof_10,qvel_dof_11,qvel_dof_12,qvel_dof_13,qvel_dof_14,qvel_dof_15,qvel_dof_16,qvel_dof_17,qvel_dof_18,qvel_dof_19,qvel_dof_20,qvel_dof_21,qvel_dof_22,qvel_dof_23,qvel_dof_24,qvel_dof_25,qvel_dof_26,qvel_dof_27,qvel_dof_28,qvel_dof_29,qvel_dof_30,qvel_dof_31,qvel_dof_32,qvel_dof_33,qvel_dof_34,qvel_dof_35,qvel_dof_36,qvel_dof_37,com_x,com_y,com_z,cop_x,cop_y,cop_z,grf_x,grf_y,grf_z
0,0.005,Standing,-0.0002688606272187635,0.9492513125595844,-0.006066464338617428,0.010316277597614536,-0.003599998073649223,-0.395721716861459,-0.008280153959816348,0.005561374345866134,0.062125011374525904,0.020211159903719928,0.05614967088941665,0.024799149249524803,-0.22404844234529003,0.02665325582544324,-0.02909917511812611,-0.4014717338194208,-0.025612325577515332,0.010316275588047399,-0.003599998088610458,-0.39572171684003665,-0.008280148812736546,0.005561370362520273,0.0621250117676472,0.020211160085409612,0.05614967108662021,0.024799149226171626,-0.22404844194388618,-0.02665325586379738,-0.02909917514569662,-0.4014717338382734,0.025612325591408778,0.006585740268732285,-0.02882786618550945,-0.08049465435420945,0.08159572270880977,-0.02882786618550945,-0.08049465435420951,-0.08159572269963615,-0.0537721254437527,-0.1497374880831118,-1.2132928677234855,2.063255519522907,0.007800385270155346,-0.00434337229179901,-1.6560307919632695,1.112274869173227,-0.092997725094821,-0.021768019256014525,-0.06406582211667042,0.007829849904960131,-0.12968846905800827,-0.015348834911352058,0.01016497637477741,0.005653236115847662,0.0015348844969337097,2.0632551176094798,0.007800382277908326,-0.004343368007332824,-1.656029762547309,1.1122740725040545,-0.09299764647056268,-0.021767982918077865,-0.06406578267595842,0.007829845234325158,-0.1296883887772386,0.015348827240524091,0.010164970860676022,0.005653232345320687,-0.0015348817182446984,1.317148053746457,-0.005573237101889834,0.0010691291581112416,-0.0008554582380467862,-0.005573237101889781,0.0010691291581001571,0.0008554600727717701,-0.09587103131805969,-0.00019806171942827054,0.9725757463050729,nan,nan,nan,nan,nan,nan
1,0.01,Standing,0.0009114497130966834,0.9523360227615847,0.02358006786139996,-0.044666763856071504,-0.0034338757410285665,-0.39566310668320775,0.05831846733953451,-0.45703726398414907,0.06376553651818212,0.01970810957203621,0.058044227761122294,0.026277484333253904,-0.21866987309799993,0.027218594637472487,-0.028166356178625514,-0.4024027352355364,-0.02524391580080701,-0.04466709554258122,-0.0034338800609645037,-0.3956631016570709,0.058319398505909115,-0.45703802701540086,0.06376556954432974,0.0197081016191286,0.05804425220985164,0.02627755921402209,-0.21866980235315342,-0.027218618079381866,-0.028166361175086606,-0.40240273863626463,0.025243916690145595,-0.02569900368977627,-0.028784356853668657,-0.08045792317135667,0.08159141927022866,-0.028784356860861133,-0.08045792320272316,-0.08159141925491004,0.23606206806308938,0.616942040400057,5.929306440003478,-10.996608290737207,0.033224466524131344,0.011722035650252795,13.31972425987017,-92.51972766600304,0.3281050287312425,-0.10061006633674353,0.3789113743411292,0.29566701674581997,1.0757138494580187,0.11306776240584934,0.1865637879001193,-0.18620028322311794,0.0736819553416648,-10.996674226125723,0.03322360552919086,0.011723036593143431,13.31990946372913,-92.51987947558422,0.32811155533650843,-0.10061169325620216,0.37891622464628577,0.29568199757009284,1.0757279181465493,-0.11307244311689653,0.18656279412200277,-0.18620095959824604,-0.07368178025263687,-6.456948791701711,0.008701866368158288,0.007346236570558151,-0.0008606877162239349,0.00870186492966301,0.007346230297270058,0.0008606889452226949,-0.09586946394970454,-0.000198011972116829,0.9723314638641553,nan,nan,nan,nan,nan,nan
2,0.015,Standing,0.001555260791748345,0.9543445831243338,0.04467904178428186,-0.081754806013018,-0.0038597230247690018,-0.39548422262035066,0.09430804362031853,-0.652061349230205,0.06501296110709787,0.018877609960014505,0.059666680145164505,0.026698700633373765,-0.2156854545089706,0.02753620047631533,-0.027679253933699164,-0.4028874023847428,-0.0250649167148348,-0.08175578171994385,-0.00385972029962594,-0.395484215647201,0.09431256935409565,-0.6520783275067663,0.06501310862349689,0.018877577300604433,0.05966682647417613,0.02669880837160646,-0.2156850916485922,-0.027536265948224187,-0.027679278338936162,-0.4028874196086179,0.025064921090115294,-0.048932901934391065,-0.028817191230052244,-0.08042803858906758,0.08158102774188865,-0.02881719130333876,-0.08042803832151985,-0.08158102762867671,0.1287622157303323,0.40171207254981445,4.219794784576379,-7.4176084313893,-0.0851694567480871,0.03577681257142096,7.197915256156803,-39.00481704921118,0.24948491778315035,-0.1660999224043409,0.324490476808442,0.08424326002397234,0.5968837178058692,0.0635211677685686,0.09742044898526993,-0.09693342984127996,0.035799817194442106,-7.417737235472527,-0.08516804773228728,0.035777201973982556,7.198634169637308,-39.00806009827308,0.24950781583343118,-0.1661048637048336,0.324514852864898,0.08424983151687326,0.5969421409122456,-0.06352957376846453,0.09741656723008858,-0.096936194470657,-0.035799120006059976,-4.64677964892296,-0.006566875276717302,0.005976916457816408,-0.002078305668002496,-0.006566888495525164,0.005976976240663063,0.002078325246666623,-0.09605658389208456,-0.00019794112018226424,0.9719835510581741,nan,nan,nan,nan,nan,nan
3,0.02,Standing,0.0018725783879704663,0.9559887086290174,0.06251222676879499,-0.10941862819859373,-0.0043546347735801344,-0.39534972649173117,0.1055507433528464,-0.6935897626860401,0.06550624258933646,0.018068796913473493,0.060599980654396306,0.02667628111277081,-0.21467667900983334,0.027641712138702396,-0.027448665872229706,-0.4030732985387346,-0.02499474299727224,-0.1094200517996623,-0.004354626828338282,-0.39534972239712474,0.10555836217758258,-0.6936306786670488,0.06550649365777601,0.018068737530360514,0.060600244942466824,0.02667639368262415,-0.21467604996951142,-0.027641812135857348,-0.02744870623086171,-0.40307332846856075,0.02499475054202454,-0.06892682216073139,-0.028895430492386708,-0.08038726417568609,0.08156363879920633,-0.028895430954331322,-0.08038726328081157,-0.08156363848155988,0.06346351924442425,0.3288251009367245,3.5666369969026275,-5.532764437115146,-0.09898234976222646,0.026899225723896872,2.2485399465055718,-8.305682691167029,0.09865629644771773,-0.16176260930820274,0.18666010184636045,-0.004483904120591298,0.20175509982744766,0.02110233247741257,0.04611761229389168,-0.03717923079835771,0.01403474351251148,-5.532854015943689,-0.09898130574246836,0.02689865001525355,2.2491585646973844,-8.310470232056499,0.09867700685582276,-0.16176795404878413,0.1866836936581391,-0.004482937796461667,0.20180833581615376,-0.021109237526631915,0.04611442161489037,-0.037181771988571595,-0.014034109618150936,-3.9987840452680636,-0.015647852466892813,0.008154882676299149,-0.0034777885364616523,-0.015647930198512353,0.0081550081416556,0.003477829423365458,-0.09649522481287381,-0.00019794351978749032,0.9719953396210355,nan,nan,nan,nan,nan,nan
4,0.025,Standing,0.002073615277884624,0.9578330765538989,0.08185954064595594,-0.137157684619646,-0.004724621756016551,-0.3952461759776188,0.10568048286840173,-0.6587354103035987,0.0654855091821732,0.01736008480385234,0.061048605523747614,0.026655895444443734,-0.21459019670110818,0.02764419784050972,-0.02713203039549473,-0.40318233788338415,-0.024919576940587038,-0.13715827882968737,-0.004724613164569105,-0.3952461920632503,0.10568765606547344,-0.6587977286622927,0.06548574617341146,0.017360022483422177,0.061048867769080445,0.026655983225123775,-0.21458957972032663,-0.02764429960141506,-0.02713217991776231,-0.40318232818075334,0.024919614916524984,-0.09081657264353576,-0.028991673909085993,-0.08032177210043571,0.08153859002495978,-0.028991675389357957,-0.0803217713299886,-0.0815385896579076,0.04020737798283154,0.3688735849762955,3.869462775432189,-5.547811284210454,-0.07399739648728328,0.020710102822479856,0.025947903111067205,6.970870476488276,-0.004146681432651705,-0.14174242192423053,0.08972497387026093,-0.004077133665415306,0.01729646174503005,0.0004971403614651322,0.06332709534699568,-0.021807868929910976,0.015033211337040775,-5.547645406005012,-0.07399726724616461,0.020706066774887417,0.02585877757817112,6.966590000951218,-0.004149496872909206,-0.14174300938766757,0.08972456532272456,-0.004082091500075248,0.017294049836959896,-0.0004974931115424262,0.0633052626198803,-0.02179994243851146,-0.015027125099911106,-4.377950096560874,-0.019248683339856774,0.013098415050075252,-0.005009754849312303,-0.01924888700532702,0.01309839016459228,0.005009764730458207,-0.09704388413382645,-0.00019797546569161749,0.9721522132357688,nan,nan,nan,nan,nan,nan
5,0.030000000000000002,Standing,0.0023252628033507763,0.9603258528618818,0.10577626472644414,-0.17280350500602315,-0.004954606696430046,-0.3951355093755176,0.10947482861428774,-0.60219358216897,0.0654386185198664,0.016688306444840678,0.06149552218703742,0.026764873729419332,-0.21424766607669216,0.027676212925407645,-0.026584941998097036,-0.4033577721670631,-0.024785186648123403,-0.17280249238331716,-0.004954597195968003,-0.39513554750558055,0.10947943985352668,-0.6022733332203497,0.06543876293681139,0.016688258189564896,0.06149569926149505,0.0267649753466718,-0.21424724121946329,-0.02767629439836508,-0.026585222697826292,-0.40335770470000787,0.02478526274151087,-0.11773982067089919,-0.029089687570387768,-0.08021801604135748,0.08150403626116266,-0.029089690107618277,-0.08021801660129879,-0.0815040361558944,0.05032950509323041,0.4985552615965725,4.7833448160976415,-7.12916407727543,-0.04599698808269902,0.022133320420239796,0.7588691491772014,11.308365626925752,-0.00937813246136009,-0.1343556718023325,0.08938333265796033,0.021795656995119705,0.06850612488320554,0.0064030169795847745,0.10941767947953855,-0.03508685673579111,0.026878058492727085,-7.128842710725957,-0.0459968062797796,0.022128911533946305,0.7583567576106491,11.304879088388596,-0.00939664732001567,-0.13435285877145597,0.08936629848292099,0.021798424309604585,0.0684677001726682,-0.006398959390003721,0.10939144398720334,-0.03507530385090147,-0.02687043500282295,-5.384649605472685,-0.01960273226035528,0.020751211815647277,-0.006910752759421856,-0.019602943652064286,0.020750945737963145,0.006910700402639776,-0.09768970878343859,-0.00019804227955034012,0.9724802963433484,nan,nan,nan,nan,nan,nan
6,0.035,Standing,0.002528212885831142,0.963134913741856,0.13107559635683286,-0.21185327915629892,-0.005077025428508605,-0.3950363287118797,0.11756072728992983,-0.5439660958694659,0.06544298418203313,0.016047571679882744,0.06200654610549717,0.0268475936701746,-0.21356256799328205,0.027752625143759122,-0.026002312380235808,-0.40354360200522665,-0.02464192742190751,-0.21184880207559503,-0.005077001889788051,-0.39503639495443216,0.11755833252072614,-0.5440556535647524,0.06544286904963913,0.016047587922202622,0.06200645008904902,0.026847768893674816,-0.2135626999219298,-0.02775264091121221,-0.02600266824485045,-0.403543475701234,0.02464202811950136,-0.14616245274859374,-0.02920010384124784,-0.08007859148524317,0.081459927809232,-0.02920010721738302,-0.08007859790227626,-0.08145992913291891,0.04059001649607317,0.5618121759948498,5.059866326077744,-7.809954830055152,-0.024483746415711927,0.019836132727582414,1.6171797351284194,11.645497259900832,0.0008731324333459568,-0.12814695299158652,0.10220478369194981,0.016543988151053332,0.13701961668202056,0.015282443670295517,0.11652592357224555,-0.0371659676327128,0.028651845243178348,-7.809261938455576,-0.02448093876400964,0.01983051022967791,1.6157785334398942,11.643535931119471,0.0008212225655466598,-0.12813405347245502,0.10215016551079506,0.01655870940060311,0.13690825950669444,-0.015269302569425616,0.11651089059516864,-0.0371542002452312,-0.02864692440190178,-5.684526415538909,-0.022083254172014174,0.02788491122286177,-0.008821690386132234,-0.02208342195294855,0.027883739804505963,0.008821404595097376,-0.09844856869672157,-0.00019817828827378833,0.9731481543063379,nan,nan,nan,nan,nan,nan
7,0.04,Standing,0.002716566691925787,0.9665378827815558,0.15891579201155911,-0.2574567119230349,-0.005156401031709254,-0.39492012695069445,0.13612975970672747,-0.501259738810928,0.06577362174804026,0.015350519242191683,0.06287845824067574,0.02680593357039777,-0.2120290375571692,0.027934336719967773,-0.02526199877600866,-0.4038019598906253,-0.02445520744060613,-0.2574475127817096,-0.005156344854503144,-0.39492022083387723,0.1361178056489818,-0.5013546523309371,0.06577313800150565,0.015350647933972263,0.06287795440446681,0.0268062586379351,-0.21202995002297775,-0.0279342570958938,-0.025262405274345638,-0.4038017803571704,0.02445532364414148,-0.17729059445979004,-0.029322475143422715,-0.07988900580228064,0.08140300454517636,-0.029322477629685255,-0.07988902486045178,-0.08140300908725696,0.03767076121892898,0.6805938079399626,5.5680391309452535,-9.120686553347186,-0.01587512064012981,0.023240352237057674,3.7138064833595283,8.541271411707573,0.06612751320142501,-0.13941048753821214,0.17438242703571477,-0.008332019955365713,0.30670608722257114,0.03634231524172997,0.14806272084542965,-0.05167157707972235,0.03734399626027578,-9.119742141222911,-0.01586859294301856,0.023234824110981926,3.7118946256511314,8.540200246763057,0.06605379037330476,-0.13938799764607177,0.17430086308355552,-0.00830205114794317,0.30654997979041154,-0.03632323693631813,0.14805259410096186,-0.0516609311872764,-0.037340895071975716,-6.225628342239258,-0.024474260434974925,0.037917136592503786,-0.011384652811128729,-0.024474082460447064,0.037914608364895706,0.01138400913239024,-0.09928589725131501,-0.0001983638716288694,0.9740594424686233,nan,nan,nan,nan,nan,nan
8,0.045,Standing,0.002870699045653716,0.970605557880601,0.1890123236009555,-0.30984318917911086,-0.005244176536954785,-0.39478619954985694,0.16696559928625992,-0.4799684461330811,0.066550138697609,0.014527541741515616,0.06425675708708582,0.0265489771991926,-0.2094797535248622,0.028242327033330232,-0.024448681286652636,-0.4041010019913182,-0.024252679404961865,-0.30982790698627427,-0.005244069661665036,-0.3947863202379192,0.16694154195855085,-0.480064874725479,0.06654917994027787,0.014527844534425323,0.06425570522006484,0.026549486885326178,-0.20948166892885997,-0.028242124015650728,-0.02444913682434399,-0.4041007732807651,0.024252804485669584,-0.21077750468402934,-0.02946418242524878,-0.0796365370428561,0.08133001275466775,-0.02946418086407962,-0.07963657987079775,-0.08133002339160145,0.030826470745585807,0.8135350198090304,6.019306317879274,-10.477295451215195,-0.017555101049106243,0.026785480167504476,6.167167915906488,4.258258535569383,0.15530338991374568,-0.16459550013521348,0.27565976928201646,-0.05139127424103398,0.5098568064614025,0.061598062672491606,0.16266349787120474,-0.05980842013858155,0.04050560712885341,-10.476078840912942,-0.017544961432378405,0.02678011919160975,6.164747261913812,4.257955521091632,0.15520838775444218,-0.16456067990938777,0.27555016311960545,-0.051354350521784685,0.5096562188235572,-0.06157338395138529,0.16265369000032975,-0.059798584718940416,-0.040503831694379704,-6.697382044847863,-0.028341456365212687,0.05049375188490787,-0.014598358101722497,-0.02834064687887311,0.0504889979308071,0.014597139131102853,-0.10022160014996577,-0.00019863791414478297,0.9754051036310878,nan,nan,nan,nan,nan,nan
9,0.049999999999999996,Standing,0.0021814272895336307,0.9745775091710787,0.2117795025813335,-0.3452419890120021,-0.005281423670644949,-0.39469604666654484,0.18347793927294498,-0.4607883783143268,0.0667969784264864,0.013834887740565698,0.06509592895085592,0.026240248055779177,-0.20798338231047914,0.028431524732759464,-0.023555484332707075,-0.4042985144029539,-0.024055864226033584,-0.3452238079978465,-0.005281277250407345,-0.3946961800352708,0.18344862031454606,-0.46088957372948375,0.06679580735776966,0.013835318870485037,0.06509458589519633,0.026240873547218626,-0.2079857901474481,-0.028431257636273122,-0.023556037414062855,-0.40429827639353244,0.024055998031700436,-0.23743083918079713,-0.029670160550254128,-0.07938328725983738,0.08125441045308932,-0.029670146585385204,-0.0793833531147364,-0.08125442713489876,-0.13785435122401704,0.7943902580955369,4.553435796075599,-7.079759966578249,-0.007449426738032772,0.018030576662415025,3.302467997337008,3.8360135637508637,0.04936794577547918,-0.13853080018998368,0.1678343727540194,-0.0617458286826848,0.2992742428766104,0.03783953988584651,0.17863939078911215,-0.03950248232713249,0.03936303578565598,-7.079180202314454,-0.00744151774846191,0.018028040529677453,3.301415671199044,3.8350601991990434,0.04932548349835854,-0.13850513278805704,0.1677761350262988,-0.061722667621510394,0.2991757562823724,-0.037826724124479114,0.1786198820562265,-0.03950062255347232,-0.0393612907938294,-5.330666899353557,-0.04119562500106953,0.050649956603743905,-0.015120460315687655,-0.04119314426111702,0.050645351212268715,0.015119251340535525,-0.1012809544037889,-0.00019902371579931034,0.9772995515666897,nan,nan,nan,nan,nan,nan
