generation,min_cost,mean_cost,best_cost,simulation_time
1,16.18,18.342100000000002,16.18,16.18
2,16.099999999999998,18.0527,16.099999999999998,16.099999999999998
3,15.46,17.964699999999997,15.46,15.46
4,16.14,17.9742,15.46,15.46
5,15.22,17.8251,15.22,15.22
6,16.36,17.8452,15.22,15.22
7,15.74,17.772800000000004,15.22,15.22
8,11.879999999999999,17.6254,11.879999999999999,11.879999999999999
9,15.84,17.48,11.879999999999999,11.879999999999999
10,14.82,17.3304,11.879999999999999,11.879999999999999
11,15.34,17.3146,11.879999999999999,11.879999999999999
12,14.879999999999999,16.926000000000002,11.879999999999999,11.879999999999999
13,14.84,16.827700000000004,11.879999999999999,11.879999999999999
14,15.58,16.643900000000002,11.879999999999999,11.879999999999999
15,15.58,16.5052,11.879999999999999,11.879999999999999
16,15.540000000000001,16.3395,11.879999999999999,11.879999999999999
17,15.58,16.3142,11.879999999999999,11.879999999999999
18,15.540000000000001,16.1111,11.879999999999999,11.879999999999999
19,15.56,16.176199999999998,11.879999999999999,11.879999999999999
20,15.56,16.136300000000002,11.879999999999999,11.879999999999999
21,15.56,16.0948,11.879999999999999,11.879999999999999
22,15.58,15.927400000000002,11.879999999999999,11.879999999999999
23,15.56,15.966500000000002,11.879999999999999,11.879999999999999
24,15.56,15.9145,11.879999999999999,11.879999999999999
25,15.58,15.9082,11.879999999999999,11.879999999999999
26,15.56,15.7611,11.879999999999999,11.879999999999999
27,15.58,15.704800000000002,11.879999999999999,11.879999999999999
28,15.56,15.776400000000002,11.879999999999999,11.879999999999999
29,15.56,15.767500000000005,11.879999999999999,11.879999999999999
30,14.78,15.826400000000003,11.879999999999999,11.879999999999999
31,15.56,15.729500000000003,11.879999999999999,11.879999999999999
32,15.56,15.713700000000003,11.879999999999999,11.879999999999999
33,15.56,15.747000000000003,11.879999999999999,11.879999999999999
34,15.58,15.699900000000003,11.879999999999999,11.879999999999999
35,15.56,15.687700000000001,11.879999999999999,11.879999999999999
36,15.48,15.6636,11.879999999999999,11.879999999999999
37,15.56,15.682300000000005,11.879999999999999,11.879999999999999
38,15.56,15.687600000000002,11.879999999999999,11.879999999999999
39,15.56,15.676000000000004,11.879999999999999,11.879999999999999
40,15.58,15.671700000000005,11.879999999999999,11.879999999999999
41,15.56,15.640200000000002,11.879999999999999,11.879999999999999
42,15.58,15.645000000000003,11.879999999999999,11.879999999999999
43,15.58,15.624200000000004,11.879999999999999,11.879999999999999
