step,time,phase_name,hamstrings_r.tendon_length,hamstrings_r.tendon_velocity,hamstrings_r.actuator_force,hamstrings_r.activation,bifemsh_r.tendon_length,bifemsh_r.tendon_velocity,bifemsh_r.actuator_force,bifemsh_r.activation,glut_max_r.tendon_length,glut_max_r.tendon_velocity,glut_max_r.actuator_force,glut_max_r.activation,iliopsoas_r.tendon_length,iliopsoas_r.tendon_velocity,iliopsoas_r.actuator_force,iliopsoas_r.activation,rect_fem_r.tendon_length,rect_fem_r.tendon_velocity,rect_fem_r.actuator_force,rect_fem_r.activation,vasti_r.tendon_length,vasti_r.tendon_velocity,vasti_r.actuator_force,vasti_r.activation,gastroc_r.tendon_length,gastroc_r.tendon_velocity,gastroc_r.actuator_force,gastroc_r.activation,soleus_r.tendon_length,soleus_r.tendon_velocity,soleus_r.actuator_force,soleus_r.activation,tib_ant_r.tendon_length,tib_ant_r.tendon_velocity,tib_ant_r.actuator_force,tib_ant_r.activation,hamstrings_l.tendon_length,hamstrings_l.tendon_velocity,hamstrings_l.actuator_force,hamstrings_l.activation,bifemsh_l.tendon_length,bifemsh_l.tendon_velocity,bifemsh_l.actuator_force,bifemsh_l.activation,glut_max_l.tendon_length,glut_max_l.tendon_velocity,glut_max_l.actuator_force,glut_max_l.activation,iliopsoas_l.tendon_length,iliopsoas_l.tendon_velocity,iliopsoas_l.actuator_force,iliopsoas_l.activation,rect_fem_l.tendon_length,rect_fem_l.tendon_velocity,rect_fem_l.actuator_force,rect_fem_l.activation,vasti_l.tendon_length,vasti_l.tendon_velocity,vasti_l.actuator_force,vasti_l.activation,gastroc_l.tendon_length,gastroc_l.tendon_velocity,gastroc_l.actuator_force,gastroc_l.activation,soleus_l.tendon_length,soleus_l.tendon_velocity,soleus_l.actuator_force,soleus_l.activation,tib_ant_l.tendon_length,tib_ant_l.tendon_velocity,tib_ant_l.actuator_force,tib_ant_l.activation
0,0.005,Standing,0.4201223480305749,0.0,0.0,0.0,0.24598155950629338,0.0,-243.3873822789338,1.0,0.20950694767158395,0.0,0.0,1.0,0.26094546743216207,0.0,-48.671231756288144,0.0,0.4758471176512823,0.0,-343.9077569067681,0.0,0.18278689907843715,0.0,0.0,0.0,0.45015657892407046,0.0,0.0,0.6239242412576353,0.2913979577828231,0.0,0.0,1.0,0.30378507609891625,0.0,0.0,1.0,0.42012234803057485,0.0,0.0,1.0,0.24598155950629344,0.0,-350.1960663504845,1.0,0.20950694767158398,0.0,0.0,0.0,0.26094546743216207,0.0,-18.82299241583844,0.0,0.4758470910762818,0.0,-121.33608974628373,1.0,0.18278656860603554,0.0,0.0,0.0,0.45015657892407057,0.0,0.0,1.0,0.29139795778282307,0.0,0.0,1.0,0.3037850760989162,0.0,0.0,0.0
1,0.01,Standing,0.42045803769592366,0.06720190787147234,0.0,0.0,0.24577545958730526,-0.04154584817986462,-686.6003791350122,1.0,0.21010502957242488,0.1194596801008018,-1092.1575509280935,1.0,0.2605064014549318,-0.08790534281127174,-42.65580157691437,0.0,0.47457378306473286,-0.25474559758390036,-317.8462660341223,0.0,0.18329850005338172,0.10178597911037818,0.0,0.0,0.4502307365328352,0.01486344894113345,-1185.8475585671335,0.6239242412576353,0.2917071116323874,0.06175264938149841,-3750.840193477825,1.0,0.30347817642343844,-0.06142631211729882,-2035.093890103972,1.0,0.4204707952669264,0.069845388714455,-1983.423276560211,1.0,0.24583180089250153,-0.030106424363505867,-708.1162077466628,1.0,0.21003962009774316,0.10641040504753466,0.0,0.0,0.26056410589748114,-0.07636754099442884,-15.803125692067182,0.0,0.47501537164185015,-0.16650352534290386,-668.6847284149993,1.0,0.18313101042151883,0.06863521157268256,0.0,0.0,0.450183599835277,0.00541841308103156,-1740.9071924213142,1.0,0.2915965407733344,0.039684505131693554,-3499.464692347168,1.0,0.3035880834172433,-0.0394177275562017,0.0,0.0
2,0.015,Standing,0.4196096827831343,-0.1684923761463917,0.0,0.0,0.2461538104950184,0.07494224374649253,-822.1890511596185,1.0,0.2087297614820165,-0.27585917040575764,-469.27502075735,1.0,0.2614421067933507,0.1862828407146162,-55.95352250120607,0.0,0.4759117299337099,0.2655788852349883,-345.2575563729348,0.0,0.1823294076370549,-0.19451414189213656,0.0,0.0,0.43857881956354244,-2.3594380625506615,0.0,0.6504054785552174,0.28062580495645145,-2.2770350692698895,0.0,1.0,0.31379003652408094,1.9889224560358556,-3756.732491941769,1.0,0.41979221806391565,-0.13528167750339853,-1520.063225588181,1.0,0.24634562937825952,0.10134079284978682,-836.4289325744826,1.0,0.2086010860162151,-0.2885841062931971,0.0,0.0,0.2615599739640827,0.1983148904745551,-24.244219754771525,0.0,0.47659696420666886,0.31383415698625305,-1181.8439144678998,1.0,0.18166321120862147,-0.2947806927112511,0.0,0.0,0.4295709547077286,-4.120150418960746,0.0,1.0,0.27172878023205826,-4.072378901503162,0.0,1.0,0.32122712079374877,3.2635277631849124,0.0,0.0
3,0.02,Standing,0.41829958193818995,-0.26502660938048794,0.0,0.0,0.24536450172800306,-0.16114694966001425,-551.3141376300229,1.0,0.20851379577204213,-0.04321245096602041,-792.7024606017653,1.0,0.26154734517529293,0.02102718330944355,-57.561809908046186,0.0,0.4738476442838575,-0.4114919143840226,-303.44401403120025,0.0,0.18405862804243436,0.34128737223623207,0.0,0.0,0.441459566879197,0.5804476386560582,-1479.4316009308184,0.0,0.2847127436988189,0.8100431404617181,-4241.56556867896,0.0,0.31014034437671506,-0.7398715097414988,0.0,1.0,0.4189182290783712,-0.17489650772426718,-1422.3553480728237,1.0,0.24600597337930902,-0.068272328033774,-669.9931334470481,1.0,0.2081973881809039,-0.08080628369695468,0.0,0.0,0.2618141994825002,0.05076111346882068,-26.68737371019573,0.0,0.4747252384355572,-0.37460175063654033,-442.53187245873096,1.0,0.18218093060083168,0.10316228662679798,0.0,0.0,0.42120484167709754,-1.6406890583125113,0.0,0.0,0.2641533564648628,-1.501813166746699,0.0,0.0,0.3271073705477586,1.1306251514116752,0.0,1.0
4,0.025,Standing,0.41615059955138856,-0.42504711846305315,0.0,0.0,0.2451684698941199,-0.03921794338897931,-684.376390963553,1.0,0.2065789033961985,-0.38843689705335177,-314.21731183920474,1.0,0.26281948413516615,0.25264542698302994,-78.80567221872774,0.0,0.4745151290511369,0.1294731679744051,-316.67052471514313,0.0,0.18407727736495288,0.0036751143976356503,0.0,0.0,0.4419727004120158,0.11466850703202927,-999.2756761636763,1.0,0.2862051388518182,0.2972762147916455,-3245.6040574675753,1.0,0.3087654914831503,-0.27623742180891553,-738.9482914772107,1.0,0.41665671909949425,-0.4512075099990834,-893.5983905987456,1.0,0.24535574546930278,-0.13175680087544717,-601.1068563675371,1.0,0.206824046401889,-0.27540458018377595,0.0,0.0,0.26272887002650536,0.1820740836988291,-36.44744764381594,0.0,0.47323920927608387,-0.2990469234398673,-505.229668098028,1.0,0.18342116974323652,0.24575787135949795,0.0,0.0,0.41932771559250787,-0.37050397877219354,-427.0046322577741,0.0,0.26314789736698196,-0.2007096157115481,-730.0079159533894,0.0,0.327861457245292,0.14996500862828252,-3803.8373076141493,0.0
5,0.030000000000000002,Standing,0.41414174190719216,-0.3959854919643754,0.0,0.0,0.24516806868708954,-0.00019260329114342487,-732.6685868935431,1.0,0.2044372464453127,-0.42994071164300857,-252.71868799371956,1.0,0.2641817384430486,0.27017863271976844,-105.24634375394848,0.0,0.47574464183451315,0.2410886770158683,-341.77238109517896,0.0,0.18365395740329943,-0.08478005449901702,0.0,0.0,0.4417810831792483,-0.028868870132218526,-1137.0706140746004,0.7337479206469933,0.2866510940830576,0.08907657250902176,-3082.0136358914488,1.0,0.3083500110155497,-0.08320744816893297,-1949.044332857264,1.0,0.41361831374265057,-0.6200228545984374,-620.2434495453674,1.0,0.24366194654456425,-0.35366001119432455,-404.1274085002815,1.0,0.20604158037921905,-0.15672084860157867,0.0,0.0,0.26322541901706126,0.09899811474369391,-42.38161905425232,0.0,0.46940664807925925,-0.7576965677469626,-130.2468245019991,1.0,0.18692489401450677,0.6773309957393675,0.0,0.0,0.4263896993815374,1.4585642534000784,-1021.178164328433,1.0,0.2721635800959456,1.8134405408563108,-1762.4393670521201,1.0,0.32087800406024436,-1.4589100648175772,0.0,0.0
6,0.035,Standing,0.41194716737737236,-0.43032101995059857,0.0,0.0,0.2452678223294499,0.019636484803769207,-757.7228146945663,1.0,0.2018619647051531,-0.5170785024551766,-166.49995693757745,1.0,0.2657740502191405,0.31507158960566634,-140.99223408200055,0.0,0.47740888139773574,0.325832620849354,-377.2745320979466,0.0,0.1830441166484129,-0.1224218841299338,0.0,0.0,0.4412580164393186,-0.0980594252127193,-1030.402392581002,0.4836761934051001,0.2865299517154317,-0.024236973798594977,-2552.3718141084582,1.0,0.3084630906763521,0.022607718782402555,-2846.2698874244034,1.0,0.4106394629365922,-0.5994938397363344,-616.6424947069274,1.0,0.24235999568798855,-0.26841569492747175,-441.94914823505985,1.0,0.20463676159335803,-0.28165390249465233,0.0,0.0,0.26412755082525735,0.17946509449727652,-54.30752264039063,0.0,0.46761537619546867,-0.3525612082638156,-412.60743943284376,1.0,0.18918325013697596,0.43620664910827306,0.0,0.0,0.4310086695578805,0.9374324568124948,-1387.802030114636,1.0,0.2781088352383723,1.1835926117771542,-2614.8538337086698,1.0,0.31596015161455093,-1.0074597437571295,0.0,0.0
7,0.04,Standing,0.40980808078973857,-0.4192309659859035,0.0,0.0,0.24525267361600733,-0.00305708100093305,-729.6507576780439,1.0,0.19941333292960958,-0.4912625892834565,-164.44317765990866,1.0,0.2672122004921006,0.284337887478434,-177.760970891425,0.0,0.4785889821802992,0.22924521626391542,-403.51167315052317,0.0,0.18282557309639114,-0.0437577509208438,0.0,0.0,0.44085707239674615,-0.0758020652411826,-992.0488994543088,0.35848488666114114,0.286460114564053,-0.013970236281126489,-2722.743134406674,1.0,0.3085282064733821,0.013020424665558273,-2766.9093850113773,1.0,0.4079152534866323,-0.5451808982190611,-654.1246737598568,1.0,0.24128859917706114,-0.21920900506984412,-468.33247108271763,1.0,0.20308167146723832,-0.3117952129904919,0.0,0.0,0.26510355742645436,0.1939865016699858,-68.87296794453688,0.0,0.46655670477779865,-0.20845499927510874,-567.0800877735072,1.0,0.19075935472249025,0.30469246114325543,0.0,0.0,0.4337408427902906,0.5559761201962357,-1611.2382685298803,1.0,0.28185809701627323,0.7452162603851142,-3166.6953799605194,1.0,0.31270660998156113,-0.6595104851150497,-32.39089370940405,0.0
8,0.045,Standing,0.40774113501658654,-0.4051501766750556,0.0,0.0,0.24514335715279906,-0.021888145164079158,-705.3293177831058,1.0,0.19708889197707566,-0.4660113455424977,-161.32908667457534,1.0,0.26849819054104657,0.2540154560927731,-214.24346315813952,0.0,0.47935006122163665,0.14597760760653802,-420.9005078499255,0.0,0.1829148292112035,0.01781772365723467,0.0,0.0,0.440442026896215,-0.08061549565602047,-893.2606202365719,0.3926151806739545,0.28632074614970643,-0.027884760063563663,-2687.2068484829965,1.0,0.30865799317908005,0.025946420047708585,-2876.356549985394,1.0,0.4053626170379305,-0.5093576900509924,-666.4609209223127,1.0,0.24033445895919464,-0.19435888500243942,-479.6117781961958,1.0,0.20147114415763262,-0.322860041713145,0.0,0.0,0.2660851480060737,0.19495865655383138,-85.26495653871531,0.0,0.4657254377156638,-0.16448754175510752,-618.2334530589517,1.0,0.19198712162128953,0.23774553433267082,0.0,0.0,0.435208521979288,0.30185246058304316,-1638.5162700965557,1.0,0.2841234727949985,0.4508100949539817,-3526.217748171489,1.0,0.31067677714885245,-0.4090251244047462,-248.15000683076323,0.0
9,0.049999999999999996,Standing,0.40574573037857187,-0.39189376457536457,0.0,0.0,0.2449104058976756,-0.04689286360935335,-673.0279030641419,1.0,0.19495010875888202,-0.4284895919920298,-164.7133492763604,1.0,0.26960049231340033,0.21758791292165436,-248.2232144968777,0.0,0.4796174848511875,0.048385243764068636,-427.09758624176504,0.0,0.18336548267181219,0.08963471209472736,0.0,0.0,0.4400370763146843,-0.0798744301269842,-832.5233655983797,0.3798203437286285,0.28618567557801283,-0.027024409632152153,-2738.275553101798,1.0,0.3087835752455912,0.02510612415669269,-2871.389624645474,1.0,0.4029895053650586,-0.47290185233121235,-677.9807718325486,1.0,0.23945508728595966,-0.17867252340292758,-485.0878544938719,1.0,0.19989099061264815,-0.3166793897085931,0.0,0.0,0.2670145025252535,0.1844956851276689,-102.3957457320508,0.0,0.46495631292346784,-0.15278241668799028,-630.3883455567366,1.0,0.19303149430168115,0.20269613706380885,0.0,0.0,0.4354322495372421,0.04967100899677171,-1393.3138173576108,1.0,0.28497509635475177,0.16996403753986877,-3339.6338982004677,1.0,0.309900360364955,-0.15570528470343944,-595.1996280473505,0.0
