step,time,phase_name,hamstrings_r.tendon_length,hamstrings_r.tendon_velocity,hamstrings_r.actuator_force,hamstrings_r.activation,bifemsh_r.tendon_length,bifemsh_r.tendon_velocity,bifemsh_r.actuator_force,bifemsh_r.activation,glut_max_r.tendon_length,glut_max_r.tendon_velocity,glut_max_r.actuator_force,glut_max_r.activation,iliopsoas_r.tendon_length,iliopsoas_r.tendon_velocity,iliopsoas_r.actuator_force,iliopsoas_r.activation,rect_fem_r.tendon_length,rect_fem_r.tendon_velocity,rect_fem_r.actuator_force,rect_fem_r.activation,vasti_r.tendon_length,vasti_r.tendon_velocity,vasti_r.actuator_force,vasti_r.activation,gastroc_r.tendon_length,gastroc_r.tendon_velocity,gastroc_r.actuator_force,gastroc_r.activation,soleus_r.tendon_length,soleus_r.tendon_velocity,soleus_r.actuator_force,soleus_r.activation,tib_ant_r.tendon_length,tib_ant_r.tendon_velocity,tib_ant_r.actuator_force,tib_ant_r.activation,hamstrings_l.tendon_length,hamstrings_l.tendon_velocity,hamstrings_l.actuator_force,hamstrings_l.activation,bifemsh_l.tendon_length,bifemsh_l.tendon_velocity,bifemsh_l.actuator_force,bifemsh_l.activation,glut_max_l.tendon_length,glut_max_l.tendon_velocity,glut_max_l.actuator_force,glut_max_l.activation,iliopsoas_l.tendon_length,iliopsoas_l.tendon_velocity,iliopsoas_l.actuator_force,iliopsoas_l.activation,rect_fem_l.tendon_length,rect_fem_l.tendon_velocity,rect_fem_l.actuator_force,rect_fem_l.activation,vasti_l.tendon_length,vasti_l.tendon_velocity,vasti_l.actuator_force,vasti_l.activation,gastroc_l.tendon_length,gastroc_l.tendon_velocity,gastroc_l.actuator_force,gastroc_l.activation,soleus_l.tendon_length,soleus_l.tendon_velocity,soleus_l.actuator_force,soleus_l.activation,tib_ant_l.tendon_length,tib_ant_l.tendon_velocity,tib_ant_l.actuator_force,tib_ant_l.activation
0,0.005,Standing,0.4201223480305749,0.0,0.0,0.0,0.24598155950629338,0.0,-297.4483830027054,0.0,0.20950694767158395,0.0,0.0,0.0,0.26094546743216207,0.0,-31.629667157490143,0.0,0.47584710435049693,0.0,-238.05539867956358,0.0,0.18278673383901273,0.0,0.0,0.0,0.45015657892407046,0.0,0.0,0.0,0.2913979577828231,0.0,0.0,0.0,0.30378507609891625,0.0,0.0,0.0,0.42012234803057485,0.0,0.0,0.0,0.24598155950629344,0.0,-297.4483830027064,0.0,0.20950694767158398,0.0,0.0,0.0,0.26094546743216207,0.0,-31.629667157490143,0.0,0.4758471043504969,0.0,-238.05539867956287,0.0,0.18278673383901287,0.0,0.0,0.0,0.45015657892407057,0.0,0.0,0.0,0.29139795778282307,0.0,0.0,0.0,0.3037850760989162,0.0,0.0,0.0
1,0.01,Standing,0.4204692926347088,0.06950819216039869,0.0,0.0,0.24580115048502468,-0.03632123991322084,-293.72850554448837,0.0,0.21008036209651365,0.1145389400362993,0.0,0.0,0.2605304639638378,-0.08310043240248803,-27.19503722849415,0.0,0.4747768262055753,-0.2141843022550398,-219.84474375567396,0.0,0.18322137333900296,0.08653570015926741,0.0,0.0,0.4502081852962531,0.010344274291868828,0.0,0.0,0.29165573693536034,0.05150162620096662,0.0,0.0,0.3035292624426179,-0.051195019043249426,0.0,0.0,0.42046929263454363,0.06950819212676668,0.0,0.0,0.24580115048461507,-0.03632123999622778,-293.7285055360688,0.0,0.21008036209688757,0.11453894011089023,0.0,0.0,0.2605304639624283,-0.08310043268259601,-27.19503721400124,0.0,0.4747768262043871,-0.21418430249214238,-219.84474373585928,0.0,0.18322137333956265,0.08653570026993067,0.0,0.0,0.45020818529856843,0.010344274755118878,0.0,0.0,0.2916557369360934,0.05150162634727404,0.0,0.0,0.30352926244188905,-0.05119501918917692,0.0,0.0
2,0.015,Standing,0.42114416347366407,0.13538668993199943,0.0,0.14144499654973447,0.245450040633114,-0.07110794939829175,-286.5560307810223,0.0,0.21117892610796524,0.2191640554381699,0.0,0.23309178104710648,0.2597385939496371,-0.15877081943618057,-19.66217096700247,0.0,0.47283365454355036,-0.3890434282485924,-188.63375209131846,0.0,0.18404237986438043,0.16266384762787922,0.0,0.17611387681846644,0.4503003253041602,0.018473680986839616,0.0,0.021049793189016244,0.2921347613161834,0.0956129946179865,0.0,0.10480770646969377,0.30305158942747956,-0.0956444046664282,0.0,0.0,0.42114416347316735,0.1353866898633042,0.0,0.1414449964813148,0.24545004063187376,-0.07110794956853482,-286.55603075584304,0.0,0.21117892610906774,0.21916405558314428,0.0,0.2330917811989056,0.2597385939460438,-0.15877081986819316,-19.662170935585905,0.0,0.4728336545400492,-0.3890434287088763,-188.6337520372351,0.0,0.18404237986620087,0.16266384787425928,0.0,0.17611387704370982,0.45030032531003206,0.01847368169837195,0.0,0.021049794131722768,0.29213476131829474,0.09561299489252256,0.0,0.10480770676744056,0.30305158942536753,-0.09564440494372377,0.0,0.0
3,0.02,Standing,0.4221143195389239,0.19477215985774754,-337.0096820054652,0.27792608796562296,0.24494083258815227,-0.10361884014467365,-276.3114507616691,0.0,0.2127274131331643,0.3085447906905705,-335.4446643465806,0.4500319599310088,0.2586186608165019,-0.22481198165024718,-11.089535235956294,0.0,0.47020593300438984,-0.5262177922526909,-150.2260769748422,0.0,0.18517998686811732,0.22429941350870072,-324.331534129902,0.3341172174333324,0.450407660928064,0.021503820267486623,-39.005542062109456,0.037953586634307396,0.29277825390217377,0.12833955547590492,-437.8507351274406,0.19638361396949477,0.30240512723598034,-0.129486055815271,0.0,0.0,0.4221143195379201,0.1947721597514767,-337.0096818112582,0.2779260878247559,0.2449408325856365,-0.10361884040828037,-276.3114507115163,0.0,0.21272741313532084,0.3085447908997339,-335.4446646004805,0.45003196022867487,0.25861866081035295,-0.224811982154018,-11.089535195581593,0.0,0.47020593299755753,-0.5262177929134513,-150.22607688065673,0.0,0.18517998687191423,0.2242994138905215,-324.35704069339795,0.33411721793883453,0.45040766093801043,0.021503821082390434,-39.005543854483,0.037953588098474295,0.2927782539061615,0.12833955584902176,-437.85073657962874,0.19638361453334685,0.30240512723195684,-0.12948605619864226,0.0,0.0
4,0.025,Standing,0.4223297813456247,0.04288610727838481,-488.0042304309963,0.40348812027393816,0.2446495057384362,-0.058811081150174346,-270.5342076137114,0.0,0.21326914751115778,0.10820067026458269,-452.23922776960205,0.6396328396122033,0.25822404520519116,-0.07902129705188309,-8.649806888602912,0.0,0.4688919345705341,-0.26239633041050553,-132.65821062207317,0.0,0.1853934397015965,0.04148178878675873,-423.0639765168128,0.4653515982211336,0.4487708678883398,-0.3283882041048729,-38.76967997828886,0.044765214562928035,0.29150416327030315,-0.2561784291832281,-296.17433094392953,0.26634118378726435,0.3036797845940012,0.2541496068619654,0.0,0.0,0.4223297834311978,0.042886542662327554,-488.00450698569756,0.4034881200543702,0.24464951203973165,-0.05880979387558066,-270.5343319133291,0.0,0.21326914156986057,0.10819948480273373,-452.23850601141385,0.6396328400456258,0.2582240494790418,-0.07902043875214267,-8.649831672684002,0.0,0.46889195382826254,-0.2623925004677155,-132.65846009117325,0.0,0.1853933968755036,0.04147327453376498,-423.08593167316076,0.4653515990113525,0.44877086298755364,-0.32838920685993694,-38.76960870406522,0.04476521626235991,0.2915041520719407,-0.2561806929824649,-296.17219227264206,0.2663411845614127,0.3036797957036766,0.25415181561541345,0.0,0.0
5,0.030000000000000002,Standing,0.4213220777528794,-0.2006750047469052,-470.8640558668109,0.10122424776211822,0.24460453288606615,-0.008994560604488706,-269.64779862276913,0.0,0.21237045687791564,-0.18013495847534933,-337.98595353506926,0.24273673940618212,0.25887409271552636,0.12970783812753253,-12.830138054297786,0.0,0.46933525268286014,0.08788901307125543,-138.46320668027587,0.0,0.18469519235925158,-0.1396349093694027,-280.56090403385303,0.10121051861160385,0.4478203968229622,-0.19052490571502576,-57.85143386436035,0.0,0.29064177906281363,-0.17306101823311132,-503.90908981536927,0.0,0.3045305748453568,0.1697876057453725,0.0,0.5075621731895255,0.42132217864230703,-0.2006552260688555,-470.8801686796038,0.10122513312901582,0.24460463089785486,-0.00897621874483368,-269.6497288406676,0.0,0.21237042381320395,-0.18014040675833587,-337.9810395534332,0.24273432689340357,0.2588741163060938,0.12971168292580537,-12.8303046659705,0.0,0.4693354383264599,0.08792224490444289,-138.46566361450073,0.0,0.18469496164239702,-0.13967242575418665,-280.53348802588135,0.10119319032296512,0.4478177612341626,-0.19105366558308495,-57.8003325854385,0.0,0.29063912358142,-0.1735933999840776,-503.1492820337898,0.0,0.3045331800545855,0.17030412616660617,0.0,0.5075666684641497
6,0.035,Standing,0.41936610401959307,-0.3868190667541157,-299.1839687764621,0.0,0.24473973311491115,0.026781845200367787,-272.3169637603215,0.0,0.21032504789877338,-0.41100865979056295,-148.58425211546165,0.0,0.2603264946476743,0.2888696682402641,-25.13817783077811,0.2449160532386151,0.4710761204238769,0.3441498319600096,-162.46136751866473,0.13019506446905332,0.18361250501216114,-0.21683074898507504,-157.10520064219946,0.0,0.44758514997055215,-0.047167360030556285,-66.76177647745946,0.0,0.2903046728192774,-0.06750747912687899,-589.1881727913055,0.0,0.304860593600723,0.06594628564865532,-1506.4873736597192,0.3447937027158287,0.4193663017998378,-0.38679997055179405,-299.1961314912393,0.0,0.24473987339902353,0.026790229098719785,-272.3197401201388,0.0,0.21032505559727982,-0.41100042975468487,-148.58856579460235,0.0,0.26032648916315354,0.2888639170243273,-25.138123611302483,0.24492390796913288,0.4710763301371965,0.34415486178102844,-162.46437392381057,0.13026282764062702,0.18361222986819725,-0.21683972814297853,-157.10823343355474,0.0,0.44758047174183957,-0.04757657898652999,-66.71875368535994,0.0,0.2902999611159304,-0.0679197562162482,-588.5663517724028,0.0,0.30486519620225555,0.06634505331426437,-1507.757203143285,0.3458449800228976
7,0.04,Standing,0.4171294352072749,-0.4420995599065324,-228.32836381221827,0.0,0.24464244504748994,-0.01945329683886312,-270.39494607103467,0.04487090566105994,0.20824987287003607,-0.41685110711998674,-118.06067276858639,0.0,0.2617556454305267,0.2840534839823546,-784.7270396080512,0.573406526989114,0.47233001355943616,0.24615856327801572,-309.32459065367425,0.6549027764336791,0.18326159290965788,-0.07017274731283035,-254.96749882943132,0.0,0.4503994948379465,0.5575089020170712,-95.74140835450396,0.0,0.29318223988086306,0.5685245766696224,-895.7147506241052,0.0,0.3019964235602042,-0.5767314910202346,-22.10055486841856,0.13942119380995777,0.41712934072717756,-0.4421591765024993,-228.2997220571303,0.0,0.24464216077704,-0.019538272557228342,-270.3893400134128,0.04488865544655022,0.20825017224039977,-0.4167922777958871,-118.0867758157664,0.0,0.26175544072653506,0.2840141383718662,-784.7493574572218,0.5733949861655949,0.4723291901932476,0.2459529232019675,-309.3656831149917,0.6549143040689545,0.1832622111000104,-0.06999408926670714,-255.17900193323575,0.0,0.45039971861376266,0.5584710305852765,-95.74376042305308,0.0,0.2931826838988919,0.5695312912523472,-895.7189042373578,0.0,0.3019959731312181,-0.5777562067673748,-21.619690912511864,0.14025094735190421
8,0.045,Standing,0.4155972045701745,-0.3038195279094667,-259.38947431474645,0.0,0.2445571025506611,-0.017092990324526585,-288.6237454409574,0.0,0.20680207070435003,-0.29037884671790926,-148.94179845381868,0.0,0.2624029529080801,0.12854571232730927,-1275.8642706498592,0.5737782139532617,0.4729125197313725,0.11425354135030227,-633.0482719313484,0.467697491018606,0.1829966092367528,-0.05303498925873869,-233.21699683934617,0.0,0.4513596712775199,0.1912741764649743,-78.57430997832334,1.0,0.29427285923810276,0.21700644111022058,-780.891830927311,1.0,0.3008817964239767,-0.22344926109216878,-449.66805876317943,0.0,0.4155970337672537,-0.3038354612299061,-259.38135619318786,0.0,0.24455663672935515,-0.01712945339871064,-288.620718561954,0.0,0.20680253950849073,-0.2903447843423522,-148.95858314792628,0.0,0.2624026319812602,0.12852288503989134,-1275.8129679881342,0.5736980898043433,0.4729111397271975,0.11414289115669557,-632.950311148405,0.46728044730319,0.18299742717802137,-0.05299530354350689,-233.2910798078705,0.0,0.4513612092078308,0.1915347026140609,-78.59108030251794,1.0,0.2942747248515351,0.21728775644536039,-781.0503013423566,1.0,0.30087987539653227,-0.22374471010490699,-449.32564969917564,0.0
9,0.049999999999999996,Standing,0.4153501844244489,-0.05038475386539412,-349.72378130666976,0.0,0.24413457529934462,-0.08570052438380703,-275.8195573107491,0.0,0.20710176600798974,0.059904543628631075,-299.243854231894,0.0,0.2615554057081329,-0.16211537763643472,-622.6773176727147,0.2672938229860446,0.4711391690568898,-0.35345625049307283,-310.210349939753,0.2079649903667335,0.18358665972656307,0.11605532095780857,-343.1080962628209,0.0,0.4508929003762702,-0.09271115673843174,-1435.074179026452,0.39096999940409477,0.2943268584713774,0.010797032053543562,-2531.019098945405,0.4541371924073986,0.30082617317208454,-0.011125914063885427,-839.202801345586,0.0,0.4153499154126982,-0.05040511341717839,-349.7119201125815,0.0,0.24413396548830898,-0.08573020664801193,-275.8126338850068,0.0,0.20710231367853804,0.05992029787506912,-299.2553612565429,0.0,0.2615550572727916,-0.16212113470767692,-622.6151914316273,0.26724592192346946,0.471137503913076,-0.35351216752128634,-310.1356981343441,0.20773402995029555,0.18358761223358494,0.116080603794151,-343.17964298405235,0.0,0.45089457407579103,-0.09268394708424949,-1435.1564995752058,0.3915018172144433,0.2943289765324159,0.010847494853606976,-2531.3416148273095,0.45471288237170504,0.3008239905619869,-0.011178242306884667,-839.4912109237475,0.0
