generation,min_cost,mean_cost,best_cost,simulation_time
137,15.2,16.8304,11.760000000000002,11.760000000000002
138,14.28,17.172,11.760000000000002,11.760000000000002
139,14.54,17.1984,11.760000000000002,11.760000000000002
140,14.0,17.3824,11.760000000000002,11.760000000000002
141,14.64,17.1208,11.760000000000002,11.760000000000002
142,14.42,16.6904,11.760000000000002,11.760000000000002
143,15.04,17.4336,11.760000000000002,11.760000000000002
144,14.459999999999999,17.1192,11.760000000000002,11.760000000000002
145,14.28,16.680799999999998,11.760000000000002,11.760000000000002
146,14.340000000000002,16.5248,11.760000000000002,11.760000000000002
147,14.82,16.164,11.760000000000002,11.760000000000002
148,14.379999999999999,16.8592,11.760000000000002,11.760000000000002
149,13.940000000000001,17.1608,11.760000000000002,11.760000000000002
150,15.120000000000001,16.8152,11.760000000000002,11.760000000000002
151,14.12,16.8064,11.760000000000002,11.760000000000002
152,14.86,17.2792,11.760000000000002,11.760000000000002
153,15.06,17.1816,11.760000000000002,11.760000000000002
154,13.5,17.2296,11.760000000000002,11.760000000000002
155,15.120000000000001,17.325599999999998,11.760000000000002,11.760000000000002
156,15.120000000000001,17.148,11.760000000000002,11.760000000000002
157,14.98,16.9008,11.760000000000002,11.760000000000002
158,15.120000000000001,17.4208,11.760000000000002,11.760000000000002
159,14.64,16.687199999999997,11.760000000000002,11.760000000000002
160,13.84,16.8504,11.760000000000002,11.760000000000002
161,14.86,17.0088,11.760000000000002,11.760000000000002
162,15.26,17.0392,11.760000000000002,11.760000000000002
163,14.379999999999999,16.772000000000002,11.760000000000002,11.760000000000002
164,14.54,16.6408,11.760000000000002,11.760000000000002
165,14.7,17.4472,11.760000000000002,11.760000000000002
166,14.719999999999999,16.9864,11.760000000000002,11.760000000000002
167,14.82,16.881600000000002,11.760000000000002,11.760000000000002
168,15.46,17.260800000000003,11.760000000000002,11.760000000000002
169,14.879999999999999,16.9992,11.760000000000002,11.760000000000002
170,14.58,16.9752,11.760000000000002,11.760000000000002
171,12.5,16.4712,11.760000000000002,11.760000000000002
172,14.74,16.6664,11.760000000000002,11.760000000000002
173,14.66,17.0016,11.760000000000002,11.760000000000002
174,14.74,16.726399999999998,11.760000000000002,11.760000000000002
175,14.36,16.2272,11.760000000000002,11.760000000000002
176,14.5,16.7312,11.760000000000002,11.760000000000002
177,14.68,16.8216,11.760000000000002,11.760000000000002
178,15.06,16.804000000000002,11.760000000000002,11.760000000000002
179,14.12,15.8872,11.760000000000002,11.760000000000002
180,13.940000000000001,17.1976,11.760000000000002,11.760000000000002
181,14.020000000000001,16.6384,11.760000000000002,11.760000000000002
182,14.3,16.617600000000003,11.760000000000002,11.760000000000002
183,15.14,16.6928,11.760000000000002,11.760000000000002
184,14.459999999999999,16.6976,11.760000000000002,11.760000000000002
185,13.5,17.1232,11.760000000000002,11.760000000000002
186,14.6,16.332,11.760000000000002,11.760000000000002
187,15.04,16.5344,11.760000000000002,11.760000000000002
188,15.16,16.244,11.760000000000002,11.760000000000002
189,14.68,16.1856,11.760000000000002,11.760000000000002
190,14.68,16.218400000000003,11.760000000000002,11.760000000000002
191,14.5,16.044,11.760000000000002,11.760000000000002
192,13.959999999999999,15.9976,11.760000000000002,11.760000000000002
193,14.28,16.391199999999998,11.760000000000002,11.760000000000002
194,15.04,16.275199999999998,11.760000000000002,11.760000000000002
195,14.7,16.248,11.760000000000002,11.760000000000002
196,14.399999999999999,16.2048,11.760000000000002,11.760000000000002
197,14.98,16.3136,11.760000000000002,11.760000000000002
198,15.18,16.363999999999997,11.760000000000002,11.760000000000002
199,14.559999999999999,16.2344,11.760000000000002,11.760000000000002
200,14.48,16.168000000000003,11.760000000000002,11.760000000000002
201,15.18,16.842399999999998,11.760000000000002,11.760000000000002
202,13.780000000000001,15.9032,11.760000000000002,11.760000000000002
203,14.74,16.62,11.760000000000002,11.760000000000002
204,14.559999999999999,15.615199999999998,11.760000000000002,11.760000000000002
205,14.3,16.384800000000002,11.760000000000002,11.760000000000002
206,14.52,15.991999999999997,11.760000000000002,11.760000000000002
207,14.6,16.535999999999998,11.760000000000002,11.760000000000002
208,11.92,16.3888,11.760000000000002,11.760000000000002
209,14.5,16.0992,11.760000000000002,11.760000000000002
210,14.36,15.597600000000002,11.760000000000002,11.760000000000002
211,14.12,16.0688,11.760000000000002,11.760000000000002
212,14.44,15.980800000000002,11.760000000000002,11.760000000000002
