generation,min_cost,mean_cost,best_cost,simulation_time
47,12.96,15.293600000000001,12.5,12.5
48,13.120000000000001,15.808,12.5,12.5
49,13.02,15.0568,12.5,12.5
50,14.6,16.393600000000003,12.5,12.5
51,14.260000000000002,15.8792,12.5,12.5
52,13.5,15.453600000000002,12.5,12.5
53,13.860000000000001,15.8752,12.5,12.5
54,13.759999999999998,15.936,12.5,12.5
55,13.540000000000001,16.0528,12.5,12.5
56,13.620000000000001,15.527999999999999,12.5,12.5
57,13.239999999999998,15.8736,12.5,12.5
58,14.060000000000002,15.7416,12.5,12.5
59,13.02,15.276,12.5,12.5
60,12.68,15.243200000000002,12.5,12.5
61,13.700000000000001,15.7568,12.5,12.5
62,12.46,15.6448,12.46,12.46
63,15.04,15.82,12.46,12.46
64,13.82,15.52,12.46,12.46
65,14.94,15.611999999999998,12.46,12.46
66,13.319999999999999,15.495999999999999,12.46,12.46
67,14.28,15.527999999999999,12.46,12.46
68,13.620000000000001,15.346400000000001,12.46,12.46
69,13.279999999999998,15.976,12.46,12.46
70,14.36,15.976,12.46,12.46
71,14.48,15.7696,12.46,12.46
72,13.700000000000001,15.7192,12.46,12.46
73,13.620000000000001,15.251999999999999,12.46,12.46
74,14.399999999999999,15.7904,12.46,12.46
75,13.799999999999999,15.398399999999999,12.46,12.46
76,12.8,15.444,12.46,12.46
77,12.86,15.9048,12.46,12.46
78,12.68,15.3576,12.46,12.46
79,13.279999999999998,15.471200000000001,12.46,12.46
80,13.759999999999998,15.7696,12.46,12.46
81,13.38,16.365599999999997,12.46,12.46
82,13.420000000000002,15.833599999999999,12.46,12.46
83,13.36,15.8216,12.46,12.46
84,14.14,15.2328,12.46,12.46
85,12.7,15.6632,12.46,12.46
86,13.439999999999998,15.424000000000001,12.46,12.46
87,14.68,15.820799999999998,12.46,12.46
88,13.700000000000001,15.791199999999998,12.46,12.46
89,12.88,15.4696,12.46,12.46
90,12.52,15.486399999999998,12.46,12.46
91,13.52,15.836000000000002,12.46,12.46
92,13.0,15.3496,12.46,12.46
93,12.48,15.4976,12.46,12.46
94,12.66,15.5288,12.46,12.46
95,12.5,15.4464,12.46,12.46
96,12.92,15.3424,12.46,12.46
97,12.86,15.646399999999998,12.46,12.46
98,14.180000000000001,15.356799999999998,12.46,12.46
99,13.919999999999998,15.7528,12.46,12.46
100,13.06,15.2808,12.46,12.46
101,12.6,14.9504,12.46,12.46
102,12.74,15.347999999999999,12.46,12.46
103,13.08,15.576,12.46,12.46
104,14.14,15.427199999999997,12.46,12.46
105,13.46,15.510399999999999,12.46,12.46
106,13.84,15.529599999999999,12.46,12.46
107,14.220000000000002,15.468000000000002,12.46,12.46
108,12.940000000000001,15.8384,12.46,12.46
109,14.92,16.000799999999998,12.46,12.46
110,13.46,15.3048,12.46,12.46
111,13.319999999999999,15.42,12.46,12.46
112,14.260000000000002,15.405600000000002,12.46,12.46
113,13.040000000000001,15.332799999999999,12.46,12.46
114,12.940000000000001,15.139199999999999,12.46,12.46
115,13.68,15.226400000000002,12.46,12.46
116,13.900000000000002,15.273599999999998,12.46,12.46
117,13.239999999999998,15.593600000000002,12.46,12.46
118,13.599999999999998,15.907199999999998,12.46,12.46
119,15.04,16.348000000000003,12.46,12.46
120,14.3,15.420000000000002,12.46,12.46
121,14.12,15.260800000000001,12.46,12.46
122,14.719999999999999,15.496000000000002,12.46,12.46
123,12.46,15.228800000000001,12.46,12.46
124,14.28,15.6976,12.46,12.46
125,12.52,15.579199999999998,12.46,12.46
126,14.239999999999998,15.915999999999999,12.46,12.46
127,13.940000000000001,15.804799999999998,12.46,12.46
128,14.86,15.4328,12.46,12.46
129,12.6,15.427200000000001,12.46,12.46
130,14.260000000000002,16.313599999999997,12.46,12.46
131,14.78,16.0104,12.46,12.46
132,13.46,15.536000000000001,12.46,12.46
133,14.079999999999998,15.836000000000002,12.46,12.46
134,12.98,15.1032,12.46,12.46
135,13.479999999999999,15.3408,12.46,12.46
136,12.54,15.101599999999998,12.46,12.46
137,12.620000000000001,15.3488,12.46,12.46
138,12.44,14.974400000000001,12.44,12.44
139,12.64,15.2752,12.44,12.44
140,12.74,15.160000000000002,12.44,12.44
141,13.159999999999998,15.2296,12.44,12.44
142,13.120000000000001,15.187200000000002,12.44,12.44
143,12.940000000000001,15.1664,12.44,12.44
144,13.82,15.361600000000001,12.44,12.44
145,13.06,15.404000000000002,12.44,12.44
146,14.3,15.7216,12.44,12.44
147,14.3,15.492,12.44,12.44
148,14.64,15.484000000000002,12.44,12.44
149,12.7,14.9736,12.44,12.44
150,13.34,15.0128,12.44,12.44
151,12.56,15.188000000000002,12.44,12.44
152,13.780000000000001,15.2072,12.44,12.44
153,13.06,15.0048,12.44,12.44
154,13.559999999999999,15.035200000000001,12.44,12.44
155,12.620000000000001,15.128,12.44,12.44
156,12.8,15.2048,12.44,12.44
157,13.599999999999998,15.288,12.44,12.44
158,12.76,14.7592,12.44,12.44
159,12.6,14.933600000000002,12.44,12.44
160,13.84,15.249600000000003,12.44,12.44
161,13.580000000000002,15.084000000000001,12.44,12.44
162,12.379999999999999,14.776800000000001,12.379999999999999,12.379999999999999
163,12.940000000000001,15.060799999999999,12.379999999999999,12.379999999999999
164,13.799999999999999,15.131999999999998,12.379999999999999,12.379999999999999
165,13.46,15.099200000000002,12.379999999999999,12.379999999999999
166,13.599999999999998,15.083999999999998,12.379999999999999,12.379999999999999
167,13.18,15.0656,12.379999999999999,12.379999999999999
168,14.12,15.3352,12.379999999999999,12.379999999999999
169,12.44,14.9704,12.379999999999999,12.379999999999999
170,13.46,15.039200000000001,12.379999999999999,12.379999999999999
171,12.58,14.951199999999998,12.379999999999999,12.379999999999999
172,12.8,14.937599999999998,12.379999999999999,12.379999999999999
173,13.540000000000001,15.2528,12.379999999999999,12.379999999999999
174,12.52,15.042399999999997,12.379999999999999,12.379999999999999
175,12.58,15.224799999999998,12.379999999999999,12.379999999999999
176,13.14,15.154399999999999,12.379999999999999,12.379999999999999
177,13.940000000000001,15.1272,12.379999999999999,12.379999999999999
178,12.46,14.863199999999999,12.379999999999999,12.379999999999999
179,13.239999999999998,15.0856,12.379999999999999,12.379999999999999
180,12.56,14.841600000000001,12.379999999999999,12.379999999999999
181,12.48,14.888,12.379999999999999,12.379999999999999
182,12.64,14.970400000000001,12.379999999999999,12.379999999999999
183,12.6,15.104,12.379999999999999,12.379999999999999
184,13.620000000000001,15.1744,12.379999999999999,12.379999999999999
185,12.58,15.099199999999998,12.379999999999999,12.379999999999999
186,12.780000000000001,15.1896,12.379999999999999,12.379999999999999
187,12.6,14.803200000000002,12.379999999999999,12.379999999999999
188,12.72,14.9144,12.379999999999999,12.379999999999999
189,13.100000000000001,15.285600000000002,12.379999999999999,12.379999999999999
190,12.54,14.9024,12.379999999999999,12.379999999999999
191,12.940000000000001,15.175999999999998,12.379999999999999,12.379999999999999
192,12.58,15.056000000000001,12.379999999999999,12.379999999999999
193,12.64,14.8352,12.379999999999999,12.379999999999999
194,13.780000000000001,15.0704,12.379999999999999,12.379999999999999
195,13.38,15.1744,12.379999999999999,12.379999999999999
196,12.6,15.134400000000001,12.379999999999999,12.379999999999999
197,12.620000000000001,14.773599999999998,12.379999999999999,12.379999999999999
198,12.46,14.9528,12.379999999999999,12.379999999999999
199,12.620000000000001,14.8376,12.379999999999999,12.379999999999999
200,12.6,15.031200000000002,12.379999999999999,12.379999999999999
201,12.6,15.099200000000002,12.379999999999999,12.379999999999999
202,12.92,15.4648,12.379999999999999,12.379999999999999
203,12.8,15.1264,12.379999999999999,12.379999999999999
204,13.599999999999998,14.9544,12.379999999999999,12.379999999999999
205,13.22,14.964,12.379999999999999,12.379999999999999
206,13.159999999999998,15.076799999999999,12.379999999999999,12.379999999999999
207,12.72,14.8408,12.379999999999999,12.379999999999999
208,12.379999999999999,14.998399999999998,12.379999999999999,12.379999999999999
209,13.399999999999999,15.062399999999998,12.379999999999999,12.379999999999999
210,12.620000000000001,14.785599999999999,12.379999999999999,12.379999999999999
211,12.66,14.933600000000002,12.379999999999999,12.379999999999999
212,13.260000000000002,14.9376,12.379999999999999,12.379999999999999
213,12.6,14.8704,12.379999999999999,12.379999999999999
214,12.8,14.9464,12.379999999999999,12.379999999999999
215,12.82,15.1104,12.379999999999999,12.379999999999999
216,13.46,15.211199999999998,12.379999999999999,12.379999999999999
217,12.76,14.94,12.379999999999999,12.379999999999999
218,12.44,15.199200000000001,12.379999999999999,12.379999999999999
219,12.64,15.0456,12.379999999999999,12.379999999999999
220,13.3,15.092799999999997,12.379999999999999,12.379999999999999
221,13.260000000000002,14.9368,12.379999999999999,12.379999999999999
222,12.56,15.1536,12.379999999999999,12.379999999999999
223,12.8,14.890400000000001,12.379999999999999,12.379999999999999
224,12.56,14.7336,12.379999999999999,12.379999999999999
225,12.42,14.900799999999998,12.379999999999999,12.379999999999999
226,12.620000000000001,14.800799999999999,12.379999999999999,12.379999999999999
227,12.56,14.9152,12.379999999999999,12.379999999999999
228,12.72,15.0552,12.379999999999999,12.379999999999999
229,12.66,15.094399999999998,12.379999999999999,12.379999999999999
230,12.88,14.8264,12.379999999999999,12.379999999999999
231,13.040000000000001,14.6528,12.379999999999999,12.379999999999999
232,13.540000000000001,14.962399999999997,12.379999999999999,12.379999999999999
233,12.42,14.630399999999998,12.379999999999999,12.379999999999999
234,14.12,15.2744,12.379999999999999,12.379999999999999
235,12.4,15.048799999999998,12.379999999999999,12.379999999999999
236,13.08,15.163200000000002,12.379999999999999,12.379999999999999
237,12.620000000000001,14.909600000000001,12.379999999999999,12.379999999999999
238,12.74,14.8472,12.379999999999999,12.379999999999999
239,12.620000000000001,15.0032,12.379999999999999,12.379999999999999
240,12.5,14.992799999999999,12.379999999999999,12.379999999999999
241,12.620000000000001,14.8408,12.379999999999999,12.379999999999999
242,12.64,14.752,12.379999999999999,12.379999999999999
243,12.620000000000001,14.808,12.379999999999999,12.379999999999999
244,12.48,14.876,12.379999999999999,12.379999999999999
245,12.6,14.716000000000001,12.379999999999999,12.379999999999999
246,12.940000000000001,15.170399999999997,12.379999999999999,12.379999999999999
247,13.559999999999999,15.2424,12.379999999999999,12.379999999999999
248,12.780000000000001,15.200800000000001,12.379999999999999,12.379999999999999
249,12.74,15.102399999999998,12.379999999999999,12.379999999999999
250,12.7,14.6264,12.379999999999999,12.379999999999999
251,12.52,14.738400000000002,12.379999999999999,12.379999999999999
252,13.239999999999998,14.927200000000001,12.379999999999999,12.379999999999999
253,12.68,14.6944,12.379999999999999,12.379999999999999
254,14.020000000000001,15.350399999999997,12.379999999999999,12.379999999999999
255,12.56,15.178400000000002,12.379999999999999,12.379999999999999
256,12.88,15.052,12.379999999999999,12.379999999999999
257,12.6,14.838400000000002,12.379999999999999,12.379999999999999
258,12.46,15.026399999999999,12.379999999999999,12.379999999999999
259,13.3,15.056000000000001,12.379999999999999,12.379999999999999
260,14.020000000000001,15.2472,12.379999999999999,12.379999999999999
261,12.48,15.124,12.379999999999999,12.379999999999999
262,12.6,15.169599999999997,12.379999999999999,12.379999999999999
263,12.56,14.831199999999999,12.379999999999999,12.379999999999999
264,13.22,15.1352,12.379999999999999,12.379999999999999
265,12.56,14.904000000000002,12.379999999999999,12.379999999999999
266,12.72,14.823200000000002,12.379999999999999,12.379999999999999
267,12.76,14.7904,12.379999999999999,12.379999999999999
268,12.74,15.076800000000002,12.379999999999999,12.379999999999999
269,12.76,14.9592,12.379999999999999,12.379999999999999
270,12.620000000000001,15.402400000000002,12.379999999999999,12.379999999999999
271,12.68,14.8264,12.379999999999999,12.379999999999999
272,12.46,14.9072,12.379999999999999,12.379999999999999
273,13.399999999999999,15.339999999999998,12.379999999999999,12.379999999999999
274,13.479999999999999,14.803999999999998,12.379999999999999,12.379999999999999
275,12.98,14.9696,12.379999999999999,12.379999999999999
276,12.54,15.025599999999999,12.379999999999999,12.379999999999999
277,12.64,15.0776,12.379999999999999,12.379999999999999
278,13.5,14.78,12.379999999999999,12.379999999999999
279,13.439999999999998,15.2176,12.379999999999999,12.379999999999999
280,12.96,15.18,12.379999999999999,12.379999999999999
281,12.82,14.684,12.379999999999999,12.379999999999999
282,13.559999999999999,15.043999999999999,12.379999999999999,12.379999999999999
283,12.66,15.135200000000003,12.379999999999999,12.379999999999999
284,12.84,15.031999999999998,12.379999999999999,12.379999999999999
285,12.68,14.832,12.379999999999999,12.379999999999999
286,14.060000000000002,15.0296,12.379999999999999,12.379999999999999
287,12.48,14.871200000000002,12.379999999999999,12.379999999999999
288,13.14,14.8384,12.379999999999999,12.379999999999999
289,12.7,14.684000000000001,12.379999999999999,12.379999999999999
290,12.64,14.9168,12.379999999999999,12.379999999999999
291,12.5,15.087999999999997,12.379999999999999,12.379999999999999
292,12.46,14.748800000000001,12.379999999999999,12.379999999999999
293,12.780000000000001,14.7024,12.379999999999999,12.379999999999999
294,12.5,15.046399999999998,12.379999999999999,12.379999999999999
295,12.5,14.8464,12.379999999999999,12.379999999999999
296,12.56,14.944,12.379999999999999,12.379999999999999
297,12.74,14.928799999999999,12.379999999999999,12.379999999999999
298,13.120000000000001,15.3384,12.379999999999999,12.379999999999999
299,12.56,14.772,12.379999999999999,12.379999999999999
300,12.6,15.1328,12.379999999999999,12.379999999999999
301,13.2,14.9312,12.379999999999999,12.379999999999999
302,12.66,15.036799999999998,12.379999999999999,12.379999999999999
303,12.66,15.012,12.379999999999999,12.379999999999999
304,12.44,14.8072,12.379999999999999,12.379999999999999
305,12.58,14.930399999999999,12.379999999999999,12.379999999999999
306,12.54,14.943200000000001,12.379999999999999,12.379999999999999
307,12.6,15.098400000000002,12.379999999999999,12.379999999999999
308,13.940000000000001,15.1568,12.379999999999999,12.379999999999999
309,13.319999999999999,14.773599999999998,12.379999999999999,12.379999999999999
310,12.64,14.898399999999999,12.379999999999999,12.379999999999999
311,12.6,15.084000000000001,12.379999999999999,12.379999999999999
312,12.8,15.136000000000001,12.379999999999999,12.379999999999999
313,13.34,15.172000000000002,12.379999999999999,12.379999999999999
314,12.58,15.260800000000001,12.379999999999999,12.379999999999999
315,13.620000000000001,15.1184,12.379999999999999,12.379999999999999
316,13.36,15.193599999999998,12.379999999999999,12.379999999999999
317,12.46,14.767999999999999,12.379999999999999,12.379999999999999
318,12.780000000000001,14.764,12.379999999999999,12.379999999999999
319,12.92,15.047199999999998,12.379999999999999,12.379999999999999
320,12.6,14.7664,12.379999999999999,12.379999999999999
321,12.76,14.9608,12.379999999999999,12.379999999999999
322,13.719999999999999,15.1624,12.379999999999999,12.379999999999999
323,12.52,14.8688,12.379999999999999,12.379999999999999
324,13.98,15.0448,12.379999999999999,12.379999999999999
325,13.14,15.216,12.379999999999999,12.379999999999999
326,12.52,15.133600000000001,12.379999999999999,12.379999999999999
327,13.120000000000001,14.984000000000002,12.379999999999999,12.379999999999999
328,12.46,14.890399999999998,12.379999999999999,12.379999999999999
329,12.620000000000001,15.0464,12.379999999999999,12.379999999999999
330,12.48,14.5416,12.379999999999999,12.379999999999999
331,13.900000000000002,15.137599999999999,12.379999999999999,12.379999999999999
332,12.58,14.6496,12.379999999999999,12.379999999999999
333,12.74,14.806400000000002,12.379999999999999,12.379999999999999
334,12.68,15.0792,12.379999999999999,12.379999999999999
335,13.260000000000002,15.3176,12.379999999999999,12.379999999999999
336,12.5,15.1552,12.379999999999999,12.379999999999999
337,12.82,14.779199999999998,12.379999999999999,12.379999999999999
338,12.92,15.0152,12.379999999999999,12.379999999999999
339,12.58,15.048,12.379999999999999,12.379999999999999
340,12.54,14.888000000000002,12.379999999999999,12.379999999999999
341,12.66,14.9888,12.379999999999999,12.379999999999999
342,13.559999999999999,15.220800000000002,12.379999999999999,12.379999999999999
343,12.6,15.0144,12.379999999999999,12.379999999999999
344,12.6,14.712,12.379999999999999,12.379999999999999
345,13.260000000000002,15.099200000000002,12.379999999999999,12.379999999999999
346,13.740000000000002,15.069600000000001,12.379999999999999,12.379999999999999
347,12.64,14.972800000000001,12.379999999999999,12.379999999999999
348,12.48,15.180800000000001,12.379999999999999,12.379999999999999
349,13.700000000000001,14.876000000000001,12.379999999999999,12.379999999999999
350,13.120000000000001,15.0048,12.379999999999999,12.379999999999999
351,12.64,14.749600000000001,12.379999999999999,12.379999999999999
352,12.36,14.6024,12.36,12.36
353,12.620000000000001,14.7576,12.36,12.36
354,12.6,14.92,12.36,12.36
355,12.56,14.804799999999998,12.36,12.36
356,12.6,14.668800000000001,12.36,12.36
357,12.64,15.0,12.36,12.36
358,12.6,14.7552,12.36,12.36
359,12.44,14.841599999999998,12.36,12.36
360,13.399999999999999,15.0264,12.36,12.36
361,12.9,15.0472,12.36,12.36
362,12.56,14.784,12.36,12.36
363,12.7,14.7632,12.36,12.36
364,12.5,14.755999999999998,12.36,12.36
365,12.46,14.810399999999998,12.36,12.36
366,12.54,14.804799999999998,12.36,12.36
367,12.42,14.625600000000002,12.36,12.36
368,12.6,14.8936,12.36,12.36
369,12.48,14.5144,12.36,12.36
370,12.44,14.711200000000002,12.36,12.36
371,13.260000000000002,14.761599999999998,12.36,12.36
372,13.040000000000001,15.0024,12.36,12.36
373,12.940000000000001,14.66,12.36,12.36
374,12.42,14.560000000000002,12.36,12.36
375,12.44,14.754399999999999,12.36,12.36
376,12.52,14.724,12.36,12.36
377,12.66,14.9536,12.36,12.36
378,12.66,14.8128,12.36,12.36
379,12.9,14.7528,12.36,12.36
380,12.4,14.6248,12.36,12.36
381,12.6,14.516000000000002,12.36,12.36
382,12.620000000000001,14.6488,12.36,12.36
383,12.4,14.314400000000001,12.36,12.36
384,12.56,14.628800000000002,12.36,12.36
385,12.5,14.756000000000002,12.36,12.36
386,12.66,14.696,12.36,12.36
387,12.6,14.5032,12.36,12.36
388,13.3,14.9224,12.36,12.36
389,12.6,14.5984,12.36,12.36
390,12.56,14.696800000000001,12.36,12.36
391,12.620000000000001,14.631200000000002,12.36,12.36
392,13.08,14.871999999999998,12.36,12.36
393,12.7,14.773600000000002,12.36,12.36
394,12.9,15.0576,12.36,12.36
395,12.5,14.6472,12.36,12.36
396,12.82,14.876799999999998,12.36,12.36
397,13.959999999999999,14.9656,12.36,12.36
398,12.82,14.911200000000001,12.36,12.36
399,12.6,14.5352,12.36,12.36
400,12.6,14.818399999999999,12.36,12.36
401,12.48,14.7656,12.36,12.36
402,13.22,14.9384,12.36,12.36
403,12.620000000000001,14.666400000000001,12.36,12.36
404,12.940000000000001,14.9368,12.36,12.36
405,12.5,14.912,12.36,12.36
406,12.52,14.637599999999999,12.36,12.36
407,14.0,15.0216,12.36,12.36
408,12.56,14.816,12.36,12.36
409,12.6,14.744000000000002,12.36,12.36
410,12.74,14.9256,12.36,12.36
411,12.6,14.6336,12.36,12.36
412,12.54,14.8456,12.36,12.36
413,12.64,14.7224,12.36,12.36
414,12.620000000000001,14.7176,12.36,12.36
415,13.0,14.860800000000001,12.36,12.36
416,13.319999999999999,14.976,12.36,12.36
417,13.420000000000002,14.784,12.36,12.36
418,12.58,14.4544,12.36,12.36
419,12.620000000000001,14.6152,12.36,12.36
420,13.46,14.718399999999999,12.36,12.36
421,12.68,14.891200000000001,12.36,12.36
422,13.639999999999999,14.796000000000001,12.36,12.36
423,12.6,14.781600000000001,12.36,12.36
424,12.44,14.1776,12.36,12.36
425,12.56,14.708,12.36,12.36
426,12.46,14.2608,12.36,12.36
427,13.580000000000002,14.739199999999999,12.36,12.36
428,12.620000000000001,14.3704,12.36,12.36
429,12.9,14.619200000000001,12.36,12.36
430,12.6,14.6552,12.36,12.36
431,12.76,14.596000000000002,12.36,12.36
432,12.6,14.6416,12.36,12.36
433,12.620000000000001,14.812000000000001,12.36,12.36
434,12.6,14.530400000000002,12.36,12.36
435,12.52,14.895199999999999,12.36,12.36
436,12.66,14.587200000000001,12.36,12.36
437,13.08,14.639999999999997,12.36,12.36
438,12.46,14.9616,12.36,12.36
439,12.54,14.8608,12.36,12.36
440,13.940000000000001,15.035200000000001,12.36,12.36
441,13.040000000000001,14.6432,12.36,12.36
442,12.52,14.4664,12.36,12.36
443,12.56,14.378400000000001,12.36,12.36
444,13.22,14.8104,12.36,12.36
445,13.100000000000001,14.908800000000001,12.36,12.36
446,13.66,14.681599999999996,12.36,12.36
447,12.5,14.169599999999997,12.36,12.36
448,12.48,14.6512,12.36,12.36
449,12.36,14.271199999999999,12.36,12.36
450,13.420000000000002,14.765600000000001,12.36,12.36
451,12.6,14.734399999999999,12.36,12.36
452,12.620000000000001,14.864799999999997,12.36,12.36
453,12.72,14.637599999999997,12.36,12.36
454,12.74,14.888799999999998,12.36,12.36
455,12.6,14.463999999999999,12.36,12.36
456,12.6,14.711199999999998,12.36,12.36
457,12.620000000000001,14.654399999999999,12.36,12.36
458,12.6,14.750400000000003,12.36,12.36
459,12.6,14.752800000000002,12.36,12.36
460,12.44,14.566400000000002,12.36,12.36
461,12.74,14.3272,12.36,12.36
462,12.76,14.6096,12.36,12.36
463,12.5,14.329600000000001,12.36,12.36
464,12.44,14.416000000000002,12.36,12.36
465,13.18,14.663999999999998,12.36,12.36
466,12.54,14.494399999999999,12.36,12.36
467,12.58,14.475999999999999,12.36,12.36
468,12.74,14.575200000000002,12.36,12.36
469,12.379999999999999,14.220800000000002,12.36,12.36
470,12.72,14.375199999999998,12.36,12.36
471,12.46,14.5096,12.36,12.36
472,12.780000000000001,14.7976,12.36,12.36
473,12.780000000000001,14.74,12.36,12.36
474,12.4,14.331199999999999,12.36,12.36
475,12.4,14.564799999999998,12.36,12.36
476,12.46,14.579200000000004,12.36,12.36
477,12.46,14.435200000000002,12.36,12.36
478,13.5,14.892799999999998,12.36,12.36
479,12.6,14.4816,12.36,12.36
480,12.42,14.374400000000001,12.36,12.36
481,12.5,14.443999999999999,12.36,12.36
482,12.66,14.72,12.36,12.36
483,12.64,14.7288,12.36,12.36
484,12.64,14.1984,12.36,12.36
485,12.6,14.5984,12.36,12.36
486,13.439999999999998,14.7624,12.36,12.36
487,12.6,14.584799999999998,12.36,12.36
488,12.52,14.363999999999999,12.36,12.36
489,12.52,14.6536,12.36,12.36
490,12.98,14.5008,12.36,12.36
491,12.620000000000001,14.684799999999997,12.36,12.36
492,12.42,14.1616,12.36,12.36
493,12.64,14.371200000000002,12.36,12.36
494,12.620000000000001,14.7464,12.36,12.36
495,12.66,14.720000000000002,12.36,12.36
496,12.72,14.796000000000001,12.36,12.36
497,12.620000000000001,14.574399999999999,12.36,12.36
498,12.52,14.4552,12.36,12.36
499,12.780000000000001,14.5776,12.36,12.36
500,12.56,14.3368,12.36,12.36
501,12.64,14.496000000000002,12.36,12.36
502,12.620000000000001,14.508000000000003,12.36,12.36
503,12.46,14.465600000000002,12.36,12.36
504,12.56,14.5024,12.36,12.36
505,12.48,14.5,12.36,12.36
506,12.52,14.601599999999998,12.36,12.36
507,12.6,14.638399999999999,12.36,12.36
508,12.54,14.3816,12.36,12.36
509,12.54,14.3216,12.36,12.36
510,12.68,14.636,12.36,12.36
511,12.44,14.3848,12.36,12.36
512,12.54,14.6488,12.36,12.36
513,12.56,14.198399999999998,12.36,12.36
514,12.6,14.410399999999997,12.36,12.36
515,12.52,14.2624,12.36,12.36
516,12.620000000000001,14.276,12.36,12.36
517,12.46,14.663999999999998,12.36,12.36
518,12.52,14.276,12.36,12.36
519,12.4,14.3352,12.36,12.36
520,12.68,14.869599999999998,12.36,12.36
521,12.64,14.424,12.36,12.36
522,12.36,14.474399999999997,12.36,12.36
523,12.379999999999999,14.509599999999999,12.36,12.36
524,12.52,14.5752,12.36,12.36
525,13.08,14.456,12.36,12.36
526,12.6,14.3128,12.36,12.36
527,12.620000000000001,14.662399999999998,12.36,12.36
528,12.44,14.267999999999999,12.36,12.36
529,13.22,14.6504,12.36,12.36
530,12.66,14.650400000000001,12.36,12.36
531,12.54,14.4656,12.36,12.36
532,12.56,14.4488,12.36,12.36
533,12.76,14.457599999999998,12.36,12.36
534,12.5,14.208799999999998,12.36,12.36
535,12.52,14.3104,12.36,12.36
536,12.6,14.4136,12.36,12.36
537,12.6,14.560799999999999,12.36,12.36
538,13.239999999999998,14.636800000000001,12.36,12.36
539,12.4,14.140799999999999,12.36,12.36
540,12.6,14.8056,12.36,12.36
541,12.44,14.593600000000002,12.36,12.36
542,12.76,14.613600000000002,12.36,12.36
543,12.620000000000001,14.694399999999998,12.36,12.36
544,12.56,14.775199999999998,12.36,12.36
545,12.620000000000001,14.5688,12.36,12.36
546,12.48,14.5512,12.36,12.36
547,12.56,14.2824,12.36,12.36
548,12.48,14.483999999999998,12.36,12.36
549,13.279999999999998,14.6984,12.36,12.36
550,12.54,14.338400000000002,12.36,12.36
551,12.58,14.253599999999999,12.36,12.36
552,12.780000000000001,14.731999999999998,12.36,12.36
553,12.56,13.832,12.36,12.36
554,12.48,14.2624,12.36,12.36
555,12.5,14.456799999999998,12.36,12.36
556,12.4,14.498399999999998,12.36,12.36
557,12.620000000000001,14.4816,12.36,12.36
558,12.5,14.235999999999999,12.36,12.36
559,12.4,14.4776,12.36,12.36
560,12.54,14.401600000000004,12.36,12.36
561,12.4,14.3096,12.36,12.36
562,13.0,14.553600000000001,12.36,12.36
563,13.08,14.4328,12.36,12.36
564,12.54,14.597600000000002,12.36,12.36
565,12.64,14.388000000000002,12.36,12.36
566,12.780000000000001,14.535200000000001,12.36,12.36
567,13.540000000000001,14.772,12.36,12.36
568,12.44,14.344,12.36,12.36
569,12.52,14.6632,12.36,12.36
570,13.319999999999999,14.885600000000002,12.36,12.36
