step,time,phase_name,qpos_pelvis_tx,qpos_pelvis_ty,qpos_pelvis_tilt,qpos_hip_flexion_r,qpos_knee_r_translation1,qpos_knee_r_translation2,qpos_knee_angle_r,qpos_ankle_angle_r,qpos_rect_fem_r_rect_fem_r-P3_x,qpos_rect_fem_r_rect_fem_r-P3_y,qpos_vasti_r_vas_int_r-P4_x,qpos_vasti_r_vas_int_r-P4_y,qpos_vasti_r_vas_int_r-P3_y,qpos_vasti_r_vas_int_r-P3_z,qpos_gastroc_r_med_gas_r-P2_x,qpos_gastroc_r_med_gas_r-P2_y,qpos_gastroc_r_med_gas_r-P2_z,qpos_hip_flexion_l,qpos_knee_l_translation1,qpos_knee_l_translation2,qpos_knee_angle_l,qpos_ankle_angle_l,qpos_rect_fem_l_rect_fem_l-P3_x,qpos_rect_fem_l_rect_fem_l-P3_y,qpos_vasti_l_vas_int_l-P4_x,qpos_vasti_l_vas_int_l-P4_y,qpos_vasti_l_vas_int_l-P3_y,qpos_vasti_l_vas_int_l-P3_z,qpos_gastroc_l_med_gas_l-P2_x,qpos_gastroc_l_med_gas_l-P2_y,qpos_gastroc_l_med_gas_l-P2_z,qpos_iliopsoas_r_psoas_r-P3_x,qpos_iliopsoas_r_psoas_r-P3_y,qpos_iliopsoas_r_psoas_r-P3_z,qpos_iliopsoas_l_psoas_l-P3_x,qpos_iliopsoas_l_psoas_l-P3_y,qpos_iliopsoas_l_psoas_l-P3_z,qvel_dof_0,qvel_dof_1,qvel_dof_2,qvel_dof_3,qvel_dof_4,qvel_dof_5,qvel_dof_6,qvel_dof_7,qvel_dof_8,qvel_dof_9,qvel_dof_10,qvel_dof_11,qvel_dof_12,qvel_dof_13,qvel_dof_14,qvel_dof_15,qvel_dof_16,qvel_dof_17,qvel_dof_18,qvel_dof_19,qvel_dof_20,qvel_dof_21,qvel_dof_22,qvel_dof_23,qvel_dof_24,qvel_dof_25,qvel_dof_26,qvel_dof_27,qvel_dof_28,qvel_dof_29,qvel_dof_30,qvel_dof_31,qvel_dof_32,qvel_dof_33,qvel_dof_34,qvel_dof_35,qvel_dof_36,com_x,com_y,com_z,cop_x,cop_y,cop_z,grf_x,grf_y,grf_z
0,0.005,Standing,-0.0043389024538703115,0.9486327356667364,-0.01173067155227659,0.04256442870171986,-0.003394931411220989,-0.3958572822937525,-0.05295608714439742,0.027985674204413946,0.060541531133206865,0.020637632899274488,0.05442349523198071,0.02501433890648313,-0.2275313581879033,0.026240879204103635,-0.02884742051133235,-0.4013104210109779,-0.025571087915385773,0.051426865422551364,-0.0033166763965421634,-0.39591418370013026,-0.07214617842596101,0.03975555393576338,0.059864691756138094,0.020818493843689556,0.0536855434183873,0.025104683366856912,-0.22902660266675762,-0.02606394624223401,-0.028744454908050478,-0.4012402127245907,0.02555339462924799,-0.010073394122063156,-0.042219297360513434,-0.040384508349413734,0.052989723453629706,-0.04104406815243209,-0.08052254933380827,-0.8677804907740623,-0.27345286665271157,-2.346134310455318,8.512885740343972,0.048813717755802205,-0.031456458750499364,-10.591217428879483,5.597134840882789,-0.4096937733586289,0.06352657985489721,-0.4093009536038585,0.05086778129662548,-0.826271637580662,-0.09782415917927338,0.06051589773352958,0.03791579780442223,0.009782416922845408,10.285373084510272,0.06446472069156726,-0.04283674002605618,-14.4292356851922,7.951110787152676,-0.5450616487723826,0.0996987687379108,-0.5568913163225406,0.06893667337138233,-1.1253205333515253,0.1332107515531974,0.08110901838990457,0.051957455081860185,-0.01332107415040168,-2.014678824412631,-2.6838594721026867,8.023098330117254,-5.722055309274059,-2.448813630486418,-0.004509866761654548,-0.09570044520114983,-0.00019313370727725945,0.9717573621916887,nan,nan,nan,nan,nan,nan
1,0.01,Standing,-0.011171023167966143,0.9465367093013288,-0.030254759592370235,0.10630363820523034,-0.0028661645961069494,-0.39618205515457267,-0.12324236309540995,-0.060285334562146034,0.05759555947953502,0.021212243644409146,0.051434076967932514,0.025594148056533362,-0.2331682904313366,0.02556800606172982,-0.02846940506483508,-0.4010476242017908,-0.025504366443213713,0.12872442855987193,-0.0026220580873164505,-0.39636677555229577,-0.17140782462951643,-0.04319681463841954,0.05588449607687091,0.02167699587091288,0.049558553268721245,0.025831747904797718,-0.23699241450184377,-0.025115151111906556,-0.02821621212991665,-0.40086728333648597,0.025459123050547292,-0.022291314984842235,-0.058772464986156424,0.009700596216514375,0.01758873586455316,-0.056069673283259645,-0.08049854898205494,-1.3664241428191664,-0.4192052730815232,-3.704817608018729,12.747841900702095,0.10575336302280788,-0.06495457216403833,-14.057255190202508,-17.654201753311995,-0.5891943307343688,0.11492214902693151,-0.5978836528096392,0.11596183001004637,-1.1273864486866616,-0.13457462847476304,0.07560308929945364,0.05255936183742269,0.013344294434411994,15.459512627464111,0.1389236618451426,-0.09051837043309832,-19.852329240711086,-16.590473714836584,-0.7960391358534369,0.17170040544466508,-0.8253980299332113,0.1454129075881614,-1.5931623670172306,0.18975902606549122,0.10564855562676498,0.07458587762094271,-0.018854315740139963,-2.443584172555816,-3.3106335251285977,10.017020913185622,-7.080197517815309,-3.0051210261655106,0.004800070350666867,-0.09569319194937176,-0.00019424351964673062,0.9715787480999272,nan,nan,nan,nan,nan,nan
2,0.015,Standing,-0.018979075706182034,0.9434958184630249,-0.05144992128473189,0.1804409572484969,-0.002363844509405606,-0.3965163672604753,-0.20697639143059055,-0.076327777554227,0.054318049754210534,0.021828257587354814,0.04800624995035715,0.026202079877284706,-0.2401023090709704,0.02473758056364967,-0.028034818725497304,-0.40072055917254806,-0.025422313723197865,0.21633991086886806,-0.001923715469390721,-0.39686560374221147,-0.2825710060682071,-0.054576298908030896,0.051671646782205365,0.022544101071137645,0.04508205166485507,0.026576714048903428,-0.2462213856328117,-0.024012074314966724,-0.027645074117130537,-0.4004308535189107,0.025349929689492127,-0.03155610065035458,-0.07178026709582341,0.050366604000530744,-0.010530633096980366,-0.06774228769180976,-0.08038839360963115,-1.5616105076431785,-0.6081781676607858,-4.239032338472332,14.827463808653315,0.10046401734026865,-0.06686242118053007,-16.746805667036117,-3.208488598416192,-0.6555019450648975,0.12320278858913383,-0.6855654035150736,0.12158636415026895,-1.386803727926758,-0.1660850996160299,0.08691726786755516,0.06541300584854394,0.01641054400316985,17.523096461799227,0.13966852358514587,-0.09976563798313552,-22.23263628773814,-2.275896853922271,-0.8425698589331096,0.17342104004495282,-0.8953003207732351,0.1489932288211422,-1.845794226193584,0.22061535938796614,0.11422760255722288,0.08728596351505155,-0.02183867221103295,-1.8529571331024681,-2.6015604219333968,8.133201556803273,-5.623873792306705,-2.334522881710023,0.02203107448475812,-0.0956964527902952,-0.0001956056321997394,0.9712260604413046,nan,nan,nan,nan,nan,nan
3,0.02,Standing,-0.025205102778676332,0.9407129529296936,-0.06894122917309252,0.23374555226083052,-0.0020327760829559004,-0.39666061518015483,-0.2600715985913732,-0.07307304794718193,0.05209845887304963,0.02225344955329756,0.044746095992434176,0.029310291694412387,-0.24479648322527714,0.02404999027758521,-0.027791729345049757,-0.40049281966016304,-0.025366405842545205,0.280895312449291,-0.0014197947827468498,-0.39715444991298665,-0.3569009895907119,-0.05049558818804357,0.04872649038286159,0.023161407089765305,0.040585259855162294,0.030280847529823927,-0.25277000907533037,-0.023083393441547185,-0.02730139322496436,-0.4001145207988863,0.025272054893580483,-0.03657963367749078,-0.07949854929055677,0.07519056170758891,-0.027257729876471293,-0.07485281201304261,-0.08035993638431192,-1.2452054144988591,-0.5565731066662543,-3.4982615776721255,10.660919002466724,0.06621368528994118,-0.028849583935909223,-10.619041432156529,0.6509459214090119,-0.4439181762321809,0.08503839318854875,-0.6520307915845949,0.6216423634255362,-0.9388348308613446,-0.1375180572128927,0.04861787608950926,0.04554790247700993,0.011181576130532084,12.911080316084584,0.10078413732877423,-0.05776923415503425,-14.865996704500954,0.8161421439974661,-0.5890312798687557,0.12346120372553214,-0.899358361938555,0.7408266961841001,-1.3097246885037312,0.18573617468390777,0.06873617843323522,0.06326654400488199,-0.01557495918232861,-1.0047066054272404,-1.5436564389466718,4.964791541411633,-3.3454193558981853,-1.42210486424657,0.005691445063845831,-0.09562454907174313,-0.00019667249617571155,0.9707289546491401,nan,nan,nan,nan,nan,nan
4,0.025,Standing,-0.030450242371304292,0.9378903771134014,-0.08391545187176909,0.27603526675994716,-0.001783776309076074,-0.3967871914669657,-0.29824374489975525,-0.046127500057532314,0.05053193831327324,0.022576063257094436,0.04231182524246967,0.03163024573241326,-0.2483200924652826,0.023534184959651632,-0.02763127016856929,-0.4003199310865044,-0.025324469696166457,0.33403433140063155,-0.0009927052752327138,-0.3974590607259972,-0.41530738302694126,-0.02900106194319729,0.04652192574351817,0.023628990487192816,0.03716394273280364,0.03291722131234535,-0.2580718797999133,-0.022346107400043582,-0.0270459229365304,-0.3998568307774063,0.02520908780568938,-0.038899504412187653,-0.08376208245765492,0.0892391924000038,-0.03655395199252436,-0.07901256739349442,-0.08039433439699291,-1.0490279185255917,-0.5645151632584301,-2.9948445397353147,8.457942899823326,0.04979995477596531,-0.025315257362174583,-7.634429261676408,5.389109577929924,-0.31330411195527824,0.0645227407593754,-0.4868541499929021,0.46399080760017564,-0.7047218480010962,-0.10316106358671562,0.03209183529609347,0.03457771473173669,0.008387229275749686,10.62780379026811,0.08541790150282723,-0.06092216260210961,-11.681278687245872,4.298905248969255,-0.44091292786868413,0.09351667948550238,-0.68426342447173,0.5272747565042835,-1.060374144916587,0.1474572083007206,0.051094057686792024,0.05153800429600399,-0.012593417578220554,-0.4639741469393752,-0.8527066334196284,2.809726138482978,-1.8592444232106138,-0.8319510760903631,-0.006879602536195906,-0.09576913764856468,-0.0001972775892130523,0.9701945853139412,nan,nan,nan,nan,nan,nan
5,0.030000000000000002,Standing,-0.03500643829086801,0.9352576590482001,-0.09714037160413834,0.3103862944065206,-0.0015662138206656033,-0.3969145335256284,-0.3265261461659349,-0.024824704572360176,0.049406654022331735,0.02284785636191341,0.04039791558456472,0.03347189567396701,-0.25098700756695475,0.023140522863692097,-0.02752052080477952,-0.4001880733454314,-0.025292735233872363,0.37672108475476324,-0.0006451050934033161,-0.3977307384866563,-0.45761552444303183,-0.011893120017051374,0.04497727382323035,0.02397146578728885,0.03437644249973145,0.035226437779497216,-0.26202889772658905,-0.021777776295112246,-0.026872822895983826,-0.39966304286809207,0.025162064141934424,-0.03962986099014296,-0.08600185648201242,0.09583300948426283,-0.04119952686323085,-0.08131982650018918,-0.08046194281259204,-0.9112391839127442,-0.5265436130402458,-2.64498394647385,6.870205529314692,0.04351249768209413,-0.025468411732529835,-5.656480253235934,4.260559097034427,-0.2250568581883014,0.05435862096379437,-0.38278193158098817,0.36832998831074837,-0.5333830203344261,-0.07873241919190668,0.02214987275795354,0.02637154821459746,0.006346892458818857,8.537350670826338,0.06952003636587954,-0.0543355521318221,-8.461628283218117,3.4215883852291826,-0.30893038405756335,0.06849506001920688,-0.557500046614439,0.46184329343037417,-0.7914035853351535,0.11366622098626708,0.034620008109314496,0.038757581862842616,-0.009404732750991785,-0.146071315591061,-0.44795480487150036,1.3187634168518052,-0.9291149741412971,-0.46145182133895146,-0.013521683119826662,-0.09591934410122102,-0.00019751926689762038,0.9693937503272082,nan,nan,nan,nan,nan,nan
6,0.035,Standing,-0.03900025105588489,0.932774083816627,-0.1088792617129817,0.33784636705015963,-0.0013936112630528461,-0.39702740538038894,-0.34605309087998437,-0.007712352963082536,0.04865822245917197,0.02305998178935639,0.039016348332374676,0.03474332888995321,-0.2528789995893807,0.02286280251277784,-0.027450199050989832,-0.4000938425596216,-0.025270239353492832,0.41198518411067897,-0.00035695316740892637,-0.39799448596823117,-0.4899119760177893,0.001750675772188466,0.04389273119156477,0.024220570490088564,0.03239821836706877,0.036648870622196156,-0.2650868087377408,-0.02135276743566147,-0.026744943867650785,-0.39951302456364896,0.025125781391102497,-0.03944258124998776,-0.08701774747822744,0.09760580829412427,-0.042825520752322495,-0.08255357562649628,-0.08058071416387791,-0.798762553003375,-0.49671504631464186,-2.347778021768673,5.49201452872781,0.034520511522551436,-0.02257437095211317,-3.905388942809892,3.422470321855528,-0.1496863126319526,0.042425085488596026,-0.27631345043800887,0.25428664319724015,-0.37839840448518985,-0.05554407018285149,0.014064350757937613,0.018846157161955594,0.0044991760759061855,7.052819871183147,0.05763038519887794,-0.052749496314977905,-6.459290314951495,2.728759157847968,-0.21690852633311614,0.049820940559943176,-0.39564482653253613,0.28448656853978804,-0.6115822022303594,0.08500177189015534,0.025575805666608494,0.030003660888626237,-0.0072565501663856054,0.03745594803104055,-0.2031781992430047,0.35455976197228634,-0.3251987778183295,-0.24674982526141798,-0.02375427025717418,-0.09618724069298479,-0.00019752897503439476,0.968506601448396,nan,nan,nan,nan,nan,nan
7,0.04,Standing,-0.04247769387732144,0.9304489866637992,-0.11926915755650219,0.3595945810738351,-0.0012677180353509463,-0.39711652677140574,-0.3586126229445477,0.006177666181777017,0.04820607676306215,0.02321679974059426,0.03805585546597635,0.03559126898178471,-0.2541343304951599,0.02267785277210154,-0.027410106729363767,-0.40003074292457574,-0.025255322150514355,0.4393821020113284,-0.00015024790075117956,-0.3981941425469393,-0.5108606462831341,0.012754722591491515,0.043236874426471804,0.02438234565443714,0.030923779658020248,0.03770727155989256,-0.26714103972979064,-0.021058313093438457,-0.026669159233315493,-0.3994114511078101,0.02510139572581933,-0.03877882051501605,-0.08734951626246854,0.09596526014167174,-0.04271948312258718,-0.08310977024859509,-0.08071819646855452,-0.6954885642873105,-0.46501943056555467,-2.0779791687040983,4.349642804735089,0.02517864554037998,-0.017824278203355505,-2.5119064129126674,2.7780038289719107,-0.09042913922196444,0.03136359024757414,-0.1920985732796651,0.16958801836630044,-0.25106618115583723,-0.03698994813525948,0.008018464325213005,0.012619927009170428,0.0029834405956952062,5.479383580129879,0.04134105333154936,-0.03993131574162842,-4.189734053068955,2.2008093638606097,-0.1311713530185925,0.032355032869715195,-0.29488774180970473,0.21168018753928186,-0.41084619840996284,0.05889086844460241,0.015156926867058579,0.02031469116776532,-0.004877133056633712,0.13275214699434135,-0.06635375684821998,-0.32810963049050534,0.02120752594706382,-0.11123892441976249,-0.027496460935323173,-0.09655034022930796,-0.00019737887235090894,0.9675195840622811,nan,nan,nan,nan,nan,nan
8,0.045,Standing,-0.04520613354475482,0.9283869254465588,-0.12764759604259382,0.3722594905215784,-0.001223163923687241,-0.39713702591264805,-0.35967859251311013,0.017581009027435465,0.04814125027966261,0.023294407150544677,0.037608368161530605,0.03608943376303976,-0.2544099201156091,0.022622561762310422,-0.027425584422210072,-0.40001481514464854,-0.02525203435047509,0.458038724676692,-2.6194184022602956e-05,-0.39832127292522423,-0.5212397517126869,0.02236087379677882,0.04294553113653068,0.024470307522386037,0.03001895611894697,0.038300393409932826,-0.26825418276113233,-0.020893795385576164,-0.026641855608833885,-0.39935559077797134,0.025088190425501974,-0.037847083036134,-0.08711883483716523,0.09409923225621199,-0.04172842953343703,-0.08324166988961808,-0.08084886227690352,-0.5456879334866764,-0.4124122434480814,-1.6756876972183272,2.5329818895486733,0.008910822332741038,-0.004099828248456665,-0.21319391371248253,2.2806685691316897,-0.012965296679908145,0.015521481990083547,-0.08949746088914802,0.09963295625100956,-0.05511792408984165,-0.011058201958223348,-0.0030955385692606665,0.0031855559854403782,0.0006575600078533484,3.7313245330727174,0.02481074334571532,-0.02542607565699065,-2.0758210859105617,1.9212302410574604,-0.058268657988225114,0.01759237358977939,-0.18096470781465565,0.118624370008052,-0.22262860626833722,0.032903541572458575,0.005460724896321699,0.01117206596775766,-0.0026410600634710363,0.18634749577640908,0.04613628506066095,-0.37320557709195024,0.1982107178300299,-0.026379928204596684,-0.026133161669799013,-0.0970088054344184,-0.00019710996386714905,0.9664337458514697,nan,nan,nan,nan,nan,nan
9,0.049999999999999996,Standing,-0.04730769385985614,0.9265538776869985,-0.13432205808193448,0.3774032773557931,-0.0012509245891253642,-0.39709766945881886,-0.3513548448774119,0.02678780056904892,0.048399195612857895,0.023302928649245484,0.03765347861280854,0.03621204362672476,-0.2538582528213357,0.02268063969051645,-0.027483714855164737,-0.40003900969719514,-0.025258572414735475,0.46922116850907675,2.6434657737243446e-05,-0.3983766811311884,-0.522927972221062,0.03115164179490574,0.04294080495357303,0.02450076674529209,0.02958689257700442,0.0385354322144095,-0.26857618733131194,-0.02083772401783907,-0.026652389364218952,-0.3993382145927515,0.02508437552616926,-0.036836799037618335,-0.08660689175852551,0.09212612961773788,-0.04033523601684755,-0.08312772575931418,-0.08096490279783077,-0.42031206302026414,-0.366609551912045,-1.33489240786813,1.028757366842931,-0.005552133087624622,0.007871290765832345,1.6647495271396413,1.841358308322691,0.05158906663905714,0.0017042997401616328,0.009022090255586535,0.024521972737000505,0.1103334588546874,0.011615585641204986,-0.011626086590933097,-0.0048389105093232,-0.001307612852076965,2.236488766476949,0.01052576835196928,-0.011081641192828845,-0.33764410167502423,1.7581535996253836,-0.0009452365915285296,0.006091844581210471,-0.08641270838850998,0.04700776089533408,-0.06440091403591808,0.011214273547419062,-0.0021067510770134143,0.0034752370439748593,-0.0007629798665426057,0.2020567997031327,0.10238861572794372,-0.3946205276948223,0.27863870331789675,0.022788826060780046,-0.023208104185448258,-0.09756486099587164,-0.00019681597320064215,0.9652554189465995,nan,nan,nan,nan,nan,nan
