step,time,phase_name,qpos_pelvis_tx,qpos_pelvis_ty,qpos_pelvis_tilt,qpos_hip_flexion_r,qpos_knee_r_translation1,qpos_knee_r_translation2,qpos_knee_angle_r,qpos_ankle_angle_r,qpos_rect_fem_r_rect_fem_r-P3_x,qpos_rect_fem_r_rect_fem_r-P3_y,qpos_vasti_r_vas_int_r-P4_x,qpos_vasti_r_vas_int_r-P4_y,qpos_vasti_r_vas_int_r-P3_y,qpos_vasti_r_vas_int_r-P3_z,qpos_gastroc_r_med_gas_r-P2_x,qpos_gastroc_r_med_gas_r-P2_y,qpos_gastroc_r_med_gas_r-P2_z,qpos_hip_flexion_l,qpos_knee_l_translation1,qpos_knee_l_translation2,qpos_knee_angle_l,qpos_ankle_angle_l,qpos_rect_fem_l_rect_fem_l-P3_x,qpos_rect_fem_l_rect_fem_l-P3_y,qpos_vasti_l_vas_int_l-P4_x,qpos_vasti_l_vas_int_l-P4_y,qpos_vasti_l_vas_int_l-P3_y,qpos_vasti_l_vas_int_l-P3_z,qpos_gastroc_l_med_gas_l-P2_x,qpos_gastroc_l_med_gas_l-P2_y,qpos_gastroc_l_med_gas_l-P2_z,qpos_iliopsoas_r_psoas_r-P3_x,qpos_iliopsoas_r_psoas_r-P3_y,qpos_iliopsoas_r_psoas_r-P3_z,qpos_iliopsoas_l_psoas_l-P3_x,qpos_iliopsoas_l_psoas_l-P3_y,qpos_iliopsoas_l_psoas_l-P3_z,qvel_dof_0,qvel_dof_1,qvel_dof_2,qvel_dof_3,qvel_dof_4,qvel_dof_5,qvel_dof_6,qvel_dof_7,qvel_dof_8,qvel_dof_9,qvel_dof_10,qvel_dof_11,qvel_dof_12,qvel_dof_13,qvel_dof_14,qvel_dof_15,qvel_dof_16,qvel_dof_17,qvel_dof_18,qvel_dof_19,qvel_dof_20,qvel_dof_21,qvel_dof_22,qvel_dof_23,qvel_dof_24,qvel_dof_25,qvel_dof_26,qvel_dof_27,qvel_dof_28,qvel_dof_29,qvel_dof_30,qvel_dof_31,qvel_dof_32,qvel_dof_33,qvel_dof_34,qvel_dof_35,qvel_dof_36,com_x,com_y,com_z,cop_x,cop_y,cop_z,grf_x,grf_y,grf_z
0,0.005,Standing,-0.0043389024538703115,0.9486327356667364,-0.01173067155227659,0.04256442870171986,-0.003394931411220989,-0.3958572822937525,-0.05295608714439742,0.027985674204413946,0.060541531133206865,0.020637632899274488,0.05442349523198071,0.02501433890648313,-0.2275313581879033,0.026240879204103635,-0.02884742051133235,-0.4013104210109779,-0.025571087915385773,0.051426865422551364,-0.0033166763965421634,-0.39591418370013026,-0.07214617842596101,0.03975555393576338,0.059864691756138094,0.020818493843689556,0.0536855434183873,0.025104683366856912,-0.22902660266675762,-0.02606394624223401,-0.028744454908050478,-0.4012402127245907,0.02555339462924799,-0.010073394122063156,-0.042219297360513434,-0.040384508349413734,0.052989723453629706,-0.04104406815243209,-0.08052254933380827,-0.8677804907740623,-0.27345286665271157,-2.346134310455318,8.512885740343972,0.048813717755802205,-0.031456458750499364,-10.591217428879483,5.597134840882789,-0.4096937733586289,0.06352657985489721,-0.4093009536038585,0.05086778129662548,-0.826271637580662,-0.09782415917927338,0.06051589773352958,0.03791579780442223,0.009782416922845408,10.285373084510272,0.06446472069156726,-0.04283674002605618,-14.4292356851922,7.951110787152676,-0.5450616487723826,0.0996987687379108,-0.5568913163225406,0.06893667337138233,-1.1253205333515253,0.1332107515531974,0.08110901838990457,0.051957455081860185,-0.01332107415040168,-2.014678824412631,-2.6838594721026867,8.023098330117254,-5.722055309274059,-2.448813630486418,-0.004509866761654548,-0.09570044520114983,-0.00019313370727725945,0.9717573621916887,nan,nan,nan,nan,nan,nan
1,0.01,Standing,-0.010917316721642863,0.9462287677972334,-0.029743795607743487,0.09945093753064291,-0.0030799019127222835,-0.39600401024783755,-0.11203117417266328,0.06571995180255343,0.05811384578173534,0.02099878341699085,0.05164885260210522,0.027279511199062648,-0.2323225563324515,0.025576685743797168,-0.02852634521515349,-0.4010860493639954,-0.02551404505989047,0.13264853409670824,-0.0026829446380753734,-0.3963463029987837,-0.18822371418500303,0.0935178765807757,0.055447423129646366,0.021707056189957108,0.049099644932181094,0.025659473287064485,-0.2383563863085728,-0.02496005861858921,-0.028123398846233817,-0.4008032927163779,0.02544300587440015,-0.02229263766988312,-0.05877539249721754,0.009701278339871076,0.017588430190141648,-0.05606791109217415,-0.08049807313721902,-1.3156828535545104,-0.4807935739006088,-3.6026248110933796,11.377301765784612,0.06300589969974107,-0.029345590817010637,-11.815017405653172,7.546855519627895,-0.4855370702943042,0.07223010354327243,-0.5549285259750968,0.45303445851590357,-0.9582396289096398,-0.13283869206129373,0.06421505923577177,0.0448743293965045,0.011408571099060454,16.244333734831375,0.12674635169335802,-0.08642385973068378,-23.215507151808403,10.752464529002465,-0.8834537252983452,0.17771246925351,-0.9171796972412416,0.1109579840415145,-1.8659567283630374,0.22077752472896006,0.12421121236333192,0.08738400164257054,-0.02207775096956793,-2.4438487095639925,-3.311219027340822,10.017157337856961,-7.080258652697612,-3.004768587948411,0.0048952393178496745,-0.09569319194937176,-0.00019424351964673062,0.9715787480999272,nan,nan,nan,nan,nan,nan
2,0.015,Standing,-0.01799727487961057,0.9431575499894709,-0.049342448905323855,0.15410572957690274,-0.0027955871011192458,-0.39610611326690737,-0.15685835171447743,0.09715945221830555,0.05613361518743232,0.021294053790518307,0.04902218033176163,0.030493310773679432,-0.23613895267510804,0.024986273588759544,-0.028300606468922587,-0.40090338932867703,-0.025468411465541765,0.22220037204995502,-0.0018447476203262258,-0.39698237134874415,-0.31695051113602724,0.13405510673009327,0.05062298944111234,0.022734287873084347,0.04402821221535459,0.0262432510171327,-0.2490110613166123,-0.02370000773457436,-0.027466744317335496,-0.40029902751544255,0.025317000794469826,-0.03157482795256308,-0.071805051020247,0.05038363155596149,-0.010503907682396584,-0.06773187661963807,-0.08038809320185979,-1.415991631593541,-0.6142435615525166,-3.919730659516073,10.930958409251968,0.05686296232060757,-0.020420603813963184,-8.965435508362827,6.287900083150426,-0.3960461188606051,0.05905407470549087,-0.5253344540687179,0.6427599149233569,-0.7632792685313061,-0.11808243100752469,0.045147749246180854,0.03653200706367345,0.00912671886974117,17.910367590649354,0.1676394035498295,-0.12721366999208467,-25.745359390204843,8.107446029863512,-0.9648867377068046,0.20544633662544767,-1.014286543365301,0.11675554601364282,-2.1309350016078987,0.25201017680297044,0.13133090577966386,0.1008530401870664,-0.025201015986064976,-1.8564380565359917,-2.60593170460589,8.136470643218082,-5.618467574507646,-2.3327931054927857,0.021995987071845247,-0.09567937821156333,-0.00019561047934502754,0.971230407553901,nan,nan,nan,nan,nan,nan
3,0.02,Standing,-0.024301185784930145,0.9398697417888299,-0.06707691342381665,0.1998439392711564,-0.002570150657426913,-0.39620451788049044,-0.18852795145591622,0.13227882957952702,0.05468166325674628,0.021527535380970193,0.04710788832708126,0.0325380016025521,-0.23897955081848277,0.024565293533051175,-0.02815856656284055,-0.40076488974706026,-0.025434542877114785,0.29983769552019945,-0.0010578361092372494,-0.3976092583756746,-0.42164949897891385,0.1439574297175687,0.04669113278002133,0.023602945066261267,0.03912513080786789,0.028345571981032647,-0.25802936088337025,-0.022559344660429123,-0.026966239101759555,-0.39986695399664896,0.02521017952588554,-0.03662683737330047,-0.07954293789834936,0.0752584881995629,-0.027210226100348057,-0.0748118207069085,-0.08035383005027569,-1.2607821810639148,-0.6575616401282115,-3.5468929036985593,9.147641938850734,0.04508728873846652,-0.019680922716609147,-6.333919948287755,7.023875472244292,-0.2903903861372076,0.04669631809037729,-0.38285840093607415,0.4089381657745339,-0.5681196286749458,-0.08419601114167427,0.028407981216407353,0.02769991632335668,0.006773717685396194,15.527464694048888,0.15738230221779526,-0.12537740538609476,-20.939797568577326,1.9804645974950859,-0.786371332218202,0.17373143863538412,-0.9806162814973405,0.4204641927799896,-1.8036599133515956,0.22813261482904673,0.10010104311518839,0.0864147037587165,-0.02136425371685739,-1.0104018841474782,-1.5475773756204745,4.974971328720283,-3.3412636835902942,-1.415988817454086,0.006852630316820714,-0.09566406394349089,-0.00019667097169195146,0.9706516869372023,nan,nan,nan,nan,nan,nan
4,0.025,Standing,-0.02960383165836139,0.9365957884585812,-0.0824017099621714,0.23351811363869493,-0.0024521609746896117,-0.3962379242147887,-0.20122395118716552,0.16575269002084056,0.053956874348133524,0.021656863641514087,0.04595439094448947,0.03405116165803948,-0.24031142573520295,0.024346368996500667,-0.02812316171256753,-0.400696659055147,-0.02541861983595507,0.3629543524808988,-0.0004290756465471661,-0.398128927498103,-0.49746785874608335,0.13138801425763622,0.04385931625671536,0.02423802426688639,0.03450098627378035,0.0316454592768801,-0.26484011509248895,-0.02161771992827874,-0.026630684411988997,-0.39953695536119743,0.025129329635498292,-0.03896078622311782,-0.08383288031283508,0.08933597194158263,-0.03649109931229137,-0.07893937849569084,-0.08038128333175722,-1.0605291746862493,-0.6547906660497481,-3.0649593076709496,6.7348348735077055,0.0235979365474603,-0.006681266859651239,-2.5391999462498602,6.694772088262708,-0.14495778172255117,0.02586565210877839,-0.23069947651835715,0.302632011097476,-0.26637498334403403,-0.04378490731010159,0.007080970054604209,0.013646138382647607,0.00318460823194302,12.623331392139875,0.12575209253801667,-0.10393382448568136,-15.1636719534339,-2.5138830919864947,-0.566363304661194,0.12701584012502393,-0.9248289068175087,0.659977459169491,-1.3621508418237367,0.1883249464300765,0.06711093795411167,0.06599972709030229,-0.0161699780774492,-0.46678976996347066,-0.8579884828971417,2.8154967484039464,-1.8561746423886634,-0.8255115577564677,-0.005490656296305362,-0.09564765100304365,-0.00019722055953370833,0.969777041834821,nan,nan,nan,nan,nan,nan
5,0.030000000000000002,Standing,-0.034346132663333515,0.9333268104690671,-0.09627312453014752,0.26018898279148994,-0.002367783672437183,-0.3962596956168368,-0.2062423571563073,0.18316027925385944,0.053600720965398814,0.021758654724915283,0.0452854382574265,0.03491161235246625,-0.2409449028913798,0.02423882986966597,-0.02812301786173519,-0.400662488170377,-0.025411052023640655,0.42011088030138716,0.0001343007873663354,-0.3986897462709241,-0.5631759880060251,0.10950241909839853,0.04166696323528489,0.024713083474817814,0.03101952208902928,0.03381585796580653,-0.2707867311730442,-0.020823981580349687,-0.026343291422374085,-0.39924864355068795,0.025058833994238704,-0.0396682332727204,-0.08597479418674003,0.09666316596893135,-0.04112324444641231,-0.08118950828127942,-0.0804361616123013,-0.9484602009944249,-0.6537955979028158,-2.7742829135952247,5.334173830559003,0.016875460450485796,-0.004354280409627567,-1.0036811938283519,3.4815178466037744,-0.07123067654694248,0.020358216680239405,-0.13379053741259456,0.17209013888535418,-0.12669543123536686,-0.021507825366939428,2.87701664681431e-05,0.006834176954011594,0.0015135624628824919,11.431305564097675,0.11267528678270029,-0.11216375456421199,-13.141625851988351,-4.377119031847537,-0.4384706042860945,0.09501184158628474,-0.6962928369502137,0.43407973778528597,-1.1893232161110492,0.1587476695858103,0.05747859792298212,0.05766236210190047,-0.014099128251917522,-0.14148940992051584,-0.42838277478099107,1.4654388054697438,-0.9264290268241885,-0.45002595711771637,-0.01097565610881562,-0.09562853283802862,-0.00019740173522065496,0.9686101626149579,nan,nan,nan,nan,nan,nan
6,0.035,Standing,-0.038495644065125574,0.930149198245276,-0.10866341575772676,0.27963786474911956,-0.002335852572018904,-0.3962446491750481,-0.20305746604301686,0.18534500547792138,0.05360427427983509,0.021813637450429493,0.0450172730277986,0.03547656688020396,-0.24084416898449773,0.024230226526377144,-0.02816091936332343,-0.40066382186775096,-0.02541220404267281,0.4698314649397231,0.0005862905308444963,-0.39918544217868945,-0.6144237440587468,0.07852399053305785,0.04010988341689048,0.025039501862789103,0.028042420872994373,0.03578820821522756,-0.27550521807398926,-0.02017504006262974,-0.026126290844209945,-0.39901905257196263,0.025002862625053756,-0.03943812145434913,-0.08681371018387703,0.09985500254635271,-0.042743955602843844,-0.08234337458963906,-0.08053671072460256,-0.8299022803584116,-0.6355224447582224,-2.4780582455158457,3.8897763915259183,0.0063862200836557505,0.0030092883577474434,0.6369782226580878,0.43694524481238783,0.000710662887256186,0.01099654510284215,-0.05363304592557985,0.11299090554754143,0.02014678137641379,-0.0017206686577652258,-0.00758030031764796,-0.00026673947480002763,-0.00023040380643101692,9.944116927667192,0.0903979486956322,-0.09913918155308148,-10.249551210544347,-6.195685713068136,-0.31141596367888175,0.065283677594258,-0.5954202432069814,0.394470049884206,-0.943697380189013,0.12978830354398946,0.04340011563282798,0.04591819574505973,-0.011194273836989992,0.046022363674254635,-0.1677831994273989,0.6383673154842717,-0.3241422312863056,-0.23077326167192755,-0.020109822460250892,-0.095650915150143,-0.0001973529198960638,0.9672664468144146,nan,nan,nan,nan,nan,nan
7,0.04,Standing,-0.04219511486557947,0.9270920808708879,-0.11988502687942375,0.2938565089485962,-0.0023429007765053125,-0.39619897414463684,-0.19439625741360805,0.17154629149924377,0.05386376435958043,0.021829360391279695,0.045077058696192315,0.0357531236671804,-0.24022632977367195,0.02429424878374887,-0.028220672332342402,-0.40069068048573886,-0.025419502325694517,0.5144959703198531,0.0009595824107599461,-0.399641815451446,-0.6579162820298098,0.05779734759953788,0.03899273834122116,0.025248430712304065,0.025806106880520277,0.037070957174541945,-0.2795053368515369,-0.019636938584402717,-0.02594067012767126,-0.3988245841989951,0.024955446174449947,-0.03870550072884015,-0.08688729191423149,0.10058205781756839,-0.042546760446925916,-0.08282196962661444,-0.08066450212295195,-0.7398941600907787,-0.6114234748776215,-2.244322224339397,2.843728839895328,-0.0014096408972817335,0.009135006082254916,1.7322417258817615,-2.759742795735522,0.05189801594906718,0.0031445881700402634,0.011957133678743417,0.055311357395288356,0.12356784216515562,0.012804451474345216,-0.011950593803794717,-0.005371723597577859,-0.0014596566043413764,8.932901076025999,0.07465837598308994,-0.09127465455131306,-8.698507594212607,-4.145328586703995,-0.22342901513386404,0.04178576990299228,-0.4472627984948193,0.2565497918628765,-0.8000237555095276,0.10762029564540468,0.03712414330773659,0.038893674593505595,-0.009483290120762088,0.14652414510179562,-0.014716346070890868,0.14541105424313516,0.03943903118358544,-0.09571900739507527,-0.0255582796698794,-0.09571106577379301,-0.00019715212958041974,0.9657666813113779,nan,nan,nan,nan,nan,nan
8,0.045,Standing,-0.04547593933342108,0.9242721264855377,-0.1300121989621365,0.3037499045454166,-0.0023853777492106975,-0.3961208020332502,-0.1804762366782568,0.1373023131783518,0.0543490043145233,0.02180269948700113,0.04543257973706427,0.035825449791982586,-0.23912116900648928,0.024423645482894975,-0.028302180589907654,-0.4007414610598012,-0.025432583682783977,0.5536494693087792,0.0012552164501443471,-0.4000322803048036,-0.6929709617386445,0.0457433670529168,0.03823445017579302,0.02537120058490107,0.023947655263541475,0.03806302836111399,-0.2827391234218097,-0.019195608721856678,-0.025791500748709794,-0.398667243960558,0.024917094104166298,-0.03773711988172182,-0.08653609104044259,0.09990720605829925,-0.041417152104398204,-0.08286260852998123,-0.08078688524831402,-0.6561648935683223,-0.5639908770700357,-2.0254344165425513,1.9786791193640756,-0.00849539454107697,0.0156344222773288,2.7840041470702497,-6.848795664178399,0.09704799098857503,-0.0053321808557135995,0.07110420817439103,0.014465224960437804,0.2210321534365341,0.025879339829221328,-0.016301651513050547,-0.010156114812460686,-0.0026162714178922407,7.830699797785229,0.05912680787688022,-0.07809297067152046,-7.010935941766947,-2.410796109324215,-0.15165763308562796,0.02455397451940066,-0.37169032339576047,0.1984142373144099,-0.6467573140545582,0.0882659725092076,0.02983387579229331,0.03146804768741573,-0.007670414056729629,0.19367616942366603,0.070240174757779,-0.13497035185382877,0.22592166850554182,-0.008127780673359064,-0.024476625072414656,-0.09581004764272716,-0.00019686955767729027,0.9642187869106569,nan,nan,nan,nan,nan,nan
9,0.049999999999999996,Standing,-0.048395829604221646,0.9216939701796378,-0.13918152446325263,0.3100450267289234,-0.0024666216680797703,-0.39601287099994864,-0.1616883315891761,0.08554241399341761,0.055041490685759004,0.021725397403497795,0.04607585138035472,0.035706918185112034,-0.23757200190271344,0.02461248156054813,-0.02840387857979672,-0.40081402164844415,-0.025450933885025444,0.5880138904921286,0.0014878232710679657,-0.40036669235380923,-0.721013505033412,0.041987335229403906,0.03774204092968954,0.02543446586007042,0.022512733750712725,0.03869410809843109,-0.28532496667100377,-0.018843900718942142,-0.02567176636153445,-0.39854145095823196,0.024886425501337937,-0.036693415041682366,-0.08597206903157566,0.09850002604141125,-0.03989540146216612,-0.08262716493628411,-0.08088656054853315,-0.5839780541601133,-0.5156312611799632,-1.8338651002232238,1.259024436701357,-0.01624878377381458,0.02158620666030483,3.7575810178161433,-10.351979836986835,0.13849727424714023,-0.01546041670066675,0.12865432865808987,-0.023706321374109968,0.30983342075516984,0.03776721553063133,-0.020339597977813456,-0.014512117728594648,-0.003670040448293243,6.872884236669865,0.046521364184723704,-0.06688240980112278,-5.608508658953501,-0.7512063647025788,-0.0984818492206967,0.01265305503387032,-0.2869843025657503,0.12621594746341888,-0.5171686498388155,0.07034160058290696,0.02394687743506844,0.025158600465217607,-0.006133720565672093,0.20874096800789085,0.11280440177338658,-0.2814360033775998,0.30435012844641607,0.04708871873942344,-0.019935060043825115,-0.09593561478787854,-0.00019655614576275912,0.962718652137913,nan,nan,nan,nan,nan,nan
