step,time,phase_name,hamstrings_r.tendon_length,hamstrings_r.tendon_velocity,hamstrings_r.actuator_force,hamstrings_r.activation,bifemsh_r.tendon_length,bifemsh_r.tendon_velocity,bifemsh_r.actuator_force,bifemsh_r.activation,glut_max_r.tendon_length,glut_max_r.tendon_velocity,glut_max_r.actuator_force,glut_max_r.activation,iliopsoas_r.tendon_length,iliopsoas_r.tendon_velocity,iliopsoas_r.actuator_force,iliopsoas_r.activation,rect_fem_r.tendon_length,rect_fem_r.tendon_velocity,rect_fem_r.actuator_force,rect_fem_r.activation,vasti_r.tendon_length,vasti_r.tendon_velocity,vasti_r.actuator_force,vasti_r.activation,gastroc_r.tendon_length,gastroc_r.tendon_velocity,gastroc_r.actuator_force,gastroc_r.activation,soleus_r.tendon_length,soleus_r.tendon_velocity,soleus_r.actuator_force,soleus_r.activation,tib_ant_r.tendon_length,tib_ant_r.tendon_velocity,tib_ant_r.actuator_force,tib_ant_r.activation,hamstrings_l.tendon_length,hamstrings_l.tendon_velocity,hamstrings_l.actuator_force,hamstrings_l.activation,bifemsh_l.tendon_length,bifemsh_l.tendon_velocity,bifemsh_l.actuator_force,bifemsh_l.activation,glut_max_l.tendon_length,glut_max_l.tendon_velocity,glut_max_l.actuator_force,glut_max_l.activation,iliopsoas_l.tendon_length,iliopsoas_l.tendon_velocity,iliopsoas_l.actuator_force,iliopsoas_l.activation,rect_fem_l.tendon_length,rect_fem_l.tendon_velocity,rect_fem_l.actuator_force,rect_fem_l.activation,vasti_l.tendon_length,vasti_l.tendon_velocity,vasti_l.actuator_force,vasti_l.activation,gastroc_l.tendon_length,gastroc_l.tendon_velocity,gastroc_l.actuator_force,gastroc_l.activation,soleus_l.tendon_length,soleus_l.tendon_velocity,soleus_l.actuator_force,soleus_l.activation,tib_ant_l.tendon_length,tib_ant_l.tendon_velocity,tib_ant_l.actuator_force,tib_ant_l.activation
0,0.005,Standing,0.4201223480305749,0.0,0.0,0.0,0.24598155950629338,0.0,-297.4483830027054,0.0,0.20950694767158395,0.0,0.0,1.0,0.5440919807896909,0.0,-16393.2804718355,1.0,0.47584710435049693,0.0,-238.05539867956358,0.0,0.18278673383901273,0.0,0.0,1.0,0.45015657892407046,0.0,0.0,0.0,0.2913979577828231,0.0,0.0,0.0,0.30378507609891625,0.0,0.0,1.0,0.42012234803057485,0.0,0.0,0.0,0.24598155950629344,0.0,-297.4483830027064,0.0,0.20950694767158398,0.0,0.0,1.0,0.4655644795153633,0.0,-11685.223819841895,0.0,0.4758471043504969,0.0,-238.05539867956287,0.0,0.18278673383901287,0.0,0.0,0.0,0.45015657892407057,0.0,0.0,0.0,0.29139795778282307,0.0,0.0,1.0,0.3037850760989162,0.0,0.0,1.0
1,0.01,Standing,0.4210073684728914,0.17349349002631825,0.0,0.0,0.24480573880392384,-0.24483380568439897,-273.6248441945571,0.0,0.21186335836585896,0.46873452884922717,-1430.7179145530167,1.0,0.4581125809396844,-17.098842621465547,-11238.450904750083,1.0,0.471327136400463,-0.9006217472427869,-166.07978857013947,0.0,0.18551212930201866,0.5288863436171997,-1900.4079615220594,1.0,0.4501662503634351,0.0033033238425728695,0.0,0.0,0.2926895540373298,0.25690251364513644,0.0,0.0,0.30249456634427685,-0.2588898366141378,-914.6774491585869,1.0,0.42093474385111923,0.15385675035514312,0.0,0.0,0.24435762729498278,-0.34261182260489204,-264.8072357429105,0.0,0.21235077113467915,0.5650076773162936,-1445.0206040572186,1.0,0.40184131523827304,-12.689614118471521,-7864.749940088932,0.0,0.47006065732195285,-1.1486731627600175,-148.2300785311579,0.0,0.18646079726899006,0.7046870594513311,0.0,0.0,0.4502562910910935,0.022316440702473517,0.0,0.0,0.2932284917230998,0.36320152921567844,-4756.412962870208,1.0,0.30194948937152544,-0.368675125184706,-485.60849741610843,1.0
2,0.015,Standing,0.4222266204428087,0.24056868649909863,0.0,0.0,0.2432639026390493,-0.3210741923273067,-243.89210555321745,0.0,0.21483769177042347,0.590348478155019,-1514.899640553982,1.0,0.3533101803947813,-20.39566362303706,-4955.102637922735,0.0,0.4658475865183863,-1.0925354951900645,-96.15204658106701,0.0,0.18646121945117272,0.16788605831545445,-2016.8266877938454,1.0,0.45276040315750904,0.5088768756003039,0.0,0.0,0.29666866285009813,0.7797642498042882,0.0,0.0,0.29837271234022666,-0.8307629763069027,0.0,1.0,0.4227902169038559,0.3675660945957977,0.0,0.0,0.24275365297055337,-0.3385173986541974,-234.42897030640285,0.0,0.2158862928503263,0.7005185229978499,-1542.8114552674415,1.0,0.32437817273455355,-15.136287569851575,-3220.506109193043,0.0,0.4638487649837589,-1.2304573688895415,-75.37118019414095,0.0,0.18967781333926337,0.6076531236830482,0.0,1.0,0.43478047956278865,-3.148447831102663,0.0,0.0,0.27960617555161366,-2.815657993996362,0.0,1.0,0.3146759270575171,2.433424229795058,-3893.0066205770186,1.0
3,0.02,Standing,0.42375284650743716,0.30598025065369117,0.0,0.0,0.24206967312966252,-0.245250800493303,-222.03753675182662,0.0,0.21752455070048435,0.5332893468312202,-1584.575629100063,1.0,0.2772151729342088,-12.61375635114414,-469.3224881999719,0.0,0.46142575860964075,-0.8843484296323709,-53.56857758720498,0.0,0.18525968410957872,-0.2516497039889047,-441.9123140027721,1.0,0.45492411383601433,0.4233370442322162,0.0,0.0,0.2997699633179738,0.608366450765749,0.0,0.0,0.29499058640713155,-0.679382460056677,0.0,1.0,0.42385927111518984,0.19821889012558225,0.0,0.0,0.2398801663842698,-0.6090361155432572,-184.63329186028565,0.0,0.21994213585321903,0.8012327720410406,-1642.1013047178344,1.0,0.2680181069867623,-9.089020267105852,-158.67771028470082,0.0,0.45574287560517607,-1.598352719774045,-17.0010224294174,0.0,0.19420482182581056,0.8417746660888552,-3696.1626796690857,1.0,0.4330716192033869,-0.3317587615156308,0.0,0.0,0.28031673596055656,0.14195568093001948,-3494.027918439453,1.0,0.31405956191848955,-0.12359307203984801,-1842.4634367547187,1.0
4,0.025,Standing,0.42511175022672076,0.2729426526519356,0.0,0.0,0.24135426926347744,-0.14532421717023108,-209.43679075041157,0.0,0.21945368562098855,0.3835530106133614,-1630.8510855792942,1.0,0.25227124608983054,-1.6470905432149225,0.0,0.0,0.4584521543403362,-0.5953466531702576,-31.88657207669291,0.0,0.18441379405751707,-0.1734894699738621,-614.9862326532909,1.0,0.4569207733866811,0.3914319724365119,0.0,0.0,0.30223533001121033,0.48427991259499753,0.0,0.0,0.2921821734617661,-0.5628927862602865,-46.49259639283137,1.0,0.42462131563666683,0.1478175481933346,0.0,0.0,0.23786498472254172,-0.41526810910969986,-153.2539260108268,0.0,0.2225874394001354,0.5243526306770822,-1699.437292842338,1.0,0.25074356589934654,-1.5155779661319164,0.0,0.0,0.45070396296369697,-0.9995427914273731,-1.6629304878949618,0.0,0.19263369545318185,-0.3376715756464639,-445.6751463126944,1.0,0.433008402639244,-0.009931586391692226,0.0,0.0,0.2817467943823158,0.28528190748661236,-3968.69273128177,1.0,0.31280505301855815,-0.2521703965645735,-1068.2091348894362,1.0
5,0.030000000000000002,Standing,0.42628401305420216,0.23541485426742698,0.0,0.0,0.2410029585023147,-0.07081376891800048,-203.38374113112658,0.0,0.22079558036108896,0.2672181931489049,-1616.176857441517,1.0,0.25257124255296476,1.0201758476025538,-1525.9990665865491,1.0,0.4566228244184049,-0.36662421823306124,-21.326641085903724,0.0,0.18357159487619207,-0.1697337639389138,-576.4752645837002,1.0,0.4581717813894913,0.24698260453265025,0.0,0.0,0.30367962915862,0.2854910740834576,0.0,0.0,0.29048271182361063,-0.34010680066925103,-417.29854686011095,1.0,0.42530950566002695,0.13553732497098353,0.0,0.0,0.2363789160189818,-0.30343602110028806,-131.98457250644762,0.0,0.2245496141862009,0.3896455662341951,-1738.180993291399,1.0,0.24806058134769898,-0.21405232049082537,0.0,0.0,0.447096085539695,-0.7164853499553716,0.0,0.0,0.19181965313464105,-0.17404856368815635,-1126.0955784732942,0.0,0.4335766966401996,0.11375139473725279,0.0,0.0,0.28332819188914976,0.315232821559889,-4121.538735270841,1.0,0.31139514672892116,-0.28348939319306893,-904.5279525221479,1.0
6,0.035,Standing,0.4272150923705075,0.18677060139396934,0.0,0.0,0.2407426196854936,-0.052356922477501164,-198.9553875052703,0.0,0.22182602859754724,0.20537809871220702,-1578.0737610085364,1.0,0.2556807577178693,0.8186977225783723,-2166.0474860839972,1.0,0.4552787339655966,-0.2693424871805675,-14.916704026230736,0.0,0.18305595611396738,-0.10383349794101239,-729.7934375556192,1.0,0.45969642808433153,0.3005493372262928,0.0,0.0,0.30530413308997717,0.3202193170217749,0.0,0.0,0.2885194866048914,-0.3926274826271533,-269.037076389472,1.0,0.4259393180876681,0.12542927995233163,0.0,0.0,0.2354334144714982,-0.1914013739114122,-119.27878229130663,0.0,0.22590306481726985,0.26929118535732693,-1716.8537762033902,1.0,0.24761898422288595,-0.012561261484578796,0.0,0.0,0.4447967888411399,-0.45804280287306975,0.0,0.0,0.19056840107432355,-0.25444640192515616,-505.0431903226887,0.0,0.4343782664898701,0.15964206115173887,0.0,0.0,0.2847448824432573,0.282376110291949,-4188.585734564985,1.0,0.31011098435371365,-0.258008954106278,-1016.9097484439577,1.0
7,0.04,Standing,0.4279932376051965,0.1559924060487281,0.0,0.0,0.24056589206751372,-0.03547481283765611,-195.97703198098367,0.0,0.2226350361310015,0.16134958046843081,-1535.7175235917953,1.0,0.25591004879758616,0.05234704348144058,-2031.6071551566495,1.0,0.45431044388951614,-0.19405146423259487,-11.007048953623682,0.0,0.18255922380473597,-0.09969384125545097,-704.8283757125143,1.0,0.4610985514939427,0.2766227241804498,0.0,0.0,0.306744537640191,0.2840335803261734,0.0,0.0,0.28672985092644543,-0.35763722267114734,-310.0064320995435,1.0,0.4265815514871178,0.12846086952872046,0.0,0.0,0.2348992441065381,-0.10757649202965529,-112.38473387747877,0.0,0.2268686503151745,0.19237822841075528,-1651.7164999524382,1.0,0.2473557190994356,-0.03786797830234718,0.0,0.0,0.4433464501255701,-0.28962456574134277,0.0,0.0,0.18981785425720288,-0.15160107248789848,-644.6815563636183,0.0,0.43498084392105846,0.11999742145520201,0.0,0.0,0.2856871145061993,0.18797927016060947,-4031.517095111098,1.0,0.3092454032087778,-0.1736253474506011,-1465.184037132236,1.0
8,0.045,Standing,0.42860226865391315,0.12201778475736737,0.0,0.0,0.2404498666122253,-0.023256222981479925,-194.03389181930967,0.0,0.22323951106864923,0.12063686179466493,-1481.2824147837632,1.0,0.2539673459362202,-0.3704914830203211,-302.4877710161305,1.0,0.4536548998154364,-0.1313606685279702,-8.696810464833415,0.0,0.18211821361136638,-0.08835812889134591,-703.6288096872844,1.0,0.46249025217653533,0.2744998059731325,0.0,0.0,0.30812540618611484,0.27209800478970686,0.0,0.0,0.2849681200852967,-0.3517779396008209,-289.09198789863603,1.0,0.4271720308429835,0.11823696202571357,0.0,0.0,0.23472403530143252,-0.03511767097159547,-110.16816627996906,0.0,0.22746559717379733,0.11909991625088001,-1545.1860299015743,1.0,0.2469795084824138,-0.07483006092428557,0.0,0.0,0.4426491665274839,-0.13959374273457142,0.0,0.0,0.18912108069858136,-0.13959461995376138,-531.9591659965224,0.0,0.43556857108257135,0.11729619542264409,0.0,0.0,0.2863829179794449,0.1388895890092594,-3890.4520170415226,1.0,0.3086001219647977,-0.12932935090626538,-1727.351353890809,1.0
9,0.049999999999999996,Standing,0.42900132780912803,0.07981028258607376,0.0,0.0,0.24054217867639405,0.0184134034671826,-195.5791040405465,0.0,0.22346174266084814,0.04441099094024037,-1332.8384142950035,1.0,0.2525005805712656,-0.2714032726071907,-620.9077130340256,1.0,0.45369495464206727,0.008027154962462285,-8.830173274647958,0.0,0.1814363616754113,-0.13632729060419652,-535.1687992405243,1.0,0.4638109562816801,0.26129004572007697,0.0,0.0,0.3092772218490612,0.22727648658727576,0.0,0.0,0.2834620330758111,-0.30058908883714275,-354.0544500218701,1.0,0.4276147539675279,0.08851449376349682,0.0,0.0,0.23488485060787065,0.03208969942528987,-112.20180932134394,0.0,0.22765167612069673,0.03718733044710305,-1374.5033090970976,1.0,0.2466270826349072,-0.06821382542329163,0.0,0.0,0.44270949996764747,0.012179467161718263,0.0,0.0,0.18846003043905638,-0.13213993468314505,-440.641203844272,0.0,0.4362436537321979,0.13499034117577344,0.0,0.0,0.28694774328267614,0.11277785429107948,-3805.27345255184,1.0,0.3080724208516732,-0.10571776203785067,-1870.9346330061508,1.0
