generation,min_cost,mean_cost,best_cost,simulation_time
1,16.64,18.408,16.64,16.64
2,17.259999999999998,18.2408,16.64,16.64
3,16.98,18.1352,16.64,16.64
4,17.3,18.088,16.64,16.64
5,17.06,18.0024,16.64,16.64
6,17.06,18.104,16.64,16.64
7,16.38,17.8144,16.38,16.38
8,16.98,17.992800000000003,16.38,16.38
9,16.14,17.819200000000002,16.14,16.14
10,15.979999999999999,17.597599999999996,15.979999999999999,15.979999999999999
11,15.68,17.4744,15.68,15.68
12,16.080000000000002,17.3704,15.68,15.68
13,16.099999999999998,17.171200000000002,15.68,15.68
14,15.979999999999999,17.1576,15.68,15.68
15,16.14,16.993599999999997,15.68,15.68
16,16.16,16.9368,15.68,15.68
17,16.04,16.4008,15.68,15.68
18,15.2,16.5808,15.2,15.2
19,16.06,16.5856,15.2,15.2
20,15.74,16.741600000000002,15.2,15.2
21,15.42,16.5016,15.2,15.2
22,15.84,16.613599999999998,15.2,15.2
23,15.82,16.561600000000002,15.2,15.2
24,15.2,16.4936,15.2,15.2
25,14.180000000000001,15.7992,14.180000000000001,14.180000000000001
26,15.38,16.256,14.180000000000001,14.180000000000001
27,15.02,16.259999999999998,14.180000000000001,14.180000000000001
28,14.16,16.2744,14.16,14.16
29,14.62,16.276799999999998,14.16,14.16
30,14.100000000000001,15.936799999999998,14.100000000000001,14.100000000000001
31,15.82,16.290399999999998,14.100000000000001,14.100000000000001
32,14.74,16.016,14.100000000000001,14.100000000000001
33,15.84,16.423199999999998,14.100000000000001,14.100000000000001
34,15.04,16.322400000000002,14.100000000000001,14.100000000000001
35,14.98,15.8976,14.100000000000001,14.100000000000001
36,14.52,16.3,14.100000000000001,14.100000000000001
37,14.559999999999999,16.1544,14.100000000000001,14.100000000000001
38,15.2,16.4376,14.100000000000001,14.100000000000001
39,15.04,16.470399999999998,14.100000000000001,14.100000000000001
40,15.18,16.6016,14.100000000000001,14.100000000000001
41,14.14,15.879199999999999,14.100000000000001,14.100000000000001
42,15.04,16.0672,14.100000000000001,14.100000000000001
43,14.64,15.8232,14.100000000000001,14.100000000000001
44,14.0,15.8824,14.0,14.0
45,15.2,16.053600000000003,14.0,14.0
46,14.74,16.098399999999998,14.0,14.0
47,14.180000000000001,15.793600000000001,14.0,14.0
48,15.0,16.011999999999997,14.0,14.0
49,14.42,15.783999999999999,14.0,14.0
50,14.0,16.0352,14.0,14.0
51,14.68,15.908800000000001,14.0,14.0
52,14.0,15.9536,14.0,14.0
53,13.98,16.1176,13.98,13.98
54,15.02,15.8456,13.98,13.98
55,14.68,15.805600000000002,13.98,13.98
56,15.06,15.8128,13.98,13.98
57,14.260000000000002,15.832800000000002,13.98,13.98
58,14.2,15.776800000000001,13.98,13.98
59,14.0,15.997599999999998,13.98,13.98
60,14.16,15.852,13.98,13.98
61,14.28,15.874400000000001,13.98,13.98
62,14.74,15.864799999999997,13.98,13.98
63,15.02,15.892000000000001,13.98,13.98
64,14.74,16.032,13.98,13.98
65,14.58,15.821599999999998,13.98,13.98
66,14.12,15.7152,13.98,13.98
67,14.260000000000002,15.6448,13.98,13.98
68,14.239999999999998,15.7408,13.98,13.98
69,14.28,15.714400000000001,13.98,13.98
70,14.719999999999999,15.931999999999999,13.98,13.98
71,14.0,15.8896,13.98,13.98
72,15.04,16.0688,13.98,13.98
73,14.58,15.921599999999998,13.98,13.98
74,14.220000000000002,15.776000000000002,13.98,13.98
75,15.04,16.0336,13.98,13.98
76,13.98,15.8224,13.98,13.98
77,14.64,15.88,13.98,13.98
78,14.399999999999999,15.748000000000001,13.98,13.98
79,13.98,15.744000000000002,13.98,13.98
80,14.3,15.864,13.98,13.98
81,14.060000000000002,15.7392,13.98,13.98
82,13.98,15.719199999999999,13.98,13.98
83,14.62,15.8224,13.98,13.98
84,14.74,15.7344,13.98,13.98
85,12.54,15.6176,12.54,12.54
86,14.719999999999999,15.9248,12.54,12.54
87,14.68,15.8648,12.54,12.54
88,14.74,15.921600000000002,12.54,12.54
89,14.020000000000001,15.933600000000002,12.54,12.54
90,14.42,15.996000000000002,12.54,12.54
91,13.5,15.812000000000001,12.54,12.54
92,14.6,16.1624,12.54,12.54
93,14.0,15.6448,12.54,12.54
94,14.0,15.748,12.54,12.54
95,14.079999999999998,15.844,12.54,12.54
96,14.28,15.668800000000001,12.54,12.54
97,14.0,15.544,12.54,12.54
98,14.0,16.0384,12.54,12.54
99,14.060000000000002,15.8168,12.54,12.54
100,14.16,15.6752,12.54,12.54
101,14.28,15.816799999999999,12.54,12.54
102,14.0,15.905600000000002,12.54,12.54
103,14.0,15.7784,12.54,12.54
104,14.0,15.9656,12.54,12.54
105,14.42,15.909600000000001,12.54,12.54
106,14.0,15.9728,12.54,12.54
107,14.42,15.8224,12.54,12.54
108,14.2,15.711200000000002,12.54,12.54
109,14.340000000000002,15.445599999999999,12.54,12.54
110,15.0,15.874400000000001,12.54,12.54
111,14.060000000000002,15.769599999999999,12.54,12.54
112,14.66,15.800799999999999,12.54,12.54
