step,time,phase_name,qpos_pelvis_tx,qpos_pelvis_ty,qpos_pelvis_tilt,qpos_hip_flexion_r,qpos_knee_r_translation1,qpos_knee_r_translation2,qpos_knee_angle_r,qpos_ankle_angle_r,qpos_rect_fem_r_rect_fem_r-P3_x,qpos_rect_fem_r_rect_fem_r-P3_y,qpos_vasti_r_vas_int_r-P4_x,qpos_vasti_r_vas_int_r-P4_y,qpos_vasti_r_vas_int_r-P3_y,qpos_vasti_r_vas_int_r-P3_z,qpos_gastroc_r_med_gas_r-P2_x,qpos_gastroc_r_med_gas_r-P2_y,qpos_gastroc_r_med_gas_r-P2_z,qpos_hip_flexion_l,qpos_knee_l_translation1,qpos_knee_l_translation2,qpos_knee_angle_l,qpos_ankle_angle_l,qpos_rect_fem_l_rect_fem_l-P3_x,qpos_rect_fem_l_rect_fem_l-P3_y,qpos_vasti_l_vas_int_l-P4_x,qpos_vasti_l_vas_int_l-P4_y,qpos_vasti_l_vas_int_l-P3_y,qpos_vasti_l_vas_int_l-P3_z,qpos_gastroc_l_med_gas_l-P2_x,qpos_gastroc_l_med_gas_l-P2_y,qpos_gastroc_l_med_gas_l-P2_z,qpos_iliopsoas_r_psoas_r-P3_x,qpos_iliopsoas_r_psoas_r-P3_y,qpos_iliopsoas_r_psoas_r-P3_z,qpos_iliopsoas_l_psoas_l-P3_x,qpos_iliopsoas_l_psoas_l-P3_y,qpos_iliopsoas_l_psoas_l-P3_z,qvel_dof_0,qvel_dof_1,qvel_dof_2,qvel_dof_3,qvel_dof_4,qvel_dof_5,qvel_dof_6,qvel_dof_7,qvel_dof_8,qvel_dof_9,qvel_dof_10,qvel_dof_11,qvel_dof_12,qvel_dof_13,qvel_dof_14,qvel_dof_15,qvel_dof_16,qvel_dof_17,qvel_dof_18,qvel_dof_19,qvel_dof_20,qvel_dof_21,qvel_dof_22,qvel_dof_23,qvel_dof_24,qvel_dof_25,qvel_dof_26,qvel_dof_27,qvel_dof_28,qvel_dof_29,qvel_dof_30,qvel_dof_31,qvel_dof_32,qvel_dof_33,qvel_dof_34,qvel_dof_35,qvel_dof_36,com_x,com_y,com_z,cop_x,cop_y,cop_z,grf_x,grf_y,grf_z
0,0.005,Standing,-0.0043389024538703115,0.9486327356667364,-0.01173067155227659,0.04256442870171986,-0.003394931411220989,-0.3958572822937525,-0.05295608714439742,0.027985674204413946,0.060541531133206865,0.020637632899274488,0.05442349523198071,0.02501433890648313,-0.2275313581879033,0.026240879204103635,-0.02884742051133235,-0.4013104210109779,-0.025571087915385773,0.051426865422551364,-0.0033166763965421634,-0.39591418370013026,-0.07214617842596101,0.03975555393576338,0.059864691756138094,0.020818493843689556,0.0536855434183873,0.025104683366856912,-0.22902660266675762,-0.02606394624223401,-0.028744454908050478,-0.4012402127245907,0.02555339462924799,-0.010073394122063156,-0.042219297360513434,-0.040384508349413734,0.052989723453629706,-0.04104406815243209,-0.08052254933380827,-0.8677804907740623,-0.27345286665271157,-2.346134310455318,8.512885740343972,0.048813717755802205,-0.031456458750499364,-10.591217428879483,5.597134840882789,-0.4096937733586289,0.06352657985489721,-0.4093009536038585,0.05086778129662548,-0.826271637580662,-0.09782415917927338,0.06051589773352958,0.03791579780442223,0.009782416922845408,10.285373084510272,0.06446472069156726,-0.04283674002605618,-14.4292356851922,7.951110787152676,-0.5450616487723826,0.0996987687379108,-0.5568913163225406,0.06893667337138233,-1.1253205333515253,0.1332107515531974,0.08110901838990457,0.051957455081860185,-0.01332107415040168,-2.014678824412631,-2.6838594721026867,8.023098330117254,-5.722055309274059,-2.448813630486418,-0.004509866761654548,-0.09570044520114983,-0.00019313370727725945,0.9717573621916887,nan,nan,nan,nan,nan,nan
1,0.01,Standing,-0.009020266367780777,0.9480064517812122,-0.024388157460779845,0.0777916924057826,-0.0028002597828633022,-0.3960031854015741,-0.06840670038463115,-0.38766034281992795,0.05916688548115478,0.02099414771797661,0.05283036557602103,0.027472026904270024,-0.22874060506851693,0.026000775174289226,-0.02754398397287599,-0.4019260775946158,-0.025128741857804584,0.09891299062737588,-0.0025536155571581334,-0.3961866631738929,-0.11189256070526667,-0.4072064361897564,0.057557120256728427,0.021464674570079657,0.050997195066186336,0.027886130427261426,-0.2321862941911789,-0.025585937683636956,-0.027322003871439193,-0.40177589664906443,0.025076299485622167,-0.022273088528400847,-0.05877998443536821,0.009703452360013853,0.01760625416609226,-0.056077669965469194,-0.08050215694931752,-0.9362727827820931,-0.125256777104839,-2.5314971817006513,7.045452740812547,0.11893432567153739,-0.02918062156431956,-3.090122648046747,-83.12920340486838,-0.27492913041041783,0.07130296374042416,-0.3186259311919364,0.4915375995573791,-0.24184937612272617,-0.04802080596288191,0.26068730769127185,-0.12313131672757643,0.0884692115162379,9.497225040964905,0.15261216787680604,-0.054495894752531145,-7.949276455861131,-89.39239802510396,-0.4615142998819337,0.12923614527802008,-0.5376696704401928,0.5562894120809027,-0.6319383048842546,0.09560171171941112,0.28449020732225727,-0.10713678489474916,-0.095419028725165,-2.4399388812675378,-3.3121374149709535,10.017592141885517,-7.076693857507489,-3.00672036260742,0.004078476898150921,-0.09569319194937176,-0.00019424351964673062,0.9715787480999272,nan,nan,nan,nan,nan,nan
2,0.015,Standing,-0.013701654013265025,0.9460932677306688,-0.03661003649963514,0.12426015695139939,-0.002713732670579239,-0.3959742347125648,-0.1244294656540505,-0.4859331042773118,0.05693689759374633,0.02106187796604887,0.05053171343725391,0.028884484947343317,-0.23337628941040453,0.025391975144767796,-0.02662844420380047,-0.4020418182591111,-0.02486154850353912,0.1536772590620632,-0.002328290911682256,-0.3962247052922374,-0.17915325469709442,-0.5552539933065928,0.054997085281818736,0.02184478660872982,0.04799807949134881,0.03003524871286278,-0.23781709577269436,-0.02482997056011765,-0.026358631687570213,-0.40184914243145753,0.024791458404451863,-0.031618264209016644,-0.07182740038087361,0.05042499093739949,-0.010685929612044863,-0.06782131229069435,-0.08039486367533637,-0.9362775290968498,-0.3826368101086799,-2.4443758077710585,9.293692909123358,0.017305422456812644,0.005790137801855569,-11.20455305388387,-19.65455229147677,-0.4459975774816899,0.013546049614451688,-0.4597304277534231,0.2824916086146586,-0.9271368683775212,-0.12176000590428623,0.18310795381510345,-0.02314813289906459,0.0534386708530927,10.952853686937466,0.04506492909517548,-0.007608423668899834,-13.45213879836555,-29.609511423367266,-0.5120069949819386,0.07602240773003316,-0.5998231149675056,0.4298236571202709,-1.1261603163030913,0.15119342470386143,0.1926744367737959,-0.01464915647861706,-0.05696821623406114,-1.8690351361231587,-2.6094831891010806,8.144307715477126,-5.658436755627425,-2.3487284650450313,0.021458654796229513,-0.0959188009077108,-0.0001956013902301583,0.9712116579640554,nan,nan,nan,nan,nan,nan
3,0.02,Standing,-0.016437998724837605,0.9437555323307467,-0.043521658314527666,0.15778683451106154,-0.002854370093551326,-0.3958261104961755,-0.19389406092196138,-0.2869005194140597,0.05467220407754824,0.021140862677020044,0.047697101089410734,0.03125698048230378,-0.23934060288243839,0.02457761251037954,-0.02602524305662166,-0.40188694089244803,-0.024708057437943624,0.19352669809891307,-0.002369056697709037,-0.396126569885078,-0.2547664674955429,-0.4156760709455285,0.05259954977070125,0.022093133594005367,0.044673116521355714,0.0329578232725959,-0.24438236264951504,-0.023922365052753285,-0.025735094928034028,-0.40166523696946776,0.02462987127367618,-0.03673063539852713,-0.07959719571225096,0.07536973030890096,-0.02761918785070442,-0.07500310172436142,-0.08036419133743176,-0.5472689423145163,-0.4675470799844283,-1.3823243629785056,6.705335511932432,-0.028127484594417454,0.029624843277859282,-13.892919053582176,39.806516972650414,-0.4529387032396176,0.015796942194235226,-0.566922469568636,0.47449910699209197,-1.1928626944067702,-0.162872526877651,0.12064022943576215,0.030975473332617125,0.030698213119099326,7.969887807369975,-0.008153157205356212,0.019627081431884276,-15.122642559689695,27.915584472212842,-0.4795071022234972,0.04966939705510938,-0.6649925939986187,0.584514911946625,-1.3130533753641365,0.18152110147287293,0.12470735190723709,0.036781092397953054,-0.03231742615513674,-1.022474237902097,-1.5539590662754699,4.988947874300292,-3.3866516477319113,-1.436357886733414,0.006134467580919994,-0.09599343441748243,-0.00019661828803308045,0.9704780491737642,nan,nan,nan,nan,nan,nan
4,0.025,Standing,-0.017331505207105063,0.9430615869221128,-0.04520230264053738,0.16451192426007888,-0.0028201186880217693,-0.39561738042097966,-0.21623089559899084,-0.17816188138738998,0.05362588542288012,0.02122606038928423,0.04580594294826171,0.0341218485338593,-0.2416011053935955,0.02418672379832261,-0.025226431882654225,-0.40213927578914926,-0.024337109831067766,0.21029082859185866,-0.002241774599689367,-0.396017980878515,-0.2959796465840041,-0.3184506843077717,0.05104844437297331,0.022331334321269037,0.04204924280844935,0.035816458903361825,-0.24823731234222235,-0.023343573564925762,-0.02506428523402148,-0.401745023580179,0.024300438549320576,-0.03909366630968283,-0.08394133784961315,0.08948940694556316,-0.03701491736600875,-0.07926661006289244,-0.0804152574878616,-0.17870129645349164,-0.1387890817267754,-0.3361288652019432,1.3450179498034691,0.006850281105911377,0.04174601503916712,-4.467366935405893,21.747727605333942,-0.2092637309336246,0.017039542452837536,-0.37823162822980566,0.5729736103111052,-0.45210050223142406,-0.07817774241138564,0.15976223479348672,-0.05046697934024134,0.07418952137517178,3.3528260985891185,0.02545641960393398,0.021717801312599927,-8.242635817692246,19.445077327551363,-0.3102210795455874,0.04764014545273397,-0.5247747425812731,0.5717271261531842,-0.770989938541462,0.11575829756550449,0.1341619388025095,-0.015957322142242374,-0.0658865448711208,-0.4726061822311385,-0.8688284274724378,2.8239353273324412,-1.879145903060866,-0.8527016677062047,-0.010213230085968191,-0.09606564724555301,-0.00019713134381008437,0.9694932693759412,nan,nan,nan,nan,nan,nan
5,0.030000000000000002,Standing,-0.01820538258883958,0.9434258299261757,-0.046166706503038196,0.16946474641790177,-0.002675758625318323,-0.39548347160315583,-0.22962427343386876,-0.12035127481489272,0.052631725225247734,0.02103957436358524,0.04466831986207554,0.03536029019280105,-0.24300466280905791,0.023971847498813377,-0.024354493657881483,-0.40246725145660067,-0.023891294166421505,0.22311449096387534,-0.0020012916848790568,-0.3959887554042829,-0.3265175240233642,-0.2525669663332241,0.049715015729077945,0.022432627291299807,0.04021424984594548,0.037217170645840486,-0.2511278084307996,-0.022945591444506874,-0.02443895136061809,-0.4018697122572447,0.023913363954113538,-0.04017213043299764,-0.08622899550132027,0.09534706020898558,-0.04173677684746507,-0.0816665576612962,-0.0804895708778648,-0.17477547634690355,0.07284860081258704,-0.19288077250016308,0.9905644315645786,0.028872012540689242,0.026781763564765484,-2.6786755669755835,11.562121314499453,-0.1988320395264762,-0.03729720513979839,-0.22752461723723272,0.24768833178834948,-0.2807114830924817,-0.04297525990184663,0.17438764495454825,-0.06559513349028268,0.08916313292925232,2.5647324744033373,0.04809658296206207,0.0058450948464164425,-6.107575487872017,13.176743594909514,-0.266685728779073,0.020258594006154127,-0.36699859250077427,0.2801423484957323,-0.5780992177154589,0.07959642408377776,0.12506677468067792,-0.02493773541314499,-0.07741491904140729,-0.21569282466296258,-0.45753153034142396,1.1715306526844824,-0.9443718962912624,-0.47998951968075,-0.014862678000640221,-0.09636263321154298,-0.0001975153229347149,0.9693795467533362,nan,nan,nan,nan,nan,nan
6,0.035,Standing,-0.019117345636356982,0.9449246103930581,-0.04658310433961763,0.17304250585733486,-0.0025161823334119396,-0.3953491654701967,-0.23575246182451154,-0.10244211100440612,0.05177660977623488,0.020644670864798837,0.04394111387321642,0.0360362460848972,-0.24370852924221506,0.023864846360303515,-0.02366856821491435,-0.40272264790155365,-0.023514196696423212,0.2328342691291323,-0.0017456862584347538,-0.3959579583626618,-0.34787606142412053,-0.2125378304553877,0.04858457016305643,0.02234363596045157,0.038700083584898584,0.03832113725586579,-0.25317212899807046,-0.022659143588877072,-0.0240062393863322,-0.4019450918256022,0.023574573579642304,-0.04055207721495155,-0.08731812947565494,0.09546355495900789,-0.04323474547518153,-0.0831134606811433,-0.08066362783136481,-0.18239260950348016,0.2997560933764763,-0.08327956731588773,0.7155518878866158,0.03191525838127666,0.026861226591823453,-1.2256376781285574,3.5818327620973207,-0.1710230898025708,-0.07898069975728067,-0.14544119777182435,0.13519117841923062,-0.14077328663142766,-0.021400227701972675,0.13718508859342632,-0.051079288990592026,0.07541949399965854,1.9439556330513923,0.05112108528886059,0.0061594083242271,-4.271707480151271,8.00582717556728,-0.22608911320430278,-0.017798266169647466,-0.30283325220937923,0.2207933220050616,-0.4088641134541711,0.05728957112596014,0.08654239485717777,-0.015075913671496107,-0.06775807489424686,-0.07598935639078147,-0.21782679486693424,0.02329895000446336,-0.2995937255432932,-0.28938060396941917,-0.034811390700001596,-0.09672707142238993,-0.00019784156452746097,0.970139065856713,nan,nan,nan,nan,nan,nan
7,0.04,Standing,-0.019862205245406023,0.9472844888940342,-0.045909337916790756,0.17413455321010876,-0.0023916393379534665,-0.39522375023667494,-0.23705759639132734,-0.104453507435596,0.051069738700797875,0.02008400224362105,0.04350083714118803,0.03643313883979812,-0.24393526662815718,0.023825028821436087,-0.02331942910995168,-0.4028340879325353,-0.023299409437659718,0.2394857202705797,-0.0015125964611647454,-0.3959252923784118,-0.36325808555970085,-0.18918334618188337,0.04759869007874874,0.022070287957812913,0.03751030408495552,0.03906581295384456,-0.2546404733737158,-0.022454277393750065,-0.023810187786948198,-0.4019301985457902,0.023350216756102774,-0.04038786062688867,-0.08760622780035032,0.09321720301337254,-0.04285619608849931,-0.08395674802683936,-0.08089222821350082,-0.14897192180980795,0.4719757001952156,0.13475328456537497,0.21840947055478277,0.02490859909169464,0.025083046704355762,-0.26102691336316275,-0.40227928623797826,-0.14137421508740158,-0.11213372423555704,-0.08805534640567825,0.07937855098018365,-0.04534747718842516,-0.007963507773485739,0.0698278209925347,-0.022288006196327564,0.042957451752698925,1.3302902282894817,0.046617959454001684,0.006533196849997824,-3.0764048271160656,4.670896854700867,-0.1971760168615377,-0.05466960052773161,-0.23795589998861277,0.14893513959575344,-0.29366887512907075,0.040973239025401544,0.039210319876800945,0.002978655962390145,-0.044871364707905814,0.032843317612575446,-0.05761966493907633,-0.44927038912707074,0.0757098773364433,-0.16865746913921342,-0.045720076427203035,-0.0971826131998555,-0.00019820009239404914,0.9718772054964021,nan,nan,nan,nan,nan,nan
8,0.045,Standing,-0.0202257498870395,0.9501843797843418,-0.04361104746606252,0.17223283056590052,-0.002306571679344507,-0.3951320158577574,-0.23696990703010387,-0.1093139748868227,0.05044736752150175,0.019410159143457856,0.04322733572298297,0.036655789096223586,-0.24398122488111065,0.023812276314390847,-0.023257982489195042,-0.4028180819498066,-0.023236255427707374,0.24269558601413183,-0.0013158416004452342,-0.39589386021351386,-0.374819802207794,-0.17504459574723089,0.046725002050659006,0.021654282265246284,0.03654003897669171,0.03960854823501374,-0.2557235885027403,-0.022300965338856855,-0.02381129083930162,-0.4018367819755971,0.02324946326761841,-0.03974501405862225,-0.08737376789965046,0.09090004552581538,-0.04156806885299374,-0.08436466895212884,-0.08111662981926565,-0.07270892832669548,0.5799781780615261,0.4596580901456465,-0.3803445288416474,0.01701353172179189,0.018346875783505946,0.017537872244693664,-0.9720934902453405,-0.12447423585922465,-0.13476862003263876,-0.05470028364101184,0.04453005128509374,-0.009191650590696009,-0.002550501409048024,0.01228932415132706,0.00320119654573223,0.01263080199046844,0.6419731487104243,0.03935097214390226,0.0062864329795897815,-2.3123433296186215,2.8277500869304992,-0.17473760561794688,-0.08320113851332593,-0.19405302165276211,0.10854705623383684,-0.21662302580489826,0.03066241097864212,-0.00022061047068445278,0.018683314038629453,-0.020150697696872735,0.12856931365328444,0.046491980139972244,-0.46343149751143325,0.25762544710111507,-0.08158418505789464,-0.044880321152966286,-0.09770048626057759,-0.00019862801357435747,0.9743028206714677,nan,nan,nan,nan,nan,nan
9,0.049999999999999996,Standing,-0.020360001088925352,0.9534203068639429,-0.0401463225580029,0.16941161949772587,-0.0022368593058356735,-0.3950750320482141,-0.2383493494669737,-0.11460489296934995,0.04983285591455984,0.018701548064352702,0.042974837491880635,0.03683240902930479,-0.2440934909528569,0.023792334509815098,-0.023354099893150963,-0.402721502588331,-0.02326791127106059,0.24413550613891785,-0.0011490782428441775,-0.39588092954299264,-0.38361490748975796,-0.17475368382111162,0.0459334334442539,0.021143185039634103,0.035729686737766615,0.040022096836745506,-0.25652155562889795,-0.022184822998985342,-0.02393511989250928,-0.4016995606689752,0.023244084537961247,-0.038946303982681216,-0.08684698329304189,0.08856125343031054,-0.039955171965387754,-0.08445337099344072,-0.08130167184522241,-0.026850240377170827,0.6471854159202148,0.6929449816119242,-0.5642422136349303,0.013942474701766705,0.011396761908661544,-0.275888487373966,-1.0581836165054495,-0.12290232138838163,-0.14172221582103117,-0.05049964622046644,0.03532398661624092,-0.022453214349248386,-0.003988360915149661,-0.019223480791183765,0.019315872295120117,-0.006331168670643119,0.2879840249572046,0.033352671520211354,0.0025861341042392808,-1.7590210563927977,0.05818238522385277,-0.15831372128102164,-0.10221944512243586,-0.16207044778501917,0.08270972034635365,-0.159593425231529,0.023228467974302367,-0.024765810641531643,0.027444261324376332,-0.001075745931433253,0.15974201518820655,0.10535692132171297,-0.4677584191009667,0.3225793775211962,-0.017740408262375065,-0.037008405191353,-0.09822877071491141,-0.00019912354063043004,0.9770770690532061,nan,nan,nan,nan,nan,nan
