generation,min_cost,mean_cost,best_cost,simulation_time
78,14.340000000000002,15.279200000000001,12.9,12.9
79,14.399999999999999,15.4256,12.9,12.9
80,14.5,15.3216,12.9,12.9
81,14.260000000000002,15.2872,12.9,12.9
82,14.5,15.616800000000001,12.9,12.9
83,14.239999999999998,15.389599999999998,12.9,12.9
84,14.379999999999999,15.1832,12.9,12.9
85,14.42,15.600800000000001,12.9,12.9
86,14.48,15.4344,12.9,12.9
87,14.42,15.6832,12.9,12.9
88,14.379999999999999,15.2928,12.9,12.9
89,14.44,15.291999999999998,12.9,12.9
90,14.0,14.9824,12.9,12.9
91,14.379999999999999,15.324799999999998,12.9,12.9
92,14.060000000000002,15.012000000000002,12.9,12.9
93,14.42,15.2704,12.9,12.9
94,14.3,15.3568,12.9,12.9
95,14.42,15.101600000000001,12.9,12.9
96,14.44,15.421599999999998,12.9,12.9
97,14.060000000000002,15.088000000000001,12.9,12.9
98,14.260000000000002,15.188000000000002,12.9,12.9
99,14.399999999999999,15.2432,12.9,12.9
100,14.220000000000002,15.159199999999998,12.9,12.9
101,14.32,15.092,12.9,12.9
102,14.239999999999998,15.008,12.9,12.9
103,14.48,15.010399999999999,12.9,12.9
104,14.260000000000002,14.978399999999999,12.9,12.9
105,14.28,15.008799999999999,12.9,12.9
106,14.399999999999999,15.012,12.9,12.9
107,14.260000000000002,15.088000000000001,12.9,12.9
108,14.36,15.0424,12.9,12.9
109,14.36,15.039200000000001,12.9,12.9
110,14.36,15.1832,12.9,12.9
111,14.32,15.090399999999999,12.9,12.9
112,14.48,15.175999999999998,12.9,12.9
113,14.48,15.4256,12.9,12.9
114,14.379999999999999,15.152000000000001,12.9,12.9
115,14.2,15.1416,12.9,12.9
116,14.100000000000001,15.2104,12.9,12.9
117,14.220000000000002,15.163999999999998,12.9,12.9
118,14.12,14.873600000000001,12.9,12.9
119,13.36,14.8368,12.9,12.9
120,14.020000000000001,14.859200000000001,12.9,12.9
121,13.22,15.112,12.9,12.9
122,14.3,15.1144,12.9,12.9
123,13.959999999999999,15.076,12.9,12.9
124,14.28,14.9536,12.9,12.9
125,14.100000000000001,15.0232,12.9,12.9
126,14.48,15.264799999999997,12.9,12.9
127,14.020000000000001,15.0376,12.9,12.9
128,13.780000000000001,14.956799999999998,12.9,12.9
129,14.340000000000002,14.9904,12.9,12.9
130,14.12,14.836000000000002,12.9,12.9
131,14.42,15.0184,12.9,12.9
132,14.36,15.137599999999997,12.9,12.9
133,14.379999999999999,15.036800000000001,12.9,12.9
134,14.379999999999999,14.8928,12.9,12.9
135,14.12,15.0712,12.9,12.9
136,12.84,14.739200000000004,12.84,12.84
137,14.340000000000002,14.954399999999998,12.84,12.84
138,14.239999999999998,14.931199999999999,12.84,12.84
139,14.32,14.871199999999998,12.84,12.84
140,14.079999999999998,14.9104,12.84,12.84
141,14.16,15.0496,12.84,12.84
142,14.32,15.021600000000001,12.84,12.84
143,14.48,14.9576,12.84,12.84
144,14.379999999999999,14.777600000000001,12.84,12.84
145,14.399999999999999,14.819199999999999,12.84,12.84
146,14.399999999999999,14.9504,12.84,12.84
147,14.239999999999998,15.0472,12.84,12.84
148,14.379999999999999,14.9408,12.84,12.84
149,14.399999999999999,14.9832,12.84,12.84
150,14.399999999999999,15.123199999999999,12.84,12.84
151,14.340000000000002,14.9768,12.84,12.84
152,14.399999999999999,15.137600000000003,12.84,12.84
153,14.379999999999999,15.095199999999998,12.84,12.84
154,14.379999999999999,14.863199999999999,12.84,12.84
155,14.36,14.7344,12.84,12.84
156,13.18,15.111200000000002,12.84,12.84
157,14.399999999999999,15.2744,12.84,12.84
158,14.399999999999999,15.281600000000001,12.84,12.84
159,14.379999999999999,14.814400000000001,12.84,12.84
160,14.44,15.011199999999999,12.84,12.84
161,14.260000000000002,14.9504,12.84,12.84
162,14.12,14.711999999999998,12.84,12.84
163,14.379999999999999,15.1224,12.84,12.84
164,13.940000000000001,14.6416,12.84,12.84
165,13.639999999999999,14.963200000000002,12.84,12.84
166,13.759999999999998,15.163999999999998,12.84,12.84
167,13.799999999999999,15.087200000000003,12.84,12.84
168,13.599999999999998,14.836799999999998,12.84,12.84
169,13.260000000000002,14.766399999999999,12.84,12.84
170,13.399999999999999,14.799999999999997,12.84,12.84
171,14.060000000000002,14.8472,12.84,12.84
172,13.799999999999999,14.870400000000002,12.84,12.84
173,13.06,14.888799999999998,12.84,12.84
174,14.3,14.939199999999998,12.84,12.84
175,13.100000000000001,15.039200000000001,12.84,12.84
176,13.759999999999998,14.798399999999999,12.84,12.84
177,13.439999999999998,14.8256,12.84,12.84
178,13.639999999999999,14.826400000000001,12.84,12.84
179,13.36,14.881599999999999,12.84,12.84
180,13.940000000000001,15.2376,12.84,12.84
181,14.100000000000001,15.1808,12.84,12.84
182,14.04,15.159199999999998,12.84,12.84
183,14.559999999999999,15.0576,12.84,12.84
184,13.46,15.012,12.84,12.84
185,13.959999999999999,15.020000000000003,12.84,12.84
186,13.120000000000001,14.918399999999998,12.84,12.84
187,13.239999999999998,14.8368,12.84,12.84
188,12.059999999999999,14.632,12.059999999999999,12.059999999999999
189,12.48,14.6784,12.059999999999999,12.059999999999999
190,13.38,14.8928,12.059999999999999,12.059999999999999
191,13.02,14.7424,12.059999999999999,12.059999999999999
192,14.020000000000001,15.0832,12.059999999999999,12.059999999999999
193,11.280000000000001,14.749600000000001,11.280000000000001,11.280000000000001
194,13.279999999999998,14.86,11.280000000000001,11.280000000000001
195,13.100000000000001,14.770400000000002,11.280000000000001,11.280000000000001
196,13.700000000000001,14.5944,11.280000000000001,11.280000000000001
197,14.079999999999998,14.9488,11.280000000000001,11.280000000000001
198,12.1,14.8288,11.280000000000001,11.280000000000001
199,13.799999999999999,14.7304,11.280000000000001,11.280000000000001
200,12.74,14.640800000000002,11.280000000000001,11.280000000000001
201,12.74,14.6592,11.280000000000001,11.280000000000001
202,13.799999999999999,15.0096,11.280000000000001,11.280000000000001
203,13.719999999999999,15.26,11.280000000000001,11.280000000000001
204,13.18,15.008,11.280000000000001,11.280000000000001
205,13.100000000000001,14.9032,11.280000000000001,11.280000000000001
206,12.76,14.626399999999999,11.280000000000001,11.280000000000001
207,12.14,14.6536,11.280000000000001,11.280000000000001
208,13.580000000000002,14.894399999999997,11.280000000000001,11.280000000000001
209,13.68,14.5976,11.280000000000001,11.280000000000001
210,13.620000000000001,14.696800000000001,11.280000000000001,11.280000000000001
211,13.06,14.8512,11.280000000000001,11.280000000000001
212,13.620000000000001,15.0056,11.280000000000001,11.280000000000001
213,13.3,14.948,11.280000000000001,11.280000000000001
214,13.279999999999998,14.684,11.280000000000001,11.280000000000001
215,13.759999999999998,14.847199999999997,11.280000000000001,11.280000000000001
216,13.66,14.861600000000001,11.280000000000001,11.280000000000001
217,13.580000000000002,15.0352,11.280000000000001,11.280000000000001
218,12.32,14.7552,11.280000000000001,11.280000000000001
219,13.5,14.783999999999999,11.280000000000001,11.280000000000001
220,13.66,14.684800000000001,11.280000000000001,11.280000000000001
221,13.599999999999998,14.9768,11.280000000000001,11.280000000000001
222,13.36,14.968800000000002,11.280000000000001,11.280000000000001
223,13.3,14.604000000000001,11.280000000000001,11.280000000000001
224,12.620000000000001,14.928799999999999,11.280000000000001,11.280000000000001
225,13.66,15.0,11.280000000000001,11.280000000000001
226,12.88,14.7992,11.280000000000001,11.280000000000001
227,13.439999999999998,14.7336,11.280000000000001,11.280000000000001
228,13.06,14.735199999999997,11.280000000000001,11.280000000000001
229,13.040000000000001,15.119999999999997,11.280000000000001,11.280000000000001
230,13.18,15.0456,11.280000000000001,11.280000000000001
231,13.479999999999999,14.566400000000002,11.280000000000001,11.280000000000001
232,13.14,14.719200000000003,11.280000000000001,11.280000000000001
233,13.279999999999998,14.815199999999999,11.280000000000001,11.280000000000001
234,13.040000000000001,14.6752,11.280000000000001,11.280000000000001
235,13.18,14.7224,11.280000000000001,11.280000000000001
236,13.38,14.8464,11.280000000000001,11.280000000000001
237,13.439999999999998,14.792800000000002,11.280000000000001,11.280000000000001
238,13.08,14.271199999999999,11.280000000000001,11.280000000000001
239,13.18,14.8104,11.280000000000001,11.280000000000001
240,13.100000000000001,14.9656,11.280000000000001,11.280000000000001
241,12.72,14.3696,11.280000000000001,11.280000000000001
242,13.46,14.7704,11.280000000000001,11.280000000000001
243,13.279999999999998,14.436,11.280000000000001,11.280000000000001
244,13.260000000000002,14.602400000000003,11.280000000000001,11.280000000000001
245,13.18,14.5928,11.280000000000001,11.280000000000001
246,13.18,14.7416,11.280000000000001,11.280000000000001
247,13.100000000000001,14.548799999999998,11.280000000000001,11.280000000000001
248,12.780000000000001,14.418399999999998,11.280000000000001,11.280000000000001
249,13.18,14.716800000000001,11.280000000000001,11.280000000000001
250,12.76,14.6264,11.280000000000001,11.280000000000001
251,13.18,14.746400000000001,11.280000000000001,11.280000000000001
252,13.18,14.704799999999999,11.280000000000001,11.280000000000001
253,12.76,14.9168,11.280000000000001,11.280000000000001
254,13.18,14.6736,11.280000000000001,11.280000000000001
255,13.100000000000001,14.628,11.280000000000001,11.280000000000001
256,13.18,14.700800000000001,11.280000000000001,11.280000000000001
257,13.18,14.684799999999997,11.280000000000001,11.280000000000001
258,12.72,14.4944,11.280000000000001,11.280000000000001
259,13.040000000000001,14.991999999999997,11.280000000000001,11.280000000000001
260,13.18,14.599199999999998,11.280000000000001,11.280000000000001
261,12.9,14.3504,11.280000000000001,11.280000000000001
262,13.120000000000001,14.499999999999998,11.280000000000001,11.280000000000001
263,13.06,14.583200000000001,11.280000000000001,11.280000000000001
264,13.08,14.761600000000001,11.280000000000001,11.280000000000001
265,13.18,14.355200000000002,11.280000000000001,11.280000000000001
266,12.98,14.4312,11.280000000000001,11.280000000000001
267,13.06,14.3192,11.280000000000001,11.280000000000001
268,13.06,14.692800000000002,11.280000000000001,11.280000000000001
269,13.040000000000001,14.581599999999998,11.280000000000001,11.280000000000001
270,12.74,14.3568,11.280000000000001,11.280000000000001
271,13.02,14.3912,11.280000000000001,11.280000000000001
272,13.36,14.423200000000001,11.280000000000001,11.280000000000001
273,13.260000000000002,14.208799999999998,11.280000000000001,11.280000000000001
274,13.18,14.353599999999998,11.280000000000001,11.280000000000001
275,13.18,14.427200000000001,11.280000000000001,11.280000000000001
276,13.18,14.636,11.280000000000001,11.280000000000001
277,13.100000000000001,14.291199999999998,11.280000000000001,11.280000000000001
278,13.08,14.556799999999999,11.280000000000001,11.280000000000001
279,13.06,14.468,11.280000000000001,11.280000000000001
280,13.100000000000001,14.696800000000001,11.280000000000001,11.280000000000001
281,13.08,14.408,11.280000000000001,11.280000000000001
282,13.100000000000001,14.584000000000001,11.280000000000001,11.280000000000001
283,13.22,14.7408,11.280000000000001,11.280000000000001
284,13.18,15.031199999999998,11.280000000000001,11.280000000000001
285,13.040000000000001,14.437599999999998,11.280000000000001,11.280000000000001
286,12.940000000000001,14.844000000000001,11.280000000000001,11.280000000000001
287,13.18,14.766399999999999,11.280000000000001,11.280000000000001
288,13.540000000000001,14.1872,11.280000000000001,11.280000000000001
289,12.74,14.1024,11.280000000000001,11.280000000000001
290,13.120000000000001,14.686399999999999,11.280000000000001,11.280000000000001
291,12.96,14.172,11.280000000000001,11.280000000000001
292,12.8,14.3576,11.280000000000001,11.280000000000001
293,13.239999999999998,14.4192,11.280000000000001,11.280000000000001
294,13.02,14.395999999999999,11.280000000000001,11.280000000000001
295,12.74,14.149599999999998,11.280000000000001,11.280000000000001
296,13.239999999999998,14.708000000000002,11.280000000000001,11.280000000000001
297,12.92,14.187199999999997,11.280000000000001,11.280000000000001
298,13.02,14.152000000000001,11.280000000000001,11.280000000000001
299,13.08,14.216800000000001,11.280000000000001,11.280000000000001
300,13.260000000000002,14.7704,11.280000000000001,11.280000000000001
301,12.72,14.670399999999999,11.280000000000001,11.280000000000001
302,13.100000000000001,14.9048,11.280000000000001,11.280000000000001
303,13.34,15.095999999999998,11.280000000000001,11.280000000000001
304,12.9,14.3272,11.280000000000001,11.280000000000001
305,13.18,14.4728,11.280000000000001,11.280000000000001
306,13.159999999999998,14.0,11.280000000000001,11.280000000000001
307,12.74,14.52,11.280000000000001,11.280000000000001
308,13.0,14.238400000000002,11.280000000000001,11.280000000000001
309,13.279999999999998,14.268000000000002,11.280000000000001,11.280000000000001
310,13.3,14.3464,11.280000000000001,11.280000000000001
311,13.040000000000001,14.5504,11.280000000000001,11.280000000000001
312,13.14,14.4672,11.280000000000001,11.280000000000001
313,13.040000000000001,14.5048,11.280000000000001,11.280000000000001
314,13.06,14.561599999999999,11.280000000000001,11.280000000000001
315,13.040000000000001,14.283999999999999,11.280000000000001,11.280000000000001
316,13.18,14.419199999999998,11.280000000000001,11.280000000000001
317,13.040000000000001,13.9952,11.280000000000001,11.280000000000001
318,13.36,14.4968,11.280000000000001,11.280000000000001
319,13.36,14.2704,11.280000000000001,11.280000000000001
320,12.96,14.4704,11.280000000000001,11.280000000000001
321,13.14,14.205599999999999,11.280000000000001,11.280000000000001
322,13.2,14.2152,11.280000000000001,11.280000000000001
323,13.040000000000001,13.903200000000002,11.280000000000001,11.280000000000001
324,12.88,14.323200000000002,11.280000000000001,11.280000000000001
325,12.76,14.546399999999998,11.280000000000001,11.280000000000001
326,13.02,13.992799999999999,11.280000000000001,11.280000000000001
327,13.100000000000001,14.111199999999998,11.280000000000001,11.280000000000001
328,12.92,14.607999999999999,11.280000000000001,11.280000000000001
329,12.98,14.264000000000001,11.280000000000001,11.280000000000001
330,13.0,13.9816,11.280000000000001,11.280000000000001
331,13.120000000000001,14.163200000000003,11.280000000000001,11.280000000000001
332,13.100000000000001,14.2104,11.280000000000001,11.280000000000001
333,13.06,13.936000000000002,11.280000000000001,11.280000000000001
334,13.14,13.896,11.280000000000001,11.280000000000001
335,13.159999999999998,14.018400000000002,11.280000000000001,11.280000000000001
336,12.74,13.693600000000002,11.280000000000001,11.280000000000001
337,12.86,13.6888,11.280000000000001,11.280000000000001
338,13.38,14.4936,11.280000000000001,11.280000000000001
339,12.8,14.008799999999999,11.280000000000001,11.280000000000001
340,12.86,13.8488,11.280000000000001,11.280000000000001
341,13.02,13.8456,11.280000000000001,11.280000000000001
342,13.0,13.9104,11.280000000000001,11.280000000000001
343,12.8,13.992,11.280000000000001,11.280000000000001
344,12.98,13.911200000000001,11.280000000000001,11.280000000000001
345,12.9,13.8352,11.280000000000001,11.280000000000001
346,13.08,14.280800000000001,11.280000000000001,11.280000000000001
347,12.780000000000001,13.706399999999999,11.280000000000001,11.280000000000001
348,12.82,14.4712,11.280000000000001,11.280000000000001
349,12.940000000000001,13.941600000000001,11.280000000000001,11.280000000000001
350,12.72,14.519199999999998,11.280000000000001,11.280000000000001
351,12.780000000000001,13.7552,11.280000000000001,11.280000000000001
352,12.76,13.6176,11.280000000000001,11.280000000000001
353,12.76,14.208000000000002,11.280000000000001,11.280000000000001
354,13.02,14.006400000000001,11.280000000000001,11.280000000000001
355,12.76,13.714400000000001,11.280000000000001,11.280000000000001
356,12.96,13.856799999999998,11.280000000000001,11.280000000000001
357,13.08,14.027999999999999,11.280000000000001,11.280000000000001
358,12.74,13.697600000000001,11.280000000000001,11.280000000000001
359,12.84,14.050400000000002,11.280000000000001,11.280000000000001
360,12.82,13.788800000000002,11.280000000000001,11.280000000000001
361,12.8,13.596800000000004,11.280000000000001,11.280000000000001
362,12.84,13.914400000000002,11.280000000000001,11.280000000000001
363,12.86,13.995200000000002,11.280000000000001,11.280000000000001
364,12.92,14.337600000000002,11.280000000000001,11.280000000000001
365,12.780000000000001,14.0824,11.280000000000001,11.280000000000001
366,12.82,13.972800000000001,11.280000000000001,11.280000000000001
367,12.86,13.9104,11.280000000000001,11.280000000000001
368,12.76,13.9048,11.280000000000001,11.280000000000001
369,12.92,13.9472,11.280000000000001,11.280000000000001
370,13.18,13.8776,11.280000000000001,11.280000000000001
371,12.72,13.7176,11.280000000000001,11.280000000000001
372,12.780000000000001,13.7608,11.280000000000001,11.280000000000001
373,12.74,13.9488,11.280000000000001,11.280000000000001
374,12.780000000000001,13.7296,11.280000000000001,11.280000000000001
375,12.74,13.886400000000002,11.280000000000001,11.280000000000001
376,12.86,13.808799999999998,11.280000000000001,11.280000000000001
377,12.76,13.7904,11.280000000000001,11.280000000000001
378,12.98,13.977600000000002,11.280000000000001,11.280000000000001
379,12.76,14.072000000000001,11.280000000000001,11.280000000000001
380,12.76,14.261599999999998,11.280000000000001,11.280000000000001
381,12.86,13.705599999999999,11.280000000000001,11.280000000000001
382,12.780000000000001,13.726400000000002,11.280000000000001,11.280000000000001
383,12.74,13.716,11.280000000000001,11.280000000000001
384,12.8,13.948,11.280000000000001,11.280000000000001
385,12.86,14.2664,11.280000000000001,11.280000000000001
386,12.72,13.6472,11.280000000000001,11.280000000000001
387,12.940000000000001,13.7576,11.280000000000001,11.280000000000001
388,12.72,13.742400000000002,11.280000000000001,11.280000000000001
389,12.9,13.7592,11.280000000000001,11.280000000000001
390,12.72,13.7,11.280000000000001,11.280000000000001
391,12.96,13.933599999999998,11.280000000000001,11.280000000000001
392,12.72,13.934399999999998,11.280000000000001,11.280000000000001
393,12.780000000000001,13.7952,11.280000000000001,11.280000000000001
394,12.76,13.3824,11.280000000000001,11.280000000000001
395,12.76,13.8096,11.280000000000001,11.280000000000001
396,12.92,13.716,11.280000000000001,11.280000000000001
397,12.76,13.525600000000003,11.280000000000001,11.280000000000001
398,12.72,13.834399999999999,11.280000000000001,11.280000000000001
399,12.74,13.7592,11.280000000000001,11.280000000000001
400,12.82,13.8056,11.280000000000001,11.280000000000001
401,12.86,13.9584,11.280000000000001,11.280000000000001
402,12.74,13.9104,11.280000000000001,11.280000000000001
403,12.780000000000001,13.912799999999999,11.280000000000001,11.280000000000001
404,12.76,14.144,11.280000000000001,11.280000000000001
405,12.76,13.6568,11.280000000000001,11.280000000000001
406,12.8,13.8168,11.280000000000001,11.280000000000001
407,12.76,14.093600000000002,11.280000000000001,11.280000000000001
408,12.74,13.909600000000001,11.280000000000001,11.280000000000001
409,12.72,13.816799999999999,11.280000000000001,11.280000000000001
410,12.76,13.984000000000002,11.280000000000001,11.280000000000001
411,12.8,13.791199999999998,11.280000000000001,11.280000000000001
412,12.9,14.052,11.280000000000001,11.280000000000001
413,12.82,13.934399999999998,11.280000000000001,11.280000000000001
414,12.76,13.744000000000002,11.280000000000001,11.280000000000001
415,12.780000000000001,14.184800000000003,11.280000000000001,11.280000000000001
416,12.8,13.7368,11.280000000000001,11.280000000000001
417,12.8,13.740800000000002,11.280000000000001,11.280000000000001
418,12.74,13.750399999999999,11.280000000000001,11.280000000000001
419,12.76,13.8528,11.280000000000001,11.280000000000001
420,12.84,13.934399999999998,11.280000000000001,11.280000000000001
421,12.780000000000001,14.0304,11.280000000000001,11.280000000000001
422,12.76,13.6432,11.280000000000001,11.280000000000001
423,12.74,13.9872,11.280000000000001,11.280000000000001
424,12.72,13.650399999999998,11.280000000000001,11.280000000000001
425,12.8,13.7552,11.280000000000001,11.280000000000001
426,12.88,13.684800000000001,11.280000000000001,11.280000000000001
427,12.72,13.540800000000004,11.280000000000001,11.280000000000001
428,12.86,13.566400000000002,11.280000000000001,11.280000000000001
429,12.72,13.72,11.280000000000001,11.280000000000001
430,12.76,13.531199999999998,11.280000000000001,11.280000000000001
431,12.780000000000001,13.7776,11.280000000000001,11.280000000000001
432,12.74,13.498400000000002,11.280000000000001,11.280000000000001
433,12.84,13.9472,11.280000000000001,11.280000000000001
434,12.76,13.7344,11.280000000000001,11.280000000000001
435,12.74,13.7664,11.280000000000001,11.280000000000001
436,12.74,13.5912,11.280000000000001,11.280000000000001
437,12.74,13.505600000000001,11.280000000000001,11.280000000000001
438,12.780000000000001,13.222399999999999,11.280000000000001,11.280000000000001
439,12.72,13.5528,11.280000000000001,11.280000000000001
440,12.8,13.802400000000002,11.280000000000001,11.280000000000001
441,12.76,13.362400000000001,11.280000000000001,11.280000000000001
442,12.72,13.377600000000003,11.280000000000001,11.280000000000001
443,12.72,13.4976,11.280000000000001,11.280000000000001
444,12.76,13.3704,11.280000000000001,11.280000000000001
445,12.72,13.475999999999999,11.280000000000001,11.280000000000001
446,12.74,13.344000000000001,11.280000000000001,11.280000000000001
447,12.72,13.5352,11.280000000000001,11.280000000000001
448,12.72,13.554400000000001,11.280000000000001,11.280000000000001
449,12.84,13.696000000000002,11.280000000000001,11.280000000000001
450,12.76,13.510399999999999,11.280000000000001,11.280000000000001
451,12.72,13.6712,11.280000000000001,11.280000000000001
452,12.74,13.536800000000001,11.280000000000001,11.280000000000001
453,12.72,13.4176,11.280000000000001,11.280000000000001
454,12.8,13.210400000000002,11.280000000000001,11.280000000000001
455,12.72,13.418400000000002,11.280000000000001,11.280000000000001
456,12.72,13.2728,11.280000000000001,11.280000000000001
457,12.76,13.643199999999997,11.280000000000001,11.280000000000001
458,12.72,13.832,11.280000000000001,11.280000000000001
459,12.72,13.337600000000002,11.280000000000001,11.280000000000001
460,12.780000000000001,13.4176,11.280000000000001,11.280000000000001
461,12.76,13.228000000000002,11.280000000000001,11.280000000000001
462,12.72,13.1528,11.280000000000001,11.280000000000001
463,12.74,13.324000000000002,11.280000000000001,11.280000000000001
464,12.72,13.430400000000002,11.280000000000001,11.280000000000001
465,12.72,13.258400000000002,11.280000000000001,11.280000000000001
466,12.72,13.292799999999998,11.280000000000001,11.280000000000001
467,12.72,13.2024,11.280000000000001,11.280000000000001
468,12.780000000000001,13.258400000000002,11.280000000000001,11.280000000000001
469,12.74,13.163200000000002,11.280000000000001,11.280000000000001
470,12.72,13.3584,11.280000000000001,11.280000000000001
471,12.72,13.1,11.280000000000001,11.280000000000001
472,12.76,13.392000000000001,11.280000000000001,11.280000000000001
473,12.74,13.1872,11.280000000000001,11.280000000000001
474,12.74,13.334399999999999,11.280000000000001,11.280000000000001
475,12.72,13.1576,11.280000000000001,11.280000000000001
476,12.76,13.4152,11.280000000000001,11.280000000000001
477,12.72,13.3048,11.280000000000001,11.280000000000001
478,12.74,12.9576,11.280000000000001,11.280000000000001
479,12.72,13.0216,11.280000000000001,11.280000000000001
480,12.76,13.546399999999998,11.280000000000001,11.280000000000001
481,12.72,13.255999999999998,11.280000000000001,11.280000000000001
482,12.72,13.3464,11.280000000000001,11.280000000000001
483,12.74,13.685599999999999,11.280000000000001,11.280000000000001
484,12.74,13.2008,11.280000000000001,11.280000000000001
485,12.72,13.684,11.280000000000001,11.280000000000001
486,12.74,13.546399999999998,11.280000000000001,11.280000000000001
487,12.76,13.4752,11.280000000000001,11.280000000000001
488,12.780000000000001,13.3752,11.280000000000001,11.280000000000001
489,12.74,13.5088,11.280000000000001,11.280000000000001
490,12.76,13.594399999999998,11.280000000000001,11.280000000000001
491,12.72,13.2696,11.280000000000001,11.280000000000001
492,12.74,13.407200000000003,11.280000000000001,11.280000000000001
493,12.74,13.292799999999998,11.280000000000001,11.280000000000001
494,12.72,13.715200000000003,11.280000000000001,11.280000000000001
495,12.74,13.3584,11.280000000000001,11.280000000000001
496,12.72,13.430399999999999,11.280000000000001,11.280000000000001
497,12.74,13.4696,11.280000000000001,11.280000000000001
498,12.72,13.572000000000001,11.280000000000001,11.280000000000001
499,12.86,13.420000000000002,11.280000000000001,11.280000000000001
500,12.72,13.190400000000002,11.280000000000001,11.280000000000001
501,12.74,13.320799999999998,11.280000000000001,11.280000000000001
502,12.74,13.440800000000001,11.280000000000001,11.280000000000001
503,12.72,13.3504,11.280000000000001,11.280000000000001
504,12.72,13.404000000000002,11.280000000000001,11.280000000000001
505,12.74,13.3104,11.280000000000001,11.280000000000001
506,12.74,13.4176,11.280000000000001,11.280000000000001
507,12.72,13.364,11.280000000000001,11.280000000000001
508,12.72,13.264800000000003,11.280000000000001,11.280000000000001
509,12.72,13.2552,11.280000000000001,11.280000000000001
510,12.74,13.598400000000002,11.280000000000001,11.280000000000001
511,12.74,13.395199999999999,11.280000000000001,11.280000000000001
512,12.8,13.583200000000001,11.280000000000001,11.280000000000001
513,12.74,13.708000000000002,11.280000000000001,11.280000000000001
514,12.72,13.667200000000001,11.280000000000001,11.280000000000001
515,12.72,13.232000000000001,11.280000000000001,11.280000000000001
516,12.74,13.296,11.280000000000001,11.280000000000001
517,12.74,13.163999999999998,11.280000000000001,11.280000000000001
