step,time,phase_name,hamstrings_r.tendon_length,hamstrings_r.tendon_velocity,hamstrings_r.actuator_force,hamstrings_r.activation,bifemsh_r.tendon_length,bifemsh_r.tendon_velocity,bifemsh_r.actuator_force,bifemsh_r.activation,glut_max_r.tendon_length,glut_max_r.tendon_velocity,glut_max_r.actuator_force,glut_max_r.activation,iliopsoas_r.tendon_length,iliopsoas_r.tendon_velocity,iliopsoas_r.actuator_force,iliopsoas_r.activation,rect_fem_r.tendon_length,rect_fem_r.tendon_velocity,rect_fem_r.actuator_force,rect_fem_r.activation,vasti_r.tendon_length,vasti_r.tendon_velocity,vasti_r.actuator_force,vasti_r.activation,gastroc_r.tendon_length,gastroc_r.tendon_velocity,gastroc_r.actuator_force,gastroc_r.activation,soleus_r.tendon_length,soleus_r.tendon_velocity,soleus_r.actuator_force,soleus_r.activation,tib_ant_r.tendon_length,tib_ant_r.tendon_velocity,tib_ant_r.actuator_force,tib_ant_r.activation,hamstrings_l.tendon_length,hamstrings_l.tendon_velocity,hamstrings_l.actuator_force,hamstrings_l.activation,bifemsh_l.tendon_length,bifemsh_l.tendon_velocity,bifemsh_l.actuator_force,bifemsh_l.activation,glut_max_l.tendon_length,glut_max_l.tendon_velocity,glut_max_l.actuator_force,glut_max_l.activation,iliopsoas_l.tendon_length,iliopsoas_l.tendon_velocity,iliopsoas_l.actuator_force,iliopsoas_l.activation,rect_fem_l.tendon_length,rect_fem_l.tendon_velocity,rect_fem_l.actuator_force,rect_fem_l.activation,vasti_l.tendon_length,vasti_l.tendon_velocity,vasti_l.actuator_force,vasti_l.activation,gastroc_l.tendon_length,gastroc_l.tendon_velocity,gastroc_l.actuator_force,gastroc_l.activation,soleus_l.tendon_length,soleus_l.tendon_velocity,soleus_l.actuator_force,soleus_l.activation,tib_ant_l.tendon_length,tib_ant_l.tendon_velocity,tib_ant_l.actuator_force,tib_ant_l.activation
0,0.005,Standing,0.4201223480305749,0.0,0.0,0.0,0.24598155950629338,0.0,-297.4483830027054,1.0,0.20950694767158395,0.0,0.0,0.0,0.26094546743216207,0.0,-31.629667157490143,1.0,0.47584710435049693,0.0,-238.05539867956358,1.0,0.18278673383901273,0.0,0.0,1.0,0.45015657892407046,0.0,0.0,0.0,0.2913979577828231,0.0,0.0,1.0,0.30378507609891625,0.0,0.0,0.0,0.42012234803057485,0.0,0.0,1.0,0.24598155950629344,0.0,-297.4483830027064,0.0,0.20950694767158398,0.0,0.0,1.0,0.26094546743216207,0.0,-31.629667157490143,1.0,0.4758471043504969,0.0,-238.05539867956287,0.0,0.18278673383901287,0.0,0.0,1.0,0.45015657892407057,0.0,0.0,0.0,0.29139795778282307,0.0,0.0,1.0,0.3037850760989162,0.0,0.0,1.0
1,0.01,Standing,0.4204692926347088,0.06950819216039869,0.0,0.0,0.24580115048502468,-0.03632123991322084,-699.8950667246537,1.0,0.21008036209651365,0.1145389400362993,0.0,0.0,0.2605304639638378,-0.08310043240248803,-1663.2615736924643,1.0,0.4747768262055753,-0.2141843022550398,-645.1105720307603,1.0,0.18322137333900296,0.08653570015926741,-1348.1704789189187,1.0,0.4502081852962531,0.010344274291868828,0.0,0.0,0.29165573693536034,0.05150162620096662,-3696.4248179992965,1.0,0.3035292624426179,-0.051195019043249426,0.0,0.0,0.42046929263454363,0.06950819212676668,-2075.226503095967,1.0,0.24580115048461507,-0.03632123999622778,-293.7285055360688,0.0,0.21008036209688757,0.11453894011089023,-1182.0657784992604,1.0,0.2605304639624283,-0.08310043268259601,-1663.2615719737953,1.0,0.4747768262043871,-0.21418430249214238,-219.84474373585928,0.0,0.18322137333956265,0.08653570026993067,-1348.288426065307,1.0,0.45020818529856843,0.010344274755118878,0.0,0.0,0.2916557369360934,0.05150162634727404,-3696.4248189656496,1.0,0.30352926244188905,-0.05119501918917692,-2113.282122469509,1.0
2,0.015,Standing,0.4207079485660262,0.04550484634390692,0.0,0.0,0.24647169792157406,0.1315046105612301,-868.6588557073665,1.0,0.20938126609807345,-0.14003104466893465,0.0,0.0,0.26037337726169746,-0.02682937383400487,-2026.5680314822946,1.0,0.4759751674596555,0.2399435818443944,-1176.4385382039218,1.0,0.18013172602830965,-0.6206657651391014,0.0,1.0,0.4364076469424955,-2.7940590261525977,0.0,0.0,0.27728456246367844,-2.957282393377365,0.0,1.0,0.31665888597797387,2.4966423676283336,0.0,0.0,0.4202788482915136,-0.03888326980706064,-1790.1276831734688,1.0,0.24616361821303978,0.07118668863489969,-301.2260044883708,0.0,0.20936914567625203,-0.1424624658844503,-703.0189760726781,1.0,0.26038162028798256,-0.0252155830841292,-2037.5203335051242,1.0,0.47599788831706724,0.2446012479162827,-240.67919652610686,0.0,0.18060501103654072,-0.524761982940356,-11.469484354009072,1.0,0.44417035314861697,-1.2234229740383267,0.0,0.0,0.28532663609343045,-1.2909600743714078,0.0,1.0,0.309577663321111,1.1874327815421157,-3753.504258474401,1.0
3,0.02,Standing,0.42221054306537026,0.30359712631513047,0.0,0.0,0.24602087480203882,-0.09145147861053259,-641.4969302351459,1.0,0.2114396251027198,0.4097527370432517,0.0,0.0,0.25808266937103486,-0.43318509638537206,-203.62883307617747,1.0,0.47183559824081217,-0.8316179765528853,-185.34864650856446,1.0,0.18048239791848655,0.06837999344093973,-965.6968636164308,1.0,0.43068970200913487,-1.138109832970126,0.0,0.0,0.2721374108247602,-1.0311698999838061,0.0,1.0,0.32089905472842684,0.8293799835370214,-1.1502748210661753,0.0,0.42094278230744747,0.13119059787120801,-2225.736380845061,1.0,0.24505625745958245,-0.2273073724287517,-278.6172998679045,0.0,0.21145915668813225,0.4160230236965764,-1418.7060680272464,1.0,0.2580665144724065,-0.4378107872645206,-193.8114469653972,1.0,0.47195735305833453,-0.8101253048792374,-175.34006063402234,0.0,0.18212156866978893,0.2953533229082309,-1359.0965144167824,1.0,0.452142859145157,1.5502912840382452,0.0,0.0,0.2943336907436674,1.7373431451390564,-4809.530333365486,1.0,0.30081913245244074,-1.7904329660564209,0.0,1.0
4,0.025,Standing,0.4208123655960675,-0.27868038848451737,0.0,0.0,0.24573969340411256,-0.056408710800992024,-676.6302004309905,1.0,0.21048747994201206,-0.1908424000074495,0.0,0.0,0.2583483161246719,0.05536590615235074,-2567.57125664603,1.0,0.4711143420303213,-0.1453547549892951,-695.0616120956847,1.0,0.17964431814489942,-0.16778620356078838,-375.93701855245445,1.0,0.42938361091368077,-0.2604819585436704,0.0,0.0,0.2711443437986877,-0.19858474874820747,-1308.1725412764251,1.0,0.3216942668526166,0.15832184070004676,-3.6937194665142647,0.0,0.41989266673926073,-0.20966419436079284,-1362.382235958246,1.0,0.24572085860467505,0.12943999327731887,-292.08048347398426,0.0,0.20951600038361703,-0.3903099169995917,-344.5573470499794,1.0,0.25898277335311115,0.18239109723959496,-3035.763851545977,1.0,0.4747315939702653,0.5529702403406269,-219.09107964315115,0.0,0.1784548869376434,-0.7364862134184991,0.0,1.0,0.44287614252218444,-1.8931606158582155,0.0,0.0,0.284543299584895,-2.0206173904373856,0.0,1.0,0.31029496129753126,1.8420326380024705,-3778.6660041121672,1.0
5,0.030000000000000002,Standing,0.421618067286654,0.16008309539953047,0.0,0.0,0.2447885421431752,-0.19526890499843713,-524.8379974060028,1.0,0.21246972818076149,0.3945919352057295,0.0,0.0,0.2565646246267196,-0.3394304632571491,-449.8653630561626,1.0,0.4666609035897519,-0.8911792633476106,-108.53100559012886,1.0,0.18074414426167507,0.21263737391604318,-1161.0743180478348,1.0,0.4302487938331094,0.1768477400997606,0.0,0.0,0.27310554349368116,0.39220105872449357,-3231.214308568177,1.0,0.3201169673625802,-0.3182256309425878,-0.05623120910642054,0.0,0.4203244865808056,0.08508344021324901,-2107.7488186350256,1.0,0.244827831819721,-0.1823342974835211,-274.0633097183065,0.0,0.21110397882139487,0.3164611408432703,-1394.9128003074475,1.0,0.2573813445897318,-0.2989051986698046,-592.236656658299,1.0,0.47154291665837167,-0.6387499595419996,-169.22213741174443,0.0,0.179489666056208,0.2020001097927428,-994.6606055532311,1.0,0.44762591240111665,0.938555637095341,0.0,0.0,0.29019887024703667,1.110290588717295,-4594.4399245057475,1.0,0.30496387991242035,-1.0831570859906596,0.0,1.0
6,0.035,Standing,0.41991353465224585,-0.33904919178667375,0.0,0.0,0.24452421841949368,-0.05297408980066032,-669.4761310898475,1.0,0.21117264182518472,-0.2602102830236008,0.0,0.0,0.2572391417094961,0.13448959869471278,-2919.046788081511,1.0,0.4668806968159722,0.04233494034366833,-945.8908077592025,1.0,0.1794761793568731,-0.25383910424282297,-234.81527494441423,1.0,0.4318229383996939,0.31546386120696585,0.0,0.0,0.2749394357080201,0.3664946233690468,-3414.0294766689067,1.0,0.31861630438399796,-0.3024768106627747,0.0,0.0,0.4187132055192804,-0.3193793523486348,-1105.5233129142248,1.0,0.2451981410632078,0.07207033505977069,-281.4648441029672,0.0,0.20902401447832172,-0.4178803021396533,-308.7347384154035,1.0,0.25848262983320625,0.218285394176221,-3086.2294920074332,1.0,0.4739686901032908,0.4829629502891032,-206.57447460931792,0.0,0.17690508361241974,-0.5191748258031086,-8.193440038559553,1.0,0.44890852758115657,0.25649260858685197,0.0,0.0,0.2910047142828778,0.16066720376027416,-4237.5168233349395,1.0,0.3041736735897543,-0.1583653690535315,-1458.8266480887132,1.0
7,0.04,Standing,0.4203747504712984,0.0917418224637492,0.0,0.0,0.24385929416523922,-0.13518050323971853,-572.4165451741322,1.0,0.21242139222467166,0.24900622683331008,0.0,0.0,0.2562394800891273,-0.19307869856039556,-1047.1243094439753,1.0,0.46377118498609127,-0.6215153730515255,-170.2678980249879,1.0,0.17995220372168874,0.09155536949023793,-945.3328485971529,1.0,0.4334201625528457,0.32047352674132223,0.0,0.0,0.27721618313997254,0.4544806031048549,-3628.765010100499,1.0,0.31671659474570535,-0.38342979666507676,0.0,0.0,0.41944467981398253,0.14538853895255038,-2212.0767497146403,1.0,0.2455224717149417,0.06374406628119123,-288.0283953203524,0.0,0.20928071447507818,0.05131199079794959,-1061.2322924415328,1.0,0.2580862315706183,-0.07276406725013522,-1725.9487804248647,1.0,0.4744897477049934,0.1051018740057742,-215.0833693281821,0.0,0.1755116350058826,-0.2801190942800771,-112.87952413542865,1.0,0.4471576149961544,-0.35199748816747056,0.0,0.0,0.28893314152382554,-0.4174185033144787,-918.1722139592454,1.0,0.3061888991957975,0.4008135326099004,-3610.1251686108676,1.0
8,0.045,Standing,0.4201161624039326,-0.05196962176216498,0.0,0.0,0.24354809668654787,-0.06253315788461085,-649.7020187036226,1.0,0.21252847254936413,0.021410479202166044,0.0,0.0,0.25610861701404847,-0.0254136031768147,-2038.733413790452,1.0,0.4629062737756386,-0.172625221602463,-600.8793947570923,1.0,0.17925749352557235,-0.1396218935889461,-406.8313311331643,1.0,0.4350046601424768,0.3168359190235083,0.0,0.0,0.27909036696320416,0.3739725744743201,-3795.3686850740323,1.0,0.3151205334850348,-0.3214984259497666,0.0,0.0,0.4188458456112138,-0.12013336597016067,-1553.4427096142865,1.0,0.24514317415786127,-0.07621190173224111,-280.35996352014723,0.0,0.2092054914622299,-0.01504701257361455,-933.9288247383452,1.0,0.25802815747155444,-0.009992153780528264,-2145.302274668993,1.0,0.4737320876288832,-0.15180268127135363,-202.76743736777973,0.0,0.17616355899158678,0.13024564374243908,-590.2838763949351,1.0,0.4550568434513057,1.530898052929087,0.0,0.0,0.2969865174707815,1.5493379245976076,-4924.00470163771,1.0,0.2980332789043042,-1.658388301065668,0.0,1.0
9,0.049999999999999996,Standing,0.4199517305795131,-0.03298994560880604,0.0,0.0,0.2433458818970419,-0.04056597317192095,-674.241727836562,1.0,0.21259693809600627,0.0136908183913706,0.0,0.0,0.2560346426957933,-0.014572991262431913,-2114.1454204160736,1.0,0.46210949907207904,-0.1591712417770526,-615.2484769743523,1.0,0.178875629356476,-0.07670891779369617,-501.64438097268857,1.0,0.4362585715072996,0.2505790764368123,0.0,0.0,0.2805170900819405,0.2847175917937676,-3869.4016583180533,1.0,0.31388494153769186,-0.24840862194016003,0.0,0.0,0.4190473716868905,0.03822854097184286,-1961.993971129113,1.0,0.24579266203859254,0.12741464755245943,-293.55405771530195,0.0,0.2084864278380692,-0.1440282804861378,-685.7376056948971,1.0,0.2584114548034364,0.07642574979431596,-2677.8258349361467,1.0,0.47554812203260094,0.3634202944496903,-232.89532204043743,0.0,0.17429825854748524,-0.37580956710916735,-44.19147890092828,1.0,0.44634444846404964,-1.7910883938379554,0.0,0.0,0.2878021755035001,-1.904780637320246,0.0,1.0,0.30726737695445383,1.803904808034125,-3660.143927944625,1.0
